Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74)
4.237627321793429e-11,0.002145389524066868,4.3793777345778973e-22,2.2507108643462213e-17,7.2052324167419618e-17,4.3766614332760472e-22,4.5347064586460126e-14,1.291161057013338e-21,1.0691349057602469e-45,-6.359308560186512e-26,8.5501826943552671e-39,6.3591201835686368e-26,9.2986865292334582e-34,1.9315130463158696e-20,9.878811889256723e-29,1.2565346937616552e-41,6.5032408051104542e-37,2.1728931169006057e-30,5.1217705743819146e-38,8.928444966577627e-62,4.8084641670678118e-38,1.264824135735759e-38,2.3027355469669469e-49,1.8455064727589207e-30,1.3496109615746871e-48,3.5250969727341959e-44,7.2390132450278903e-39,2.7352711736366417e-25,1.7466200119433984e-56,1.0182884888626547e-46,3.3112099756224634e-40,-3.6203367085384291e-48,2.4421619878382794e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899647096050772,0.10880299855206164,0.0001,1.9646323782035208e-09,1.6539733061275265e-08,1.5091836194511674e-08,2.0817661923798508e-14,1.4478722203106829e-09,2.4630025059095607e-10
4.524578919080825e-11,0.0021453895236562613,4.9344553112733589e-22,2.5359840522134096e-17,7.5598815813634073e-17,4.931178270338691e-22,5.1358065763973445e-14,1.5863083391955593e-21,5.750539031796839e-45,-7.1795597673655239e-26,9.7438157698798409e-39,7.1785887238858308e-26,9.8993728300955308e-34,2.0615201934882517e-20,1.1270735288600825e-28,1.2413601244996597e-41,7.9122023066030328e-37,2.4767691225930032e-30,6.3549606279431699e-38,8.1304736528461419e-61,2.5321117748554257e-37,6.6571588109341032e-38,1.0053528570781701e-48,9.7183393865764165e-30,1.8105499501433854e-48,4.2890440915816815e-44,8.2398985500414204e-39,3.2998645703783049e-25,5.0630958989466624e-56,3.8715921743717117e-46,1.4445960448358756e-39,-2.2640745207838094e-47,3.3870634814828859e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899623285095724,0.10880299836064711,0.0001,2.0976661187182708e-09,1.7659719413882573e-08,1.6020410847211415e-08,2.2227336890058983e-14,1.6392793096407449e-09,2.5439250890751475e-10
4.811530516368221e-11,0.002145389523223236,5.5156929797808408e-22,2.8347017981924385e-17,7.9013979527419389e-17,5.5117867666373112e-22,5.7721129494010458e-14,1.925731786441665e-21,7.2537913732839986e-45,-3.6000159176470226e-25,1.1014744611169952e-38,3.5997256862931145e-25,1.049579926545263e-33,2.190924926159356e-20,1.2766385860781035e-28,8.8384307937795494e-42,9.5107061387571308e-37,2.8004123567925673e-30,7.7860893247239054e-38,2.5516748176775853e-60,7.5228330163117084e-37,1.9774473384428805e-37,2.5476423184982932e-48,2.8872913561128999e-29,2.3500185637045178e-48,5.1553017903162149e-44,9.3038326279630145e-39,3.9333537258354732e-25,8.7301353070029171e-56,1.1123344898665358e-45,3.6598685381539307e-39,-7.1227430823952694e-47,4.603256828399677e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899599480661207,0.10880299815878224,0.0001,2.2306996502146869e-09,1.8779705227219644e-08,1.69385345929177e-08,2.3637011171121679e-14,1.8411364144931093e-09,2.6183435561619494e-10
5.098482113655617e-11,0.0021453895227682785,6.1220225210303856e-22,3.1463151091138713e-17,8.2282539067383901e-17,6.1174156224484928e-22,6.4432934065718448e-14,2.3130467103296793e-21,-5.7700551782730236e-44,1.0754936905053284e-24,1.2363170253035707e-38,-1.0754952897355127e-24,1.1091965490935122e-33,2.3225113581295726e-20,1.4297064970845076e-28,2.0625708134947454e-41,1.1310564661574e-36,3.1439981444044405e-30,9.4332307785496476e-38,6.4692300796639885e-60,2.9141558987116865e-38,8.4835862321439638e-39,3.1331031862744907e-48,1.1184638936620353e-30,2.7072327190075649e-48,6.1304336144254914e-44,1.0430712517738173e-38,4.6388399325004605e-25,-1.9141026261249315e-56,1.6362218609874964e-45,4.5055679647841317e-39,2.1479286813895171e-47,6.1447772476808705e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899575682224808,0.1088029979466926,0.0001,2.3637329727014572e-09,1.9899690501452994e-08,1.784643303197542e-08,2.5046684766870762e-14,2.0532179380374197e-09,2.6867802700508827e-10
5.385433710943013e-11,0.0021453895222918597,6.7530006111335918e-22,3.4705961468843186e-17,8.5515618539624621e-17,6.7476185081732975e-22,7.1489891849201602e-14,2.7519440940892795e-21,-9.667353049580322e-43,-5.1691557665816001e-24,1.3786708653446317e-38,5.168956390726839e-24,1.1669836354813167e-33,2.4447162458239663e-20,1.614644597437561e-28,-2.9956317061954551e-41,1.3323211470657596e-36,3.5064233042949134e-30,1.1314769714122404e-37,-2.3259489650701141e-58,5.1022544571816875e-36,1.3269213293182332e-36,1.4173531233255921e-47,1.9582642814577855e-28,-1.399797247591797e-48,7.2216015322385098e-44,1.1619084706011794e-38,5.4193484737898225e-25,-2.018125675468725e-54,5.6531810318342573e-45,2.0359361153341437e-38,-5.0257643957407846e-46,8.078936473379813e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899551889304674,0.10880299772459893,0.0001,2.4967660861866171e-09,2.1019675236532929e-08,1.8744326934364433e-08,2.6456357676950991e-14,2.275303113725053e-09,2.7497170461545829e-10
5.672385308230409e-11,0.002145389521794446,7.4046000286979986e-22,3.8054751851834907e-17,8.8110423977565147e-17,7.3983655987840787e-22,7.8890246771427368e-14,3.2461960544414434e-21,-2.2291782728900573e-41,2.7551988430379158e-23,1.5300847439479078e-38,-2.7551389454175306e-23,1.2317721959823357e-33,2.616560233569179e-20,1.6869272661534244e-28,2.09824205066378e-40,1.5562858796994127e-36,3.8939441765516014e-30,1.3451219104122006e-37,1.4323182069152117e-56,-1.5747843848478684e-35,-4.2792982923258472e-36,-2.1136540805918247e-47,-6.0440811760302859e-28,-1.1354466043074642e-46,8.4291388794250135e-44,1.2874926437747376e-38,6.2775032267128023e-25,-5.1724042142128686e-53,-3.3716278045014691e-45,-3.0307241578435331e-38,1.7648033067854264e-45,1.0436371875901561e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899528101459178,0.10880299749271724,0.0001,2.6297989906775573e-09,2.21396594334068e-08,1.96324322585083e-08,2.7866029902273517e-14,2.5071759864806626e-09,2.8075954638431665e-10
5.959336905517805e-11,0.0021453895212764883,8.0971627962754028e-22,4.1614066897810462e-17,9.4245774188406465e-17,8.0899944400609976e-22,8.6622295856125558e-14,3.7996181140247211e-21,-5.4825048458097071e-40,-1.3285126410179664e-22,1.6876746862652411e-38,1.3284112696019914e-22,1.2338400346021552e-33,2.545957565272682e-20,2.3617052206347533e-28,-1.8634257710195786e-39,1.8028412940857012e-36,4.2754758507425217e-30,1.5856173496782339e-37,-1.8472908447379128e-54,2.6306287045071591e-34,6.3617962502574451e-35,4.6467195135382627e-46,1.0096451035952691e-26,-2.88506706844634e-45,9.820858749925291e-44,1.4149541726809291e-38,7.2177966924716418e-25,-1.2579593609408654e-51,1.6588192029610476e-43,6.6698985491613126e-37,-2.8114208111268453e-44,1.3527808989988812e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899504318280713,0.10880299725125887,0.0001,2.7628316861811213e-09,2.325964308803317e-08,2.0510960350680112e-08,2.9275701437422621e-14,2.7486252133016478e-09,2.8608231324506947e-10
6.246288502805201e-11,0.0021453895207384313,8.778742970956719e-22,4.5116937315795306e-17,9.4386782433194357e-17,8.7705609151736456e-22,9.4725213945153576e-14,4.4162237240618039e-21,-1.34597545845062e-38,1.3460640909956132e-21,2.0024925268657252e-38,-1.3461749842287958e-21,8.3212821285887164e-34,4.464620301762189e-20,-1.8283152195668566e-28,-1.0102800506400381e-38,2.082764239764282e-36,4.8833616467805615e-30,1.8602088866145482e-37,2.2419178254269715e-52,2.9010423640391623e-33,8.9850461397054029e-34,4.8563878949717571e-45,1.1134308742120725e-25,-7.0936445925819297e-44,1.158038462536402e-43,1.5225505246646962e-38,8.2384965575844906e-25,-3.0944510530660639e-50,2.914864281992656e-42,6.9701715145212387e-36,-3.1184496217462808e-43,1.614053893825703e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899480539396505,0.10880299700043049,9.9999999999999978e-05,2.8958641727035895e-09,2.4379626232683859e-08,2.1380117916923602e-08,3.068537232271312e-14,2.9994440913342592e-09,2.909772475430667e-10
6.533240100092597e-11,0.0021453895201807086,9.3191559392037399e-22,4.7894304868841245e-17,5.3965590885467509e-17,9.3098862536535164e-22,1.0320179414484955e-13,5.1002185586086723e-21,-4.047129647869212e-38,-7.5834465674682092e-22,2.3430727731141666e-38,7.5825795969171022e-22,1.2265932414439865e-32,6.3486074148455332e-20,-5.8002499841736147e-28,-3.3313928269374769e-38,2.4080739956813744e-36,5.7948783725793654e-30,2.1847479104888849e-37,-4.4498839991620738e-49,2.2843020943711128e-33,-9.334084600173215e-33,1.2149151813743888e-44,8.7672365940485279e-26,-2.9142009942739369e-43,1.6206582223403071e-43,2.1360471752952493e-38,9.333751747133819e-25,-1.2702848155424111e-49,-1.9973092736921617e-41,1.7445062325856659e-35,-2.1235886349885277e-43,2.6672025330882482e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899456764462972,0.10880299674043439,9.9999999999999978e-05,3.0288964502507828e-09,2.5499608837386027e-08,2.2240107247838777e-08,3.2095042520279339e-14,3.2594303330930283e-09,2.9547873781172261e-10
6.820191697379993e-11,0.002145389519603744,8.0896064440834129e-22,4.1575282627370395e-17,-4.41126648421268e-16,8.0792749644907692e-22,1.1236305836052658e-13,5.856906565426777e-21,-7.3080411731064348e-36,-7.6084103097662595e-21,1.6679944186213673e-37,7.5895839789884828e-21,2.5010888525495048e-31,7.3479750996713259e-21,8.791187959590922e-28,-9.0755187168800133e-36,2.7801511818458839e-36,6.4619783137403403e-30,2.5658601040593011e-37,-4.7170293515190998e-48,4.9045151970005719e-31,-1.0147755454627971e-31,5.6995623915909034e-43,1.8823712163312963e-23,-2.6172080712299462e-41,3.753015077456203e-43,1.3413853683578304e-37,1.0402860554038025e-24,-1.1425513614990068e-47,-3.6298072025426195e-40,8.1780362375401424e-34,-5.3854582406351629e-41,3.9845439118188545e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899432993164137,0.10880299647146814,0.00010000000000000003,3.1619285188280924e-09,2.661959078539808e-08,2.3091126292868529e-08,3.3504711882818183e-14,3.5283859921464383e-09,2.9961849191447643e-10
7.107143294667389e-11,0.0021453895190079487,-5.3875045960032817e-22,-2.7687780605838734e-17,-3.5617600808673649e-15,-5.398112735965464e-22,1.2391010144696672e-13,6.6982043258822284e-21,-9.8934941296478117e-36,-5.2887800492920065e-20,8.8277178892258131e-38,5.2877796153111038e-20,1.8117006491946921e-30,-4.8177834361567885e-19,1.2979377297887663e-26,-1.2226055562179119e-35,3.094144904818047e-36,3.3774359444522631e-30,2.8961243056883964e-37,1.9025829673386647e-47,2.6043172907083822e-31,-1.5459212040646953e-30,1.5212827718445926e-42,9.9954668465321947e-24,-9.1546723809059651e-41,5.9389508134410796e-43,1.0643826031184712e-36,1.067967226478462e-24,-3.9893562644583555e-47,-4.7210864846405059e-39,2.183957527240703e-33,-2.3603184772625025e-41,-1.6717472172769212e-63,0.88129999999999997,0.0,0.0,0.0,0.0098899409225214688,0.10880299619372379,0.00010000000000000053,3.2949603784404949e-09,2.7739571502398684e-08,2.3933368706835745e-08,3.491437968735017e-14,3.8061174164293336e-09,3.0342560747035336e-10
7.123284322014805e-11,0.0021453895189738822,-6.9345884007985912e-22,-3.5638725667054212e-17,-3.7455937070462306e-15,-6.9451550699951798e-22,1.2457800485132459e-13,6.7484470367032668e-21,-9.3646110965006004e-36,-1.8589185944106942e-22,6.9409323927706595e-38,1.781774099711011e-22,1.9025268503781475e-30,-5.1181047303087993e-19,1.3712145888940992e-26,-1.1585199501324785e-35,3.1049373123272553e-36,2.9512886594697416e-30,2.9076553231392967e-37,2.1251325976536741e-47,2.0075657169557432e-31,-1.5624782328420161e-30,1.5548685422632581e-42,7.7051120597119392e-24,-9.5911125771848657e-41,7.1798015416677963e-43,1.1713203120681495e-36,1.0637698601182824e-24,-4.1789553678086199e-47,-5.2531345053825066e-39,2.2323042471123842e-33,-1.6518503336858571e-41,-1.9368304175713296e-63,0.88129999999999997,0.0,0.0,0.0,0.0098899407888361421,0.10880299617784379,0.00010000000000000055,3.3024434143360606e-09,2.7802570393981003e-08,2.3980487991927532e-08,3.4993673471027615e-14,3.8219966340684774e-09,3.0363042890641167e-10
7.155566376709636e-11,0.0021453895189055784,-1.0227956774343057e-21,-5.2564370107075147e-17,-3.9461364935389504e-15,-1.0238409281193374e-21,1.2578872434809359e-13,6.8498511821538028e-21,-7.1386635062693635e-36,-1.5136752044559491e-21,4.5238331980920464e-38,1.5087056635178188e-21,2.0009379588028881e-30,-5.4569821299233822e-19,1.4521680039912994e-26,-9.222825037966306e-36,3.1221903114977167e-36,2.0329012793926611e-30,2.9260960671999652e-37,1.5025010494064082e-47,1.292345164635174e-31,-2.078862846554308e-31,1.6048001116171594e-42,4.9600689166307372e-24,-1.0364732210889191e-40,1.1591449675888498e-42,1.4002617721212741e-36,1.0522274983152298e-24,-4.5145674049565348e-47,-5.9507940454661511e-39,2.3042927218072783e-33,-7.7094071030305556e-42,-2.6295524862265141e-63,0.88129999999999997,0.0,0.0,0.0,0.009889940521468344,0.10880299614600263,0.00010000000000000059,3.3174094841437052e-09,2.7928568209025069e-08,2.4074645187388545e-08,3.5152261078752038e-14,3.8538364358786225e-09,3.0403718715558629e-10
7.171707404057052e-11,0.0021453895188713397,-1.1922056405050731e-21,-6.1270874829641529e-17,-3.9547234137564411e-15,-1.193243446164856e-21,1.2632504829783196e-13,6.9009765603663681e-21,-6.2405494338804432e-36,2.3844434855931638e-23,4.1529077369509527e-38,-2.8562831374451928e-23,2.0015245631060659e-30,-5.4828630390947186e-19,1.4567504011298459e-26,-8.3140476042751811e-36,3.1283472885828877e-36,1.5569631513995216e-30,2.9326863388335503e-37,1.0930285500260164e-47,1.2269464719562479e-31,5.2000648796964548e-31,1.6225590895295126e-42,4.7090662960676009e-24,-1.0678454410008765e-40,1.4735524480590977e-42,1.518564624202145e-36,1.0447069815652245e-24,-4.650335450812369e-47,-5.9632395180577787e-39,2.3299572933107151e-33,-6.5876397345023395e-42,-3.1052174762591492e-63,0.88129999999999997,0.0,0.0,0.0,0.0098899403877858623,0.1088029961300415,0.00010000000000000059,3.3248925180557853e-09,2.7991567134598569e-08,2.4121683164340453e-08,3.5231554905286131e-14,3.8697969534690365e-09,3.0423913311684248e-10
7.203989458751884e-11,0.0021453895188026893,-1.5301061149405307e-21,-7.8636630936994559e-17,-3.9373206944329831e-15,-1.5311255028192007e-21,1.2737487501214404e-13,7.003998222168129e-21,-1.4749389932488519e-36,-5.1843267944501331e-21,4.072450851288242e-38,5.179231327339141e-21,1.9711475240591827e-30,-5.4744960848683853e-19,1.4509101774635555e-26,-3.5816251591625998e-36,3.1356005711906481e-36,6.0507177277259663e-31,2.9405458167236756e-37,1.8765595924795714e-47,1.3251740578660312e-31,4.2597077753630806e-30,1.6554824634883374e-42,5.0860674328282695e-24,-1.1044996363197779e-40,2.1617274321497017e-42,1.7536814076837839e-36,1.0261125481175815e-24,-4.8076234811209075e-47,-4.4365571396816591e-39,2.3775705489671877e-33,-6.9129781335938746e-42,-4.4259928717640106e-63,0.88129999999999997,0.0,0.0,0.0,0.0098899401204237541,0.10880299609803819,0.00010000000000000059,3.3398585838964653e-09,2.8117564989415901e-08,2.4215678042766339e-08,3.5390142562911882e-14,3.9017990559459732e-09,3.046401812179833e-10
7.236271513446716e-11,0.0021453895187338065,-1.8657833937857004e-21,-9.5888131028302902e-17,-4.0104090474927206e-15,-1.8667797581616207e-21,1.285006938008207e-13,7.1080433630952197e-21,1.1101110434763268e-35,-1.0543825035119598e-20,3.9008847288962473e-38,1.0538496052269127e-20,1.9605243365792004e-30,-5.5932347264594648e-19,1.4768073226391541e-26,8.952520523053052e-36,3.1362382645776323e-36,-3.4195969510240351e-31,2.941488799675781e-37,1.7934056218972702e-46,1.3912292644714015e-31,1.8684401208612131e-29,1.6933070116391655e-42,5.3395897792830334e-24,-1.0664985319580615e-40,2.8371855741310614e-42,1.9831979704997114e-36,1.0028713453427841e-24,-4.6382048746357132e-47,3.188894433634178e-39,2.4322178383627811e-33,-6.8616328408583543e-42,-6.3126363264779927e-63,0.88129999999999997,0.0,0.0,0.0,0.0098899398530654468,0.10880299606592693,0.00010000000000000059,3.3548246470925098e-09,2.8243562819070134e-08,2.4309565041463438e-08,3.5548730188752944e-14,3.9339090272461992e-09,3.0503746716309053e-10
7.268553568141548e-11,0.0021453895186646934,-2.1944001073675213e-21,-1.1277675281057996e-16,-3.783538316226178e-15,-2.1953687025191971e-21,1.2938525296654824e-13,7.2130767526958305e-21,-2.5194344942217839e-34,4.847978562702321e-20,5.36905937263607e-38,-4.8487403550114314e-20,1.7065746704068103e-30,-5.3342081432277274e-19,1.4084816586332583e-26,-2.5438149224948613e-34,3.1304810141618135e-36,-1.2740781372241222e-30,2.9357338206595135e-37,9.2805994151759578e-46,2.0240610232644133e-31,-2.4748022623214419e-28,1.7438547934165727e-42,7.7684216517870947e-24,-2.00470547354715e-40,3.4581161065450976e-42,2.1970923602784384e-36,9.7513658727669996e-25,-8.7392810665191747e-47,-6.665843396473815e-38,2.5051187770142531e-33,-1.3127481699608966e-41,-8.6583947956277377e-63,0.88129999999999997,0.0,0.0,0.0,0.0098899395857108309,0.1088029960337083,0.00010000000000000057,3.369790707643926e-09,2.8369560697146894e-08,2.4403344424937633e-08,3.5707317875224391e-14,3.9661266028688472e-09,3.0543102613869943e-10
7.300835622836379e-11,0.002145389518595355,-2.4487425642087102e-21,-1.2584818313171325e-16,-1.9755724044391339e-15,-2.4496792467178179e-21,1.2899774988252172e-13,7.3185785005527826e-21,-6.9198280874986585e-34,2.2051278629205163e-19,4.3411581546950284e-38,-2.2051927062282071e-19,-2.2122342088333901e-31,-2.9516863858039955e-19,8.110728913405342e-27,-6.9437197999898394e-34,3.1188986544161983e-36,-2.0124841449459425e-30,2.9238663014528098e-37,-3.4465890833012638e-45,1.7662034475491369e-31,-6.632766619402146e-28,1.8001706992472109e-42,6.7787546229153001e-24,-5.9075643777114644e-40,3.8925293204565418e-42,2.2984372847763336e-36,9.4339379090018416e-25,-2.5811813336600466e-46,-3.6631952189734673e-37,2.5863041158729564e-33,-9.3992228259700528e-42,-1.0722299000247483e-62,0.88129999999999997,0.0,0.0,0.0,0.0098899393183596133,0.10880299600138364,0.00010000000000000034,3.3847567655507188e-09,2.8495558880682735e-08,2.4497016457084677e-08,3.5865905945688114e-14,3.9984515189360771e-09,3.0582089307551901e-10
7.333117677531211e-11,0.002145389518525789,-2.5021331842074086e-21,-1.2859208500558499e-16,1.2249235566694671e-15,-2.5030357851455442e-21,1.2748711029837569e-13,7.4235642968613075e-21,-9.5476911392918088e-34,2.0010414216776965e-19,-4.8149866454825133e-39,-2.0010436956985764e-19,-2.2948684643423809e-30,1.3284165007254249e-19,-2.5752410925134832e-27,-9.5670030257235821e-34,3.1036279722025498e-36,-2.2113586084170606e-30,2.9081840047849102e-37,-1.0659804105148811e-44,1.2073063357733419e-32,-9.1744432769120484e-28,1.8325307689539293e-42,4.6336854318864307e-25,-1.3367378052902197e-39,4.020321352364016e-42,2.1731751293225243e-36,9.0933435878743901e-25,-5.8440135748050026e-46,-9.3815587101363112e-37,2.6331529503757241e-33,9.8791643153078317e-42,-1.1248576024814992e-62,0.88129999999999997,0.0,0.0,0.0,0.0098899390510117924,0.10880299596895297,9.9999999999999896e-05,3.3997228208128924e-09,2.862155734341728e-08,2.4590581401186978e-08,3.6024494368043093e-14,4.0308835121955944e-09,3.0620710264044047e-10
7.361736396367463e-11,0.002145389518463923,-2.3462156823203702e-21,-1.2057900398529735e-16,3.182217915301973e-15,-2.3470887186100273e-21,1.2685210015238741e-13,7.5159274919940993e-21,-9.5976323069959914e-34,3.3480572168951425e-20,-4.3126512826285013e-38,-3.3475619069270932e-20,5.4971869174006852e-30,3.9624886083242434e-19,-9.1288871905653944e-27,-9.6169325516681504e-34,3.0903056359015031e-36,-1.8361334689487702e-30,2.8946068402712384e-37,-1.3313609789865594e-44,-1.2596755278207497e-31,-9.898433154695561e-28,1.8215459138919626e-42,-4.8346818515991548e-24,-2.1336321454896529e-39,4.1284404686563353e-42,2.3151338690414047e-36,8.796598916407644e-25,-9.3281973135851342e-46,-1.5777365528925459e-36,2.6178045948163545e-33,2.6099001372696706e-41,-9.9959878661399674e-63,0.88129999999999997,0.0,0.0,0.0,0.0098899388140055427,0.10880299594011253,9.9999999999999612e-05,3.4129905406124484e-09,2.8733257460642063e-08,2.4673439349458814e-08,3.6165086126307416e-14,4.0597244835263436e-09,3.0654645478469282e-10
7.368891076076526e-11,0.0021453895184484276,-2.2846409245894709e-21,-1.1741448776268511e-16,3.2434303446382989e-15,-2.2855069799156121e-21,1.2703752960413845e-13,7.5389699852855934e-21,-9.4888649037991614e-34,-5.0790399963533247e-24,-4.472500240739047e-38,1.0321288479827722e-23,7.8055495634293498e-30,4.0480360070332353e-19,-9.3347485399953652e-27,-9.5100588464422132e-34,3.08746077661703e-36,-1.6803960891867964e-30,2.8917394482797025e-37,-1.3055891298292859e-44,-1.3369346843704737e-31,-9.9583656695385207e-28,1.8128273832990872e-42,-5.1312053962698227e-24,-2.3242224984292402e-39,4.2000039030618635e-42,2.4792235565608986e-36,8.7264500700687506e-25,-1.0161142305904541e-45,-1.7378128759057194e-36,2.6054035035781215e-33,2.7155075475218397e-41,-9.4789178630712492e-63,0.88129999999999997,0.0,0.0,0.0,0.0098899387547545081,0.10880299593288896,9.9999999999999625e-05,3.416307470237579e-09,2.8761182407058534e-08,2.4694140739773004e-08,3.6200233961506164e-14,4.0669478217805184e-09,3.0663085069288088e-10
7.383200435494652e-11,0.002145389518417402,-2.1581287954683775e-21,-1.1091264047879638e-16,3.1838261806576305e-15,-2.1589814668430183e-21,1.27555550472939e-13,7.5851821489686486e-21,-9.3520992352057527e-34,-7.2552231988090088e-22,-4.3497234392927106e-38,7.3077291063932094e-22,1.1516670407429536e-29,3.9758442461131435e-19,-9.1389307689036654e-27,-9.3779804821727418e-34,3.082503984744105e-36,-1.3592648806230298e-30,2.8867827899993421e-37,-1.2539258771289481e-44,-1.3394863206339736e-31,-1.0007666157591026e-27,1.7939586896172064e-42,-5.1409987144906086e-24,-2.6985917845885917e-39,4.3600909407288159e-42,2.9701895260766163e-36,8.5919138269093111e-25,-1.1796854974803392e-45,-2.0567476821129553e-36,2.5785471276812827e-33,2.756338752262561e-41,-8.3906942699119161e-63,0.88129999999999997,0.0,0.0,0.0,0.0098899386362530008,0.10880299591842599,9.9999999999999639e-05,3.4229413290981321e-09,2.8817032263724856e-08,2.4735527824234584e-08,3.62705295861598e-14,4.0814101928523161e-09,3.0679911453390317e-10
7.397509794912779e-11,0.002145389518386334,-2.0413182744276014e-21,-1.0490938934677899e-16,2.8630794704867493e-15,-2.0421583195508149e-21,1.2828531150797096e-13,7.631674959246677e-21,-9.4302953758946595e-34,-7.4562577525016844e-20,-3.7396377686827547e-38,7.4567211244094284e-20,3.507428940919815e-29,3.5553426084940764e-19,-8.0750302902083648e-27,-9.4621228012577063e-34,3.0785148243123384e-36,-1.0638376417825838e-30,2.8828456829962305e-37,-1.2156720930671769e-44,-1.1695268269090059e-31,-1.0146618139332358e-27,1.7767301650482465e-42,-4.4886878848892868e-24,-3.0717658954185838e-39,4.5151111086815262e-42,4.1558628592575471e-36,8.4648815014729213e-25,-1.3426846802923831e-45,-2.3774064971936616e-36,2.554040409257271e-33,2.603584881726993e-41,-7.3535502662379373e-63,0.88129999999999997,0.0,0.0,0.0,0.0098899385177522534,0.10880299590394193,9.9999999999999693e-05,3.4295751874390748e-09,2.8872882067959189e-08,2.4776893999441183e-08,3.6340825145023762e-14,4.0958934710386844e-09,3.0696667685330576e-10
7.411819154330905e-11,0.002145389518355217,-1.935520003843902e-21,-9.9472091597236009e-17,2.6664661698926037e-15,-1.9363480893247796e-21,1.2891646604337641e-13,7.6784596749454762e-21,-9.5049588006966607e-34,-1.4079074201748295e-22,-3.318024118062126e-38,1.4502946613830878e-22,-6.0373587361700431e-28,3.3000675780920104e-19,-7.4247289197811193e-27,-9.5422499975947387e-34,3.0753896295424025e-36,-7.9768345853387635e-31,2.8798182245657865e-37,-1.2005761756974332e-44,-1.0607004058557213e-31,-3.6926434322229647e-28,1.7616877062234553e-42,-4.0710080581006609e-24,-3.4488361721532568e-39,4.6413386053832801e-42,-5.2173545906279104e-36,8.3445744226732328e-25,-1.5073398354750014e-45,-2.6313552018410668e-36,2.5326663199004873e-33,2.518896518844748e-41,-6.320463835733241e-63,0.88129999999999997,0.0,0.0,0.0,0.0098899383992521808,0.10880299588943705,9.9999999999999707e-05,3.4362090452604066e-09,2.8928731894283377e-08,2.481823928813227e-08,3.6411120731209524e-14,4.1103976336002405e-09,3.0713354057451546e-10
7.426128513749031e-11,0.002145389518324058,-1.837650391741313e-21,-9.4442272132617206e-17,2.5539331780423717e-15,-1.8384670986506224e-21,1.2948149641192749e-13,7.7255130710240963e-21,-9.6197911005616876e-34,-2.6273511768960225e-22,-3.0693305181708899e-38,2.671041960358905e-22,3.3480929668650578e-25,3.1605546686774824e-19,-7.0642152830826304e-27,-9.6622333045322865e-34,3.0730469386205686e-36,-5.5240032481704508e-31,2.8776168356281639e-37,-1.1923503425927364e-44,-1.0088087648681695e-31,-3.3581279995000823e-25,1.748228906378914e-42,-3.8718531375669046e-24,-3.8324683914364079e-39,4.7448484826619358e-42,8.4616517523489471e-33,8.2305487205110652e-25,-1.6748174809369515e-45,-5.5407246368791616e-35,2.5135613242192733e-33,2.4976338416163933e-41,8.3255193927056434e-62,0.88129999999999997,0.0,0.0,0.0,0.0098899382807527969,0.10880299587491138,9.999999999999972e-05,3.4428429025621284e-09,2.8984581735672334e-08,2.4859563713028095e-08,3.6481416336561532e-14,4.124922657817702e-09,3.0729970861094549e-10
7.440437873167158e-11,0.002145389518292854,-1.74387196815304e-21,-8.9622712177670184e-17,2.4835414642492536e-15,-1.7446759550640604e-21,1.3001577014019487e-13,7.7728062896361259e-21,-9.9757671182312142e-34,1.3358228609495058e-20,-3.151070911883789e-38,-1.3332810620171689e-20,2.1169962005751999e-23,3.0923416571904786e-19,-6.8818079509793142e-27,-1.0023069819318414e-33,3.0714365917606782e-36,-3.1682059763976303e-31,2.8761922585232857e-37,-1.1849649548187915e-44,-1.0700688579847916e-31,-2.1173360323521231e-23,1.7349068809379278e-42,-4.1074176954353493e-24,-4.22556940241364e-39,4.8372697695788907e-42,5.4103781839223567e-31,8.1311526381106593e-25,-1.8463917032571055e-45,-3.3551521999475053e-33,2.4946499291304766e-33,2.6031843789085638e-41,4.5544832509843873e-59,0.88129999999999997,0.0,0.0,0.0,0.0098899381622540982,0.10880299586036493,9.999999999999972e-05,3.4494767593442406e-09,2.9040431585866361e-08,2.4900867296825868e-08,3.6551711952933656e-14,4.1394685209950048e-09,3.0746518386446861e-10
