Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133),C6H6(3100),S(2878),S(1393)
1.3012461377290279e-05,0.0029654429398658744,8.8981843302619655e-08,1.1001622191198553e-07,5.7300031578104377e-13,2.6594907094846085e-06,1.3711896714034789e-05,0.00041371804656780933,4.2031085183966717e-18,8.9020194075430107e-24,2.1281463295009178e-12,1.5336692469945026e-09,3.5166031915579425e-12,1.7947936650738371e-07,1.2222068362620275e-06,2.554544623628075e-09,8.511988481521075e-12,6.5921608508491832e-09,7.0238893100251849e-08,4.4092909038758498e-16,4.0719050354350786e-08,2.4678079813460588e-12,1.6103899331783668e-09,6.3018265876952173e-08,0.00056721043625771329,2.5640940624239641e-11,1.0836041067778796e-08,0.00053294982936118521,3.3619224128884131e-24,1.4451709698737528e-11,8.4449608929077378e-08,4.6720440278040139e-08,6.3533652128929401e-14,0.88129999999999997,0.0,0.0,0.0,0.0010932971252915623,0.10680083313964892,0.00017585172376113838,2.9541570130259007e-05,2.2133434149050115e-05,7.0045755798126369e-06,1.1480981373991423e-11,2.6633361253950566e-06,4.2834166795613064e-11,7.5939281260746496e-08,4.7940322167416202e-14,8.9884561792062912e-16,0.00091461000221261231,0.0026622466007965948,0.00044780900640282008,0.0025318075977123285,1.3872834524164475e-12,3.9776667438979539e-08,9.3887910573211198e-12,1.0861612646801697e-07,0.00088182644582428889,1.5801934260215835e-05,4.2326138453656235e-06,1.5468525879587848e-06,1.5122212108766242e-06,0.00031127331849111633,2.2505948346332632e-09,7.1386778309700581e-05,3.0945581406320805e-08,2.0341673653625265e-08,1.1879325178798444e-14,0.00049791047695888272,2.4058993654769467e-06,4.4484248226420287e-08,0.00015110075406341548,8.8492132768491214e-12,2.0832091394587818e-10,2.2019656323096893e-06,1.8851315591152178e-09,1.3690160597103998e-09,4.6451941065810566e-09,2.0983866259188297e-15,6.2460369830383706e-07,2.375075363716371e-07,6.1763652706279529e-15,1.1133182864483193e-10,3.5082981397122939e-15,5.2868162973943252e-10,2.2296967524416253e-06,8.5632475086913288e-09,2.7642619000101212e-14,1.0040302178779048e-05,1.2989731308092003e-10,6.0730605845749687e-14,4.850526371796291e-05,1.0896120769217611e-07,3.5237957754579155e-12,4.1379653223897963e-14,2.6986126842754923e-11,7.5958823127365618e-05,0.00010204833199532576,5.5437135904418831e-13
1.3197079365885518e-05,0.0029654643761668088,8.9727644160890692e-08,1.1021819539220636e-07,5.7746836728511325e-13,2.6669735553002502e-06,1.3864572039473175e-05,0.00041621313164444504,4.3162534054610181e-18,8.9024628961646487e-24,2.1710245936951446e-12,1.550193733597811e-09,3.6059779789261889e-12,1.8356405577020169e-07,1.2572446368774627e-06,2.6603297330701188e-09,8.6895235395027847e-12,6.8538703921649913e-09,7.2848427115016042e-08,4.5383264922590355e-16,4.1789518923268173e-08,2.5523627490207359e-12,1.6239083909885947e-09,6.4800837168550031e-08,0.00056862354867595415,2.5731804166631514e-11,1.0960507636303097e-08,0.00054082089354056501,3.4625947067370385e-24,1.492891007289223e-11,8.5307950388953959e-08,4.7374448918353917e-08,6.6171426237300536e-14,0.88129999999999997,0.0,0.0,0.0,0.0010753866870144315,0.10679421509324626,0.00017763759925599898,2.9036992403124784e-05,2.1624606598463275e-05,6.7820276273379229e-06,1.1216267786736595e-11,2.5785484850766637e-06,4.2437852650905094e-11,7.4188371539030338e-08,4.6414135985255768e-14,8.7812119829747905e-16,0.00090850019542498416,0.0026697890870727736,0.00044808561577591385,0.0025294058955398356,1.3911174829791768e-12,3.9889364508300141e-08,9.3265857184858567e-12,1.0806571064232253e-07,0.00088846736071360557,1.5880576034067021e-05,4.2533865313385694e-06,1.5545683819333751e-06,1.5196688043270165e-06,0.00031420382710464127,2.1791221949705339e-09,7.1168458542201924e-05,3.0848806865606512e-08,2.0278060176457703e-08,1.1779817608262456e-14,0.00049960137559010981,2.4776225380468647e-06,4.4819312346601256e-08,0.00015458365909832951,8.8777110150721221e-12,2.0925608908368986e-10,2.2180396576008699e-06,1.898761351299668e-09,1.378914257147914e-09,4.6787796231623874e-09,2.113558305983128e-15,6.2807081063525826e-07,2.3880941358200083e-07,6.2102204876495977e-15,1.1194982022477808e-10,3.5275285753634292e-15,5.3186450807485644e-10,2.2431312611054577e-06,8.6827128678092873e-09,2.8026320174286979e-14,1.0243415720956203e-05,1.3252511282235619e-10,6.1573594159536408e-14,4.9812345193361305e-05,1.0961881733071177e-07,3.5448175181512701e-12,4.1629390349416665e-14,2.7147116712448655e-11,7.7748934095825864e-05,0.00010399710007444545,5.5713659681923432e-13
1.3363235555621233e-05,0.002965483548961566,9.0383225109045108e-08,1.1040004708575582e-07,5.8146938544170119e-13,2.6734975021141059e-06,1.4000449470264007e-05,0.00041843206652883951,4.4187697257799269e-18,8.9022663922624747e-24,2.2092854583512239e-12,1.5648235157532148e-09,3.6872349766066989e-12,1.8727854784368882e-07,1.2891028224028482e-06,2.7572415747096042e-09,8.8497910920426399e-12,7.0942549321761089e-09,7.5246075941905751e-08,4.6554335193577528e-16,4.2760011949565459e-08,2.6296777448708235e-12,1.6358276618894543e-09,6.6424670990871974e-08,0.00056985495025745276,2.5812523610512783e-11,1.107253025347587e-08,0.00054788355650152161,3.5539339211967035e-24,1.5362833085590326e-11,8.6064015288636625e-08,4.7954872214503855e-08,6.8605153154966947e-14,0.88129999999999997,0.0,0.0,0.0,0.0010596039909263305,0.10678829853509704,0.00017925381914021666,2.8593281255732126e-05,2.1182970094952815e-05,6.5886444502813369e-06,1.0986519726116557e-11,2.5048770383782013e-06,4.2087004496107856e-11,7.2668736235358106e-08,4.5088042423339945e-14,8.6013422882824353e-16,0.00090301416305470672,0.0026764345144214738,0.00044828884814645273,0.0025271578271565394,1.3944938152491798e-12,3.9988658024070048e-08,9.2707202387936847e-12,1.0756776361678564e-07,0.00089439163389445702,1.5947271990200095e-05,4.2709880486179344e-06,1.5611128246164135e-06,1.5259804847736869e-06,0.00031679539948911429,2.1170159532959025e-09,7.0970448588922837e-05,3.0761073925130431e-08,2.0220390076750159e-08,1.1691917181533884e-14,0.00050108474819044835,2.5428203475958206e-06,4.5118218436257534e-08,0.00015773276302355623,8.9032314754960077e-12,2.1009123885155261e-10,2.2323551922017663e-06,1.9108979915913822e-09,1.3877281011302492e-09,4.7086858261480222e-09,2.1270679193457547e-15,6.3112315555632638e-07,2.399551703873076e-07,6.2400158055134111e-15,1.1249388204457464e-10,3.5444529076615482e-15,5.3467230901992563e-10,2.2549828464299673e-06,8.7892671468683208e-09,2.8368504077374539e-14,1.0425618669766932e-05,1.348823798793401e-10,6.2325369371210533e-14,5.1004130772444219e-05,1.1019895731119139e-07,3.5633574276402385e-12,4.1849707210127272e-14,2.7289100070212962e-11,7.9369153702031603e-05,0.0001057466836231693,5.5948203789575374e-13
1.3529391745356949e-05,0.0029655026088989734,9.1024260576169081e-08,1.10581995555437e-07,5.8545715104401975e-13,2.6798240424735405e-06,1.4134764640619379e-05,0.00042062620448118736,4.5219155152249091e-18,8.9018937327233427e-24,2.2472272358008902e-12,1.5792264270154634e-09,3.7692651484872185e-12,1.9102944097867861e-07,1.3212651983743139e-06,2.855749756902458e-09,9.0104985674719157e-12,7.3391737120831454e-09,7.7690525487925085e-08,4.773433241969946e-16,4.3737063111180069e-08,2.7081329477217295e-12,1.6475149052810409e-09,6.8066907669142757e-08,0.00057104936925265061,2.5892287016550959e-11,1.1184606045614826e-08,0.00055492599087995497,3.6459360679609063e-24,1.5800925899486629e-11,8.6804697462486277e-08,4.852763609551702e-08,7.1096207383473404e-14,0.88129999999999997,0.0,0.0,0.0,0.0010441297921734598,0.10678241842984791,0.00018087832649758844,2.8159074008229947e-05,2.0756190194927325e-05,6.4015677837598736e-06,1.0764508913291434e-11,2.4336124539436803e-06,4.1741489907544275e-11,7.1200277839586391e-08,4.3805272627805451e-14,8.4275300830279622e-16,0.00089754146495837873,0.0026829485511991663,0.00044844988641574572,0.002524831705385297,1.3978018001200171e-12,4.008598832578674e-08,9.2149803217406125e-12,1.0706754267708216e-07,0.00090026691503314804,1.6010142314775013e-05,4.2875644397993303e-06,1.5672825533038379e-06,1.5319255777802931e-06,0.00031934425579690335,2.0569350399805534e-09,7.07710358814956e-05,3.0672755299318432e-08,2.0162334984394692e-08,1.1605503716845357e-14,0.00050253295035746794,2.6086210868990242e-06,4.5414652457378622e-08,0.00016089486381829659,8.9286223666482988e-12,2.1092015194207215e-10,2.246530031982478e-06,1.9229134202407669e-09,1.3964539190631207e-09,4.7382933482830493e-09,2.1404426087665454e-15,6.3411135090428219e-07,2.4107648694828954e-07,6.2691755566957061e-15,1.1302650959122753e-10,3.5610162254616354e-15,5.3742643909699385e-10,2.266608104056826e-06,8.8948305145726213e-09,2.870745829062551e-14,1.0607165664385684e-05,1.3723116047010957e-10,6.307004898101025e-14,5.2210382636519498e-05,1.1076803176225279e-07,3.5815385913433106e-12,4.206582177002993e-14,2.742833606122528e-11,8.0997843640539247e-05,0.00010749201830389736,5.6169318646844289e-13
1.3695547935092664e-05,0.002965521556760455,9.165100472116972e-08,1.1076406292785916e-07,5.8942191854060468e-13,2.6859550351764622e-06,1.4267413626768843e-05,0.00042279595543512208,4.625664880338694e-18,8.9010257265226566e-24,2.2848443922580369e-12,1.5934048655862034e-09,3.8520570329449704e-12,1.9481685679497898e-07,1.353728982916929e-06,2.9558355144883147e-09,9.1716262552564977e-12,7.5885676947294885e-09,8.018207362885969e-08,4.8922959548309076e-16,4.4720537621534455e-08,2.7877546385594697e-12,1.6589722456520256e-09,6.9727450658847761e-08,0.0005722080050887564,2.5971136694006972e-11,1.1296784230440631e-08,0.00056194814150206857,3.7385711445842643e-24,1.6243157352601259e-11,8.7530183450546121e-08,4.9092834894275192e-08,7.3645308769964991e-14,0.88129999999999997,0.0,0.0,0.0,0.0010289544446423244,0.10677657376095026,0.00018251095364749912,2.7734043294505167e-05,2.0343715884707801e-05,6.2205749805735782e-06,1.054994792811461e-11,2.3646696156630396e-06,4.1401131015558829e-11,6.9781095252261402e-08,4.2564294500126871e-14,8.2595503459969423e-16,0.00089208318650294482,0.0026893348204534147,0.00044856977327396781,0.0025224311320145615,1.401043326895656e-12,4.0181409548654754e-08,9.1593771783735888e-12,1.0656520036606108e-07,0.0009060939416284039,1.6069230583595351e-05,4.3031275390394196e-06,1.5730818206637347e-06,1.5375082928633448e-06,0.00032185112258434475,1.9988079517981585e-09,7.0570259751048833e-05,3.0583867752029565e-08,2.0103905918891707e-08,1.1520496736791373e-14,0.00050394713394261094,2.6750152457575388e-06,4.5708651631136849e-08,0.00016406926035055172,8.9538747537026313e-12,2.1174274936728519e-10,2.2605664092140164e-06,1.9348095634838324e-09,1.4050931098127118e-09,4.7676069360975669e-09,2.15368451840798e-15,6.3703566041236325e-07,2.4217346664446124e-07,6.2977024295758667e-15,1.1354774987394147e-10,3.5772200558169224e-15,5.4012698232486087e-10,2.2780073822538231e-06,8.9993295263057456e-09,2.9042946384889043e-14,1.0787972986835541e-05,1.3957037148575171e-10,6.3807113555980486e-14,5.3430960450094885e-05,1.1132605828915003e-07,3.5993616259566282e-12,4.2277740714998401e-14,2.756482940831615e-11,8.2634840918269882e-05,0.00010923295135138732,5.6377156663676116e-13
1.386170412482838e-05,0.0029655403933489823,9.2263704345355115e-08,1.1094627205430813e-07,5.933714804300374e-13,2.6918921904818938e-06,1.4398297090695332e-05,0.00042494171401402404,4.729992278145597e-18,8.8994434621511278e-24,2.3221315678503726e-12,1.607361198983281e-09,3.9355999240153072e-12,1.9864091837511834e-07,1.3864914167754428e-06,3.0574798170945452e-09,9.3331529022304062e-12,7.8423737630304414e-09,8.2721012288984104e-08,5.0119915241479256e-16,4.5710301781088359e-08,2.8685819642405098e-12,1.6702017405507592e-09,7.1406193535456969e-08,0.00057333201486961711,2.6049113168130348e-11,1.1409114440148483e-08,0.00056894995045059878,3.8318053024765126e-24,1.6689507359408098e-11,8.824065840768051e-08,4.9650565734744876e-08,7.6253182423796019e-14,0.88129999999999997,0.0,0.0,0.0,0.0010140687254568995,0.10677076358843414,0.00018415153321345014,2.731787726434552e-05,1.9945015930298011e-05,6.0454514238718227e-06,1.0342559576374088e-11,2.2979664549978361e-06,4.1065758343967038e-11,6.8409355012522156e-08,4.1363630798190734e-14,8.0971860619334295e-16,0.00088664033575411565,0.0026955968148043765,0.00044864952039015211,0.0025199595379045252,1.404220218235576e-12,4.027497387927919e-08,9.1039212397927929e-12,1.0606088466910842e-07,0.00091187342659028946,1.6124583896305926e-05,4.3176901201793558e-06,1.5785152252097521e-06,1.5427331759680259e-06,0.0003243167246067218,1.942565763373867e-09,7.0368160794723376e-05,3.0494428609388026e-08,2.0045114269341318e-08,1.1436821659178921e-14,0.00050532840729096591,2.741993416368162e-06,4.6000251937544081e-08,0.00016725525498678608,8.9789804479216655e-12,2.1255896036980581e-10,2.2744664432250697e-06,1.9465882529135053e-09,1.4136470035145625e-09,4.7966311028707937e-09,2.1667956870666756e-15,6.3989630325105838e-07,2.4324619635455674e-07,6.3255986834278179e-15,1.1405764195890323e-10,3.5930656820397614e-15,5.4277398886623344e-10,2.2891808866779948e-06,9.1026940188304165e-09,2.9374742731706667e-14,1.0967958374710417e-05,1.4189894864899116e-10,6.4536067392276992e-14,5.4665714134872649e-05,1.1187304733864462e-07,3.6168269229809756e-12,4.2485468012342902e-14,2.7698583109695276e-11,8.4279982780470093e-05,0.00011096933835964851,5.6571882644676158e-13
1.4011244695590523e-05,0.002965557251864071,9.2803323943432795e-08,1.1111039828191963e-07,5.9688555749048623e-13,2.6970712163153476e-06,1.4514504446163291e-05,0.00042685269794341403,4.8243684077785767e-18,8.8985768147225482e-24,2.3554035941239023e-12,1.6197340535226932e-09,4.0114354365350497e-12,2.0211400652873311e-07,1.4162306872317831e-06,3.1502763214534057e-09,9.4788495434318183e-12,8.0745166105417859e-09,8.5046812315494733e-08,5.120404408558318e-16,4.6606357503469474e-08,2.9422769805504135e-12,1.6801151181632661e-09,7.2932526473602931e-08,0.00057431494203867583,2.6118577451968086e-11,1.1510382977701601e-08,0.00057523413604209338,3.9162048786089757e-24,1.7094725340636937e-11,8.8867403018678854e-08,5.0146220473964189e-08,7.8651122604494795e-14,0.88129999999999997,0.0,0.0,0.0,0.0010009119074633032,0.10676556320707067,0.00018563471594120392,2.6950661039880716e-05,1.9597539280700383e-05,5.8926871922573181e-06,1.0161821567509567e-11,2.2397830599967081e-06,4.0768052411998467e-11,6.7213889610449515e-08,4.0316323747990411e-14,7.955686324223241e-16,0.0008817557366422264,0.0027011291421663781,0.00044868778565109255,0.0025176770875728542,1.4070256121155383e-12,4.0357635784507909e-08,9.0541447986002088e-12,1.0560543230304951e-07,0.00091703488545938621,1.617125011104121e-05,4.329952276597011e-06,1.5830965414337649e-06,1.54713363909281e-06,0.00032650108171913952,1.8935043896809143e-09,7.0185175193341123e-05,3.0413476500060421e-08,1.9991901459979584e-08,1.1362594231940273e-14,0.00050654429753963501,2.8027654065985666e-06,4.6260669974258431e-08,0.00017013199338956992,9.0014437146036291e-12,2.1328803429982499e-10,2.2868615655149019e-06,1.9570900903456156e-09,1.4212736245921194e-09,4.8225089462159335e-09,2.1784855581757485e-15,6.4241660086813927e-07,2.4419098092317917e-07,6.3501677336862137e-15,1.1450686958766069e-10,3.6070213905412972e-15,5.4511054208753236e-10,2.2990440887363899e-06,9.1946963203019534e-09,2.9670023842105587e-14,1.1129175761131623e-05,1.4398471310353306e-10,6.5184797555469598e-14,5.5788981183241414e-05,1.1235590480019392e-07,3.6322400109914486e-12,4.2668840377075838e-14,2.7816620470790942e-11,8.5767439641304407e-05,0.00011252808675554715,5.6736070915337489e-13
1.4160785266352667e-05,0.00296557402162282,9.3331931042879606e-08,1.1127467487507309e-07,6.0040302233208037e-13,2.7020956067152794e-06,1.4629139596892026e-05,0.00042874482443475815,4.9191694883875509e-18,8.896226883913216e-24,2.3884009612807163e-12,1.6319304954727536e-09,4.0878564942145888e-12,2.0561695367446787e-07,1.4462076573378348e-06,3.2443054354766843e-09,9.6248347054632652e-12,8.3101286979263005e-09,8.7411434265587843e-08,5.2294448881836343e-16,4.7507304342071411e-08,3.0170125251270047e-12,1.6898469497673449e-09,7.4473414751500919e-08,0.00057527151391166998,2.6187393200050729e-11,1.1611852003242833e-08,0.00058150174887471354,4.0010363882396126e-24,1.7503260044762387e-11,8.9482269657664852e-08,5.0635980309934071e-08,8.1097796138155036e-14,0.88129999999999997,0.0,0.0,0.0,0.00098797635905856023,0.10676038947247811,0.00018712408287039655,2.6590176718625811e-05,1.9260444002739104e-05,5.7443634589518116e-06,9.9864886771188367e-12,2.18329391716497e-06,4.0474141589865438e-11,6.6054175583603705e-08,3.9299513409822574e-14,7.8184182524470354e-16,0.00087688503123610571,0.00270656591325348,0.00044869503001092434,0.0025153420434523175,1.4097813164184677e-12,4.0438869906444867e-08,9.0045020920647827e-12,1.0514860038594608e-07,0.00092215888203571841,1.6214970785257877e-05,4.3414256174845161e-06,1.5873893010084971e-06,1.5512519521584755e-06,0.00032865312263137813,1.8458690735119102e-09,7.0001183027652573e-05,3.0332105361717446e-08,1.9938413207327205e-08,1.1289337995170896e-14,0.00050773514499788169,2.8639961912727792e-06,4.6519197740513083e-08,0.00017301706261532325,9.0237762719520555e-12,2.1401183127986531e-10,2.2991492769640948e-06,1.9674994079397323e-09,1.4288330561181956e-09,4.848158809007436e-09,2.1900724429867138e-15,6.4488559711340206e-07,2.4511623056755389e-07,6.3742287797377602e-15,1.1494695305850354e-10,3.6206885425641241e-15,5.4740375644517642e-10,2.3087245142793665e-06,9.2856776748273399e-09,2.9961986764093609e-14,1.1289604430660367e-05,1.4606027346239169e-10,6.5826237686103074e-14,5.6923479057085197e-05,1.128298272570021e-07,3.6473635872937691e-12,4.2848819539719048e-14,2.7932440677375338e-11,8.7261243303505561e-05,0.00011408294761722576,5.6889917700113989e-13
1.431032583711481e-05,0.00296559070331872,9.3849690775087316e-08,1.1143910843082321e-07,6.0382912296875932e-13,2.7069663766052513e-06,1.4742140377127212e-05,0.00043061835325487085,5.0144008678159272e-18,8.8962613752202596e-24,2.4211202213827693e-12,1.6439525321604835e-09,4.1648956021195546e-12,2.0914983113504494e-07,1.4764203497041643e-06,3.3395528173293004e-09,9.7710910298335082e-12,8.5491571834197203e-09,8.9815078035396202e-08,5.3390903552164256e-16,4.841304691129727e-08,3.0925387715250819e-12,1.6993985978837811e-09,7.6028758203126449e-08,0.00057620249250228271,2.6255586335309054e-11,1.1713558615562976e-08,0.00058775274027300412,4.0862877438246387e-24,1.7915083435827163e-11,9.0085389664466216e-08,5.1119919882953008e-08,8.3593742709524932e-14,0.88129999999999997,0.0,0.0,0.0,0.00097525614107762915,0.10675524183482447,0.0001886195122392298,2.6236225442979312e-05,1.893338116874534e-05,5.6003390818049652e-06,9.816378916291907e-12,2.128445073372161e-06,4.0183917819281771e-11,6.4929009192634911e-08,3.8312228621823073e-14,7.6852393675319316e-16,0.00087202881574712486,0.0027119094293683314,0.00044867193188510824,0.0025129565924432969,1.4124885325929699e-12,4.051871063097901e-08,8.9549993259159702e-12,1.0469048883123397e-07,0.00092724588983868856,1.6255786808867567e-05,4.352121203566218e-06,1.5913974996534288e-06,1.5550920565452596e-06,0.0003307733678710912,1.799614486338336e-09,6.9816216003029452e-05,3.0250328772214959e-08,1.9884658436609385e-08,1.1217005681466943e-14,0.00050890167418890205,2.9256791208775624e-06,4.6775859134088286e-08,0.00017590996446133013,9.0459729064678356e-12,2.1473030583600971e-10,2.3113309095760091e-06,1.9778173586924995e-09,1.4363261354194856e-09,4.8735835323834261e-09,2.2015576249349524e-15,6.4730339343168204e-07,2.4602198650137482e-07,6.3977828933412463e-15,1.1537791045359478e-10,3.6340677468885061e-15,5.4965362589016905e-10,2.3182221337862954e-06,9.3755928767596658e-09,3.0250486262831791e-14,1.1449188055701365e-05,1.4812490098223072e-10,6.6460068704437972e-14,5.8069079532062057e-05,1.1329481343237238e-07,3.6621976509744694e-12,4.3025405015427041e-14,2.8046043722452667e-11,8.8761275206927992e-05,0.00011563383097778175,5.7033566200268622e-13
1.4459866407876954e-05,0.0029656072976554588,9.4356763915669261e-08,1.1160370374217019e-07,6.0724319491993477e-13,2.7116844912262806e-06,1.4853447998074025e-05,0.00043247353628320367,5.1100247371897922e-18,8.8953384054258022e-24,2.4535586341082961e-12,1.6558014864765553e-09,4.2425127915351872e-12,2.1271272026390182e-07,1.5068667944596216e-06,3.4360039974190064e-09,9.9176008228501351e-12,8.7915473788621686e-09,9.2257939341337994e-08,5.4493181654322771e-16,4.9323490447804219e-08,3.1690127853035802e-12,1.7087713943971088e-09,7.7598449718007825e-08,0.00057710861568696333,2.6323182342333431e-11,1.1815540219155586e-08,0.00059398705956103734,4.1719239967987196e-24,1.8330163307748014e-11,9.0676893212300835e-08,5.1598114593399499e-08,8.6139505503456539e-14,0.88129999999999997,0.0,0.0,0.0,0.00096274554039547694,0.10675011978172014,0.00019012088230530851,2.5888616520906725e-05,1.861601328674783e-05,5.4604774523433215e-06,9.6513162841616085e-12,2.0751843147020558e-06,3.9897277492397236e-11,6.3837226305278566e-08,3.7353529528164087e-14,7.5560118784471562e-16,0.00086718764736737558,0.0027171619203376907,0.0004486191523146162,0.0025105228314459701,1.4151484249107493e-12,4.0597191275987806e-08,8.9056423121790516e-12,1.0423119525057528e-07,0.00093229636895163952,1.6293740854503709e-05,4.3620505704434719e-06,1.595125308139405e-06,1.5586580641784196e-06,0.00033286233453720069,1.7546967555268105e-09,6.963030632215572e-05,3.0168160533537451e-08,1.983064622037961e-08,1.1145552109406561e-14,0.00051004458505135976,2.9878076091242733e-06,4.7030677374551569e-08,0.00017881020492278228,9.0680286251623399e-12,2.1544341425359515e-10,2.3234077341943279e-06,1.9880450432608951e-09,1.4437536618126787e-09,4.898785828507923e-09,2.2129423291939924e-15,6.4967007817457665e-07,2.4690828496182841e-07,6.4208310168418258e-15,1.1579975752129725e-10,3.6471595387851913e-15,5.5186013530847134e-10,2.3275368795929428e-06,9.4643987540565964e-09,3.0535383700091965e-14,1.160787163005103e-05,1.5017788401533697e-10,6.7085986023432562e-14,5.922564896358183e-05,1.137508601140795e-07,3.676742138731293e-12,4.3198595584308587e-14,2.8157429121237777e-11,9.0267416771820067e-05,0.00011718065117547036,5.716716589067175e-13
1.4594452921562884e-05,0.002965622158466986,9.4804122128837337e-08,1.1175198778423829e-07,6.10286582423598e-13,2.7158010399577787e-06,1.4952131373234352e-05,0.00043412771753827188,5.1964088488756158e-18,8.8944061474730894e-24,2.482510806805791e-12,1.666318913495225e-09,4.3128624066176869e-12,2.1594504381099671e-07,1.5344668298433235e-06,3.5238272535994679e-09,1.0049661454724024e-11,9.012526443785865e-09,9.4490203885345918e-08,5.5490022400096078e-16,5.0146831123845099e-08,3.2387248029687852e-12,1.7170550719335583e-09,7.9023346790556314e-08,0.00057790346622086958,2.6383528885849711e-11,1.1907589950340787e-08,0.00059958364876996949,4.2493051136247021e-24,1.8706513553950335e-11,9.1199420896361932e-08,5.202364074190929e-08,8.8473736729406564e-14,0.88129999999999997,0.0,0.0,0.0,0.00095166067421744154,0.10674553141332654,0.00019147709404605093,2.5581039838030164e-05,1.8338401395728162e-05,5.3380517562776291e-06,9.5069344332820327e-12,2.028565642505295e-06,3.9642282821388058e-11,6.2882233453130484e-08,3.6514388669141752e-14,7.4429753674281613e-16,0.00086284389208709134,0.0027218131234170379,0.00044854680592369309,0.0025082928057287446,1.4175027996384744e-12,4.0666687700233044e-08,8.8613501236843843e-12,1.038168993081598e-07,0.00093681093801257847,1.632548909906412e-05,4.3703417704212922e-06,1.5982441796329162e-06,1.5616366437382591e-06,0.00033471608562881842,1.7153786823496713e-09,6.9462208597225153e-05,3.0093885821064053e-08,1.9781822710239586e-08,1.1081959619772668e-14,0.00051105357053697522,3.0440988057483947e-06,4.7258456562604741e-08,0.00018142629126454733,9.0877543633720277e-12,2.160805895557196e-10,2.3341882689167546e-06,1.9971736513118571e-09,1.4503830192961197e-09,4.9212798623511968e-09,2.223103622499708e-15,6.5175646017280592e-07,2.4768934478046391e-07,6.4411424175318853e-15,1.1617164233915151e-10,3.6586968177726874e-15,5.5380890438149344e-10,2.335763720712014e-06,9.5433415548918753e-09,3.0788602432315011e-14,1.1749872949052934e-05,1.5201503886770771e-10,6.7642305488843873e-14,6.0275825279918468e-05,1.1415365532801115e-07,3.6895845099143936e-12,4.3351563109437035e-14,2.8255779276970268e-11,9.1628069896480908e-05,0.00011856924783016215,5.7278942090453185e-13
