Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989)
9.652128128056329e-09,0.0022948249388987704,2.2767707747754368e-18,1.2941750879030467e-13,1.7019510794056173e-15,-1.7544406394421525e-15,1.8759870220255161e-09,6.7967259602905521e-13,-3.5251944251684715e-35,-1.0014352830556243e-28,4.8137944561221152e-30,-8.496003443637127e-15,-1.5895340061398352e-22,4.4197961216876371e-17,-1.1424573197317249e-17,1.553905807087775e-29,-7.0114059444483989e-28,3.6084385957215194e-24,9.2064228381778464e-28,2.221728113952265e-40,1.7996511824423717e-28,2.0080524370085441e-16,2.0057628721023718e-37,4.0542323337320402e-15,-4.0240211409365928e-31,-1.7668950032020055e-29,-9.8930554010062863e-19,-2.4950070643735573e-15,-2.0290245799738859e-43,6.5676414765665838e-19,6.3119674701652445e-22,1.2934793657810678e-26,1.8524366858905958e-32,0.88129999999999997,0.0,0.0,0.0,0.0098844589500417593,0.10880139060552149,9.9999999999953696e-05,3.3533274414551843e-07,2.5376100146409534e-06,9.7539654973056178e-07,3.2740521838790494e-12,1.5846845072117971e-06,8.6747818761328426e-12,2.2066083184722484e-08,5.0701249994004913e-14,4.386699038230965e-16,7.6390051178630741e-10,1.903561630875153e-09,5.1577966885522981e-08,3.1702623846221746e-08,7.4027830822088306e-19,6.4904092945598462e-15
9.999999999999999e-09,0.0022948247772924452,2.4025327585124273e-18,1.3656618542975743e-13,1.7503792683146131e-15,-1.7251975134781402e-15,2.0126995073460249e-09,7.8206882069477972e-13,-2.1941057525089104e-35,-9.7832066032529719e-29,4.4776853155432819e-30,-8.484194577692392e-15,-1.0184043563030704e-22,4.6278437865247167e-17,-1.1840049601369414e-17,1.5621469215642837e-29,-7.2573330456965643e-28,4.1678537181560532e-24,1.1245117268629043e-27,2.0407524572844398e-40,1.800191147980978e-28,1.7755637930620852e-16,2.0153957312685624e-37,4.071774517093731e-15,-4.2254528838533391e-31,-1.8704647286275466e-29,-9.8930555023710435e-19,-2.5184264119455921e-15,-1.2860323838612136e-43,6.6669177850696327e-19,6.6274262535042459e-22,1.4559866224682907e-26,1.8524367238726921e-32,0.88129999999999997,0.0,0.0,0.0,0.0098842582461753023,0.10880133167541123,9.9999999999951595e-05,3.473905079493931e-07,2.6289122032957596e-06,1.0095997484535713e-06,3.3918496318700356e-12,1.6425981457123275e-06,8.6746176814311644e-12,2.2860227542165044e-08,5.255417021009749e-14,4.5445735597145871e-16,8.4929336213663797e-10,2.067613831830951e-09,5.343664235351228e-08,3.4027315654600318e-08,7.9728324611984105e-19,7.0785895384975061e-15
1.0068845666105142e-08,0.0022948247772924452,2.4278312406475402e-18,1.3800422772847237e-13,1.760278370386456e-15,-1.719535413652777e-15,2.0403239976124361e-09,8.036285050755113e-13,-1.9453234254098328e-35,-9.7328435282369708e-29,4.4147603466843457e-30,-8.4820172625618165e-15,-9.0474910623935343e-23,4.6690442111962459e-17,-1.1922303670427358e-17,1.5635770619993294e-29,-7.3044272924815085e-28,4.2858943022776644e-24,1.1692967569437682e-27,2.0063049486030444e-40,1.8002840468283509e-28,1.7328128371231946e-16,2.0171299523917368e-37,4.0750002076300127e-15,-4.266690072662437e-31,-1.8911274684933199e-29,-9.8930555225429776e-19,-2.5230154008002207e-15,-1.155188239296571e-43,6.6855466552718306e-19,6.6899875426961902e-22,1.4897044606125362e-26,1.8524367314312596e-32,0.88129999999999997,0.0,0.0,0.0,0.0098842185177165764,0.10880132001254507,9.9999999999951189e-05,3.4977657231701564e-07,2.6469798666431126e-06,1.0163681641657415e-06,3.4151603917805518e-12,1.6540585704613259e-06,8.6745851792915848e-12,2.3017379576996586e-08,5.2920841226671005e-14,4.5758151117909822e-16,8.6691300319785417e-10,2.1010696665885918e-09,5.3804479478924049e-08,3.4497117799723784e-08,8.0887880111901766e-19,7.1987090804747956e-15
1.0485563204153956e-08,0.002294824615693878,2.5837578153594975e-18,1.4686759190055608e-13,1.815887827163692e-15,-1.686096543764979e-15,2.2115405670216864e-09,9.4379873251012884e-13,-1.0118027477459757e-35,-8.5746215385627921e-29,4.0579027751665942e-30,-8.4698797907953031e-15,-4.9026628588015343e-23,4.91859810029767e-17,-1.2420419257825091e-17,1.5709445340413948e-29,-7.5775194345557561e-28,5.0553000207298878e-24,1.4759243818893832e-27,1.8062990961750946e-40,1.800756775025746e-28,1.4953052466762033e-16,2.0265214164428057e-37,4.0929206341171425e-15,-4.5260751469409654e-31,-2.0173172009325088e-29,-9.8930555960938935e-19,-2.5504767889900322e-15,-6.4591930581002809e-44,6.7915231415043298e-19,7.0695016160159386e-22,1.7051238025444703e-26,1.852436758993201e-32,0.88129999999999997,0.0,0.0,0.0,0.009883977987264779,0.10880124941605261,9.9999999999948695e-05,3.6421761306392752e-07,2.7563312027430983e-06,1.0573327302967912e-06,3.5562445469257453e-12,1.7234205593545322e-06,8.6743883959862119e-12,2.3968513835448843e-08,5.5140046145869517e-14,4.7648989534284476e-16,9.7878223695169578e-10,2.3106683832502752e-09,5.6030937731652578e-08,3.7409433384195606e-08,8.813174524340047e-19,7.9524461037642896e-15
1.0902280742202769e-08,0.002294824454102928,2.7445196986997555e-18,1.5600586041491115e-13,1.8706864343395782e-15,-1.6539747689559332e-15,2.3896340605745593e-09,1.1015364175740676e-12,-4.6524296336180874e-36,-9.2159903067508205e-29,3.739537305225482e-30,-8.4593369783548326e-15,-2.4521247891705583e-23,5.1684022070798986e-17,-1.2919017569589747e-17,1.5761618585796056e-29,-7.8285326468231889e-28,5.9247427084462461e-24,1.8508941329592296e-27,1.623080183384095e-40,1.8011105658280563e-28,1.2903474984851482e-16,2.0342717346442604e-37,4.1083847432375765e-15,-4.8024403180189745e-31,-2.145330384423314e-29,-9.8930556395761031e-19,-2.5774135183626967e-15,-3.4630076947406599e-44,6.8866256649080381e-19,7.4502583261785981e-22,1.9406350623972631e-26,1.8524367752893888e-32,0.88129999999999997,0.0,0.0,0.0,0.0098837373588813154,0.10880117881598599,9.9999999999946201e-05,3.7865586671228897e-07,2.8656636693149186e-06,1.0982900703111359e-06,3.6973041930878482e-12,1.7927701728768934e-06,8.6741915263876547e-12,2.4919482884368265e-08,5.7358855120779305e-14,4.9539499516973421e-16,1.0998717587891956e-09,2.5326602807752612e-09,5.8257341621630495e-08,4.0439544831128855e-08,9.5769000335269986e-19,8.7527969792881496e-15
1.1735715818300395e-08,0.002294824130943344,3.0804765892169839e-18,1.7510297977373851e-13,1.9790020559520128e-15,-1.5931721814779502e-15,2.7664407535553418e-09,1.475383486441377e-12,2.8300541277756367e-36,-8.1615480729190897e-29,3.2051013658671728e-30,-8.4421729490545344e-15,8.6799001368102384e-24,5.6685787436593379e-17,-1.3917994210222916e-17,1.5806006711496368e-29,-8.2552369359293148e-28,7.9977327597513142e-24,2.8540639012954537e-27,1.3019210260931027e-40,1.801584779829869e-28,9.6049044276052895e-17,2.0459501838014865e-37,4.1332716869973373e-15,-5.40708906630217e-31,-2.4063333391185782e-29,-9.8930556984637319e-19,-2.6297922516530431e-15,4.9821179097016399e-45,7.0480918660367215e-19,8.2146464885769464e-22,2.4755071670448113e-26,1.852436797362415e-32,0.88129999999999997,0.0,0.0,0.0,0.0098832558091004816,0.10880103760489795,9.9999999999941187e-05,4.0752401401860385e-07,3.0842705803334242e-06,1.1801823612714878e-06,3.9793481348024907e-12,1.9314310706587334e-06,8.6737975289959074e-12,2.6820913059170431e-08,6.1795246743490962e-14,5.3319509740164331e-16,1.371164757811296e-09,3.0150328225044856e-09,6.2709986225231976e-08,4.6853050410651035e-08,1.1226195150756005e-18,1.0498043766188197e-14
1.2569150894398022e-08,0.0022948238078126016,3.4361295137369033e-18,1.9531991532882352e-13,2.0971506365188724e-15,-1.5362870838238227e-15,3.1707210349061664e-09,1.9370764439991011e-12,5.081802581205601e-36,-8.8436285527340594e-29,2.7883810497800317e-30,-8.4291205415167925e-15,1.4725390688540838e-23,6.1692918747337979e-17,-1.4919775326293675e-17,1.5777039977399675e-29,-8.5652781532059575e-28,1.0576492283537471e-23,4.2907762842394005e-27,1.0390349521093714e-40,1.8018643795949748e-28,7.1459065070666643e-17,2.0538801630877474e-37,4.1518233850543839e-15,-6.0824262882410452e-31,-2.6732375514579707e-29,-9.8930557092250792e-19,-2.680289396615368e-15,1.723463873224277e-44,7.1770194486567974e-19,8.98176269111189e-22,3.1014326003290018e-26,1.8524368014041925e-32,0.88129999999999997,0.0,0.0,0.0,0.0098827738699390887,0.10880089637881725,9.9999999999936186e-05,4.363810168488947e-07,3.3027977748037188e-06,1.2620436168037362e-06,4.2612885724327455e-12,2.070038859541183e-06,8.6734031884886371e-12,2.872164553159217e-08,6.6229939171432315e-14,5.7098132943124422e-16,1.6836957348248046e-09,3.5506039146339001e-09,6.7162413113988525e-08,5.3737420690357423e-08,1.3044321896262476e-18,1.2443849700971466e-14
1.3402585970495648e-08,0.0022948234847096154,3.8105384126465318e-18,2.1660329060256799e-13,2.1966479289124715e-15,-1.4826881763562106e-15,3.6024506631392718e-09,2.4993862753722787e-12,2.0137178590968878e-36,-4.1260764083570607e-29,2.4704853462515012e-30,-8.4191429215082358e-15,6.2254580978875884e-24,6.6703464498401077e-17,-1.5924762014299531e-17,1.5686099814317647e-29,-8.7376164453808876e-28,1.3738180956516973e-23,6.3001333704263941e-27,8.2198269161343365e-41,1.8020289111993513e-28,5.3149909463493007e-17,2.0592329469448854e-37,4.1656359105130447e-15,-6.8300194379135745e-31,-2.9452629618124864e-29,-9.8930556941419932e-19,-2.7290186371304693e-15,1.0353330600241389e-44,7.2794773577835502e-19,9.7505816811384801e-22,3.8254719440401261e-26,1.8524367957630003e-32,0.88129999999999997,0.0,0.0,0.0,0.0098822915429665446,0.10880075513728103,9.9999999999931199e-05,4.6522687781983688e-07,3.5212424311865456e-06,1.3438724185651352e-06,4.5431218658290813e-12,2.2085911384991656e-06,8.6730085062420107e-12,3.0621655761102567e-08,7.066285558491081e-14,6.087532033970369e-16,2.0403645291104143e-09,4.1417873287024526e-09,7.1614622112870887e-08,6.1092435664122196e-08,1.5038919718936417e-18,1.4599604328617319e-14
1.4236021046593275e-08,0.002294823161633295,4.2048409722389873e-18,2.3901785545885329e-13,2.3230026272810982e-15,-1.4318885152935651e-15,4.0616039028595002e-09,3.1759367157701439e-12,3.4030737366907788e-37,-8.2617949477526469e-29,2.2358425448853287e-30,-8.4114615688381398e-15,-4.3908234548733031e-25,7.171603961394838e-17,-1.6933255897473405e-17,1.5533899154513913e-29,-8.7493803281686541e-28,1.7565400622139329e-23,9.0523744235180707e-27,6.5454865749065605e-41,1.8021277247707052e-28,3.9533559564608997e-17,2.0628217696048099e-37,4.1759076544949413e-15,-7.6512470538327688e-31,-3.2217301824938578e-29,-9.893055682314141e-19,-2.7760762887181462e-15,1.3206338432143069e-45,7.3605594242210572e-19,1.0520333886583707e-21,4.6546375102429279e-26,1.8524367913415424e-32,0.88129999999999997,0.0,0.0,0.0,0.0098818088297562626,0.10880061387982778,9.9999999999926171e-05,4.9406159955181888e-07,3.7396017316312041e-06,1.4256673501896343e-06,4.8248443796136976e-12,2.3470855098766514e-06,8.6726134836356894e-12,3.2520919239314516e-08,7.5093919272024944e-14,6.4651023207653442e-16,2.4440669331536575e-09,4.7909938625825026e-09,7.6066613047554853e-08,6.8917869243323763e-08,1.7217618596074258e-18,1.6974686001229902e-14
1.50694561226909e-08,0.0022948228385825595,4.6170848365735231e-18,2.6245253790552646e-13,2.4071420992324552e-15,-1.3835124296057443e-15,4.5481540126406291e-09,3.9812011706466598e-12,1.7232258026903545e-37,4.9103330785615509e-29,2.0715914906617975e-30,-8.4054882501104977e-15,-7.9647005278135716e-25,7.672962272507365e-17,-1.7945484928726106e-17,1.5331215448631946e-29,-8.5758462371621945e-28,2.2146166936694698e-23,1.2753284793035702e-26,5.0575911285743922e-41,1.8021874193713061e-28,2.9410157070920911e-17,2.0652155851991918e-37,4.1835440475110715e-15,-8.5473239912570391e-31,-3.5020466182057036e-29,-9.8930556816266052e-19,-2.8215455246312796e-15,-5.3191072679382547e-46,7.4244945255681354e-19,1.1290438072376619e-21,5.5958969016569066e-26,1.852436791094084e-32,0.88129999999999997,0.0,0.0,0.0,0.0098813257318859041,0.10880047260599682,9.9999999999921156e-05,5.228851846689494e-07,3.9578728618481285e-06,1.5074269973769e-06,5.1064524830161053e-12,2.4855195795384954e-06,8.6722181220530957e-12,3.4419411488928607e-08,7.9523053633522339e-14,6.8425192886526793e-16,2.8976945121838348e-09,5.5006311973954546e-09,8.051838574442245e-08,7.7213489271984177e-08,1.9588038580450871e-18,1.9578461324062873e-14
1.5902891198788526e-08,0.002294822515556319,5.0541144425204203e-18,2.872965365296745e-13,2.6028046337907417e-15,-1.3372596306593051e-15,5.0620722273109015e-09,4.9305033247781079e-12,1.341421840337609e-36,-1.5393588799593091e-28,1.9671417821771575e-30,-8.4007820700452448e-15,7.2635196775185313e-25,8.1743515152585796e-17,-1.8961619763740392e-17,1.5058562050757555e-29,-8.1904303307403983e-28,2.7573902165588724e-23,1.7648868274001467e-26,4.1509066748522823e-41,1.8022364313006645e-28,2.1880392482083971e-17,2.0668090314291119e-37,4.1892236925708693e-15,-9.5193210668312163e-31,-3.7856965013739295e-29,-9.893055684341059e-19,-2.8654989408104657e-15,1.139657900055678e-45,7.4747472549982664e-19,1.2060458838430834e-21,6.6561757608331102e-26,1.8524367921212843e-32,0.88129999999999997,0.0,0.0,0.0,0.0098808422509366022,0.10880033131532939,9.9999999999916142e-05,5.5169763579908002e-07,4.1760530119515835e-06,1.5891499479886806e-06,5.3879425509603826e-12,2.6238909570314936e-06,8.671822422880686e-12,3.6317108070969445e-08,8.3950182187952652e-14,7.2197780792064356e-16,3.4041344140765164e-09,6.2731037477587956e-09,8.4969940030566249e-08,8.5979057516140546e-08,2.2157789326623767e-18,2.2420284574360048e-14
1.6736326274886153e-08,0.0022948221925535063,5.5055928179232037e-18,3.129617009444547e-13,2.5862607022680408e-15,-1.2929121817523353e-15,5.6033299421475628e-09,6.0400166169235458e-12,-6.8167705298005022e-36,1.0311228100775328e-27,1.9137988670862456e-30,-8.3970160547926393e-15,9.2098126643053236e-25,8.675714015122455e-17,-1.9981786595574484e-17,1.4721907911578924e-29,-7.5646926362336486e-28,3.3947426324062268e-23,2.4030260329365043e-26,2.8208525898942454e-41,1.8022770889799306e-28,1.6277324413478066e-17,2.0678689147239379e-37,4.1934498272941278e-15,-1.0568182446521942e-30,-4.0722302251752182e-29,-9.8930556845204478e-19,-2.9080007953293642e-15,-6.0990850667066765e-46,7.5141331572810034e-19,1.2830073493296313e-21,7.8423606507534145e-26,1.8524367921986912e-32,0.88129999999999997,0.0,0.0,0.0,0.0098803583884943501,0.10880019000736633,9.9999999999911127e-05,5.8049895557382513e-07,4.3941393751628025e-06,1.6708347921370653e-06,5.6693109623919535e-12,2.7621972557383572e-06,8.6714263875091901e-12,3.821398457369995e-08,8.8375228576593808e-14,7.5968738394156008e-16,3.9662691840775462e-09,7.1108125154410754e-09,8.9421275733792526e-08,9.5214329659205188e-08,2.4934469627312799e-18,2.5509497131110423e-14
1.7486417843374016e-08,0.00229482190187009,5.9156760670570845e-18,3.3627465540242467e-13,2.6253480111993355e-15,-1.2544887725896385e-15,6.1138119706535069e-09,7.1896097552060954e-12,-8.8179384466635803e-36,2.2889043994154555e-28,1.9035699008005105e-30,-8.3942303924223487e-15,2.2408774547064303e-25,9.1268822911537953e-17,-2.0903460852709354e-17,1.4402485297866705e-29,-6.7710467296601424e-28,4.0578243952527444e-23,3.1324729457226536e-26,1.7201606704202028e-41,1.8022987554292834e-28,1.247375170614277e-17,2.0685110259253619e-37,4.1963185410081577e-15,-1.1578566867060086e-30,-4.3322522096726721e-29,-9.8930556830181685e-19,-2.9450592822756238e-15,-4.7521034474237523e-45,7.5421556253793775e-19,1.3522182165937479e-21,9.023238575547954e-26,1.8524367916450056e-32,0.88129999999999997,0.0,0.0,0.0,0.009879922587433752,0.1088000628150339,9.9999999999906614e-05,6.0641062824030996e-07,4.590334597862155e-06,1.7443174074551721e-06,5.9224355279634184e-12,2.8866153128773606e-06,8.67106966937677e-12,3.9920452111587162e-08,9.235592706665297e-14,7.9361166275182815e-16,4.5221881700712219e-09,7.9225089439152766e-09,9.342729083656043e-08,1.0392746459818497e-07,2.7616677980706549e-18,2.8509016131263523e-14
1.767394073549598e-08,0.0022948218292019712,6.0200894752024007e-18,3.4221073029394933e-13,2.7198840215913352e-15,-1.2450889604821416e-15,6.2448859013906187e-09,7.5009479594197077e-12,-5.6916537491716959e-36,-5.8302418893833219e-29,1.9060636926001156e-30,-8.3936068783660467e-15,1.4965919301510508e-25,9.2396640503656882e-17,-2.1134407345514179e-17,1.4322890334688156e-29,-6.5356755969715097e-28,4.2378082147517424e-23,3.3412097943393448e-26,1.6253911842009913e-41,1.8023025471626451e-28,1.1672696241595133e-17,2.0686355399842429e-37,4.1969226896244571e-15,-1.1841060798976192e-30,-4.3975435543459014e-29,-9.8930556828493666e-19,-2.9541520753489042e-15,-5.2620642370255356e-45,7.5482296316681838e-19,1.3695112513570451e-21,9.3358427949578468e-26,1.8524367915840516e-32,0.88129999999999997,0.0,0.0,0.0,0.0098798135892230396,0.10880003101466514,9.9999999999905489e-05,6.1288713815369119e-07,4.6393709399207542e-06,1.7626829402000682e-06,5.9857005062525933e-12,2.9177110857893719e-06,8.6709804475891043e-12,4.0346960040974707e-08,9.3350822012972727e-14,8.0209056644621641e-16,4.6688265499923896e-09,8.1341975180225685e-09,9.4428766911546315e-08,1.0616514175863016e-07,2.8315027340247991e-18,2.9292182660635035e-14
1.8048986519739913e-08,0.002294821683868932,6.2358200138791431e-18,3.5447521062069097e-13,2.8317341629784753e-15,-1.2265207995922892e-15,6.5111751852538644e-09,8.1538034856888859e-12,-6.3074338283159587e-37,-5.6803389388006262e-29,1.9166685817724453e-30,-8.3924333592241616e-15,7.8943135311707904e-26,9.4652151873737812e-17,-2.1596939147396306e-17,1.4157198503849182e-29,-6.0179616349612413e-28,4.6157221107669546e-23,3.7937107734286991e-26,1.5431543231464719e-41,1.802311101027762e-28,1.022188901896448e-17,2.0688510342252447e-37,4.1980168545893546e-15,-1.2377982717797934e-30,-4.5284434734368676e-29,-9.8930556826880699e-19,-2.9721355701969855e-15,-4.3521400732107187e-45,7.5594025476616148e-19,1.4040843274215587e-21,9.982455565158514e-26,1.8524367915281932e-32,0.88129999999999997,0.0,0.0,0.0,0.0098795955353938088,0.10879996741114863,9.999999999990324e-05,6.2583846828711907e-07,4.7374284450476934e-06,1.799407748435617e-06,6.1122107798649888e-12,2.9798919524603862e-06,8.6708019534195389e-12,4.1199843217219877e-08,9.5340270231029871e-14,8.1904573612930926e-16,4.9715225623711749e-09,8.5682827645680528e-09,9.64316858070782e-08,1.1071174755018471e-07,2.9745686428963112e-18,3.0899202015161412e-14
1.8424032303983846e-08,0.002294821538540072,6.4620970654925917e-18,3.6733888561512412e-13,2.9520835191811417e-15,-1.2082508396334145e-15,6.7829836512162078e-09,8.848312333700135e-12,-7.3395889112019057e-37,3.1126594619474415e-28,1.9343910154718492e-30,-8.391347125777076e-15,5.3245775544343407e-26,9.6907484094750979e-17,-2.2060326730868464e-17,1.3959754321918476e-29,-5.4350520075628298e-28,5.0184326659232919e-23,4.2963546298738812e-26,1.4950993586263063e-41,1.8023285719810211e-28,8.9509408093768474e-18,2.0690295013735621e-37,4.1989753498281667e-15,-1.2930867097907613e-30,-4.6597435513428322e-29,-9.8930556826316306e-19,-2.9898532627693771e-15,-2.477638467515857e-45,7.5693909363632653e-19,1.4386390242198047e-21,1.0658122864138155e-25,1.852436791511613e-32,0.88129999999999997,0.0,0.0,0.0,0.0098793774051419512,0.10879990380389246,9.999999999990099e-05,6.3878754569677243e-07,4.8354654994711528e-06,1.8361241071381449e-06,6.2386945359580155e-12,3.0420583999397962e-06,8.670623391897217e-12,4.2052547639121144e-08,9.7329257113692087e-14,8.359973522070468e-16,5.286995377920478e-09,9.0168269867956944e-09,9.8434560350439103e-08,1.1535333541281425e-07,3.1222200451729454e-18,3.2561176038182949e-14
1.879907808822778e-08,0.002294821393215296,6.6943136972496845e-18,3.8054009955293344e-13,2.9569524153356473e-15,-1.1902739228197141e-15,7.0603086079403912e-09,9.5862020912028543e-12,-1.6025530141155535e-36,-3.3191521183615463e-29,1.9588231182314092e-30,-8.3903372414514759e-15,3.2982050865654427e-26,9.916259001937808e-17,-2.2524574157415799e-17,1.3753550981127021e-29,-4.7837996098421287e-28,5.4470008383715947e-23,4.8534930641024995e-26,1.4049777432587991e-41,1.8023461398398725e-28,7.837543370429163e-18,2.0691779491410467e-37,4.1998150051067555e-15,-1.349977134472194e-30,-4.791417697564482e-29,-9.8930556825871396e-19,-3.0073093823216556e-15,-1.4845479426224179e-45,7.5783170106782243e-19,1.473174266546618e-21,1.1363461961846425e-25,1.8524367914995002e-32,0.88129999999999997,0.0,0.0,0.0,0.0098791591986133204,0.10879984019285484,9.999999999989874e-05,6.5173437062359412e-07,4.9334818485456159e-06,1.8728318885648157e-06,6.3651514460147446e-12,3.1042102119960575e-06,8.6704447631500318e-12,4.2905071091968778e-08,9.9317775742730607e-14,8.5294537065138319e-16,5.6155061714837113e-09,9.4800478600696657e-09,1.0043739052615351e-07,1.2008988126180034e-07,3.2745258298512252e-18,3.4278951734795837e-14
1.9174123872471712e-08,0.0022948212478944973,6.9208419362335663e-18,3.9341887173918926e-13,2.7796828980384923e-15,-1.1725927448229919e-15,7.3431476540050653e-09,1.0369234808796145e-11,1.8878986507105529e-36,-6.2026420160937411e-28,1.9895895231369771e-30,-8.3893943141432139e-15,1.4194168852202717e-26,1.0141739270587114e-16,-2.2989684870900629e-17,1.3590590873050279e-29,-4.0609801758713655e-28,5.902509072417431e-23,5.4697518228063986e-26,1.2844699041838877e-41,1.8023447927717825e-28,6.862538758265617e-18,2.0692995930252208e-37,4.2005502731671518e-15,-1.4084749713003629e-30,-4.9234410851382139e-29,-9.8930556825408268e-19,-3.0245081185995931e-15,-5.3918264026226666e-46,7.5862890730366804e-19,1.5076891307780953e-21,1.2099088828555548e-25,1.8524367914866928e-32,0.88129999999999997,0.0,0.0,0.0,0.009878940915954303,0.10879977657799374,9.9999999999896491e-05,6.6467894330868297e-07,5.0314772374235676e-06,1.9095309650786518e-06,6.4915811812581262e-12,3.1663471725777947e-06,8.6702660673063416e-12,4.3757411359286635e-08,1.0130581920568107e-13,8.6988974739915751e-16,5.9573159008816494e-09,9.9581628973782291e-09,1.0244017631877546e-07,1.2492136076447529e-07,3.4315548342632974e-18,3.6053375493799846e-14
1.9549169656715645e-08,0.0022948211025775834,7.1466799649980949e-18,4.062590028595705e-13,2.948636267927793e-15,-1.1551939370444883e-15,7.6314967927036584e-09,1.1199206863737478e-11,3.0429056813175924e-36,9.9221407510313944e-29,2.0263446864585306e-30,-8.3885100106173242e-15,3.2771916761966102e-27,1.0367191048138302e-16,-2.3455661889800305e-17,1.3414663523537291e-29,-3.263299251367047e-28,6.3860612647418402e-23,6.1500473149106133e-26,1.1755178549250757e-41,1.802345011147629e-28,6.0089284245501179e-18,2.0693971617651419e-37,4.2011939776629215e-15,-1.4685853707451188e-30,-5.055791186652687e-29,-9.8930556825058057e-19,-3.0414535990699554e-15,9.1040768780715311e-46,7.5934054399954701e-19,1.542182800846601e-21,1.2865618223132551e-25,1.8524367914781014e-32,0.88129999999999997,0.0,0.0,0.0,0.009878722557310475,0.1087997129592687,9.9999999999894241e-05,6.7762126399329397e-07,5.1294514123907483e-06,1.9462212091546583e-06,6.6179834143738428e-12,3.2284690658199516e-06,8.6700873044938214e-12,4.4609566234292299e-08,1.0329338059604036e-13,8.8683043857991703e-16,6.3126853018903027e-09,1.0451389445322364e-08,1.0444291771288864e-07,1.2984774934075315e-07,3.5933758429254823e-18,3.788529307211806e-14
1.9924215440959578e-08,0.0022948209572644707,7.3728240202509966e-18,4.1911649613578496e-13,2.8764109387392578e-15,-1.1380686836837759e-15,7.9253533193778076e-09,1.2077948868222526e-11,1.2722297031227651e-35,-2.342095732401438e-27,2.0687720779212358e-30,-8.3876769145511638e-15,8.4069883718341499e-28,1.0592613641507904e-16,-2.3922507863257447e-17,1.3303091125667249e-29,-2.3873894911249452e-28,6.898782971492665e-23,6.8995981894022845e-26,1.0253057106208433e-41,1.8023213687366987e-28,5.2615845462385909e-18,2.069471890684285e-37,4.2017575305726352e-15,-1.5303132245091811e-30,-5.1884465936856006e-29,-9.8930556824849941e-19,-3.058149830931712e-15,4.2151545106179202e-45,7.5997556061340466e-19,1.576654550740327e-21,1.3663663717648528e-25,1.8524367914748209e-32,0.88129999999999997,0.0,0.0,0.0,0.0098785041228277998,0.10879964933663797,9.9999999999891991e-05,6.9056133291883797e-07,5.2274041197071433e-06,1.9829024933766003e-06,6.7443578180148112e-12,3.2905756760465133e-06,8.6699084748404516e-12,4.5461533510288104e-08,1.0528045301335358e-13,9.0376740032489568e-16,6.6818748850253464e-09,1.0959944681558439e-08,1.0644561469310626e-07,1.3486902216360491e-07,3.7600575865835099e-18,3.9775549584775384e-14
2.0017976887020562e-08,0.002294820920936763,7.4297988220413669e-18,4.2235584421012856e-13,2.9193258026721871e-15,-1.1338288547428451e-15,7.9996774764284266e-09,1.230547167023325e-11,1.2857374820088897e-35,-1.4181081723628009e-28,2.0802300597948944e-30,-8.3874758382773009e-15,9.4971126216777472e-28,1.0648964857503086e-16,-2.403935541476317e-17,1.3268614557543341e-29,-2.1557883898136707e-28,7.0316545770360796e-23,7.0984407715359547e-26,9.9130727730386618e-42,1.8023173118706434e-28,5.0897137926992603e-18,2.0694871827808948e-37,4.2018871314901936e-15,-1.5459984706281134e-30,-5.2216557485581224e-29,-9.8930556824813926e-19,-3.0622854032952289e-15,5.4403614981111171e-45,7.6012332760801878e-19,1.58526898464307e-21,1.3868171299028341e-25,1.8524367914745976e-32,0.88129999999999997,0.0,0.0,0.0,0.0098784495023744034,0.10879963343036531,9.9999999999891422e-05,6.9379599834117144e-07,5.2518889125107872e-06,1.9920713995313502e-06,6.7759470322475662e-12,3.3060999153711129e-06,8.6698637569982159e-12,4.5674495758564067e-08,1.0577714390743403e-13,9.080010529002958e-16,6.7763621965052242e-09,1.1089504036415647e-08,1.0694628199668849e-07,1.3613916310563836e-07,3.802495562818152e-18,4.0257328161801618e-14
