Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338)
2.4292003198156856e-13,0.002690379311725183,4.3573989578041594e-21,6.3503908736118681e-17,2.0842064697069148e-14,4.3552079682921139e-21,1.5313137063819115e-14,1.6677781817615663e-23,-1.3440128220169062e-31,6.4087486564377557e-18,4.6565277891454281e-36,-6.4087485333475546e-18,5.6873542085185865e-29,4.1568577000014239e-19,-1.1906591127432452e-25,-1.3372314721515049e-31,3.9571963384320908e-37,9.0815647429928691e-30,3.7146949863218088e-39,-1.394548283565942e-43,-2.2230119765142845e-33,8.1738526420220184e-30,-3.3469602499835252e-43,-3.8804356453383019e-27,-1.1228095246352531e-39,2.5916453771302901e-43,1.9771947732668248e-36,1.8089457900139162e-26,-2.6165707809104287e-44,9.8082124938398291e-41,-7.5857009065160881e-36,6.6066793928655862e-41,1.1167912290771119e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899791196807949,0.10880299999502889,9.999999999999968e-05,5.7637316161353351e-10,5.9614705629764751e-09,5.9598808102738456e-09,1.7758488904592664e-15,3.2552059668195964e-12,6.5135061336804513e-09,1.6988441184742696e-12,3.2318206889021069e-20,1.1834138225305623e-20,4.0077239183986979e-21,5.5435723952567283e-16,6.873046816267928e-10,1.3179197053191404e-14,1.6981681592772462e-22,2.1529396808267574e-23,1.2477259942016181e-24,9.2575096794399681e-25,1.1768142954277444e-09,3.0417490422319369e-29,1.2440824906602855e-33,2.5094977706330093e-34,2.7596680649788558e-39,2.7386944005318277e-39
2.4774195261222676e-13,0.002690379311724661,4.5353826957475223e-21,6.6097179777887011e-17,2.1213124829446686e-14,4.5330587485729965e-21,1.5639282688955051e-14,1.737409327964661e-23,-1.3783904940363165e-31,-5.7950099226933678e-18,5.0068004518902995e-36,5.7950100423142695e-18,5.8002948955049289e-29,4.1575332821493816e-19,-1.1790197884377698e-25,-1.3716942874613739e-31,4.3541809695741046e-37,9.5840809882357668e-30,4.050868639547332e-39,-1.3969554713627147e-43,-9.0179582897969832e-34,8.4056639583969077e-30,-3.3555753568585054e-43,-1.5741528371240602e-27,-2.6188466569335095e-39,2.7814485791001215e-43,2.0564881965800982e-36,1.9206314869905488e-26,-5.9636741800330831e-44,3.9811664583149748e-40,-7.6052536139881161e-36,2.6807239434496599e-41,1.2872906334897953e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899787057670028,0.10880299999483382,9.9999999999999693e-05,5.8781405243571832e-10,6.0797737147547659e-09,6.0781174897518924e-09,1.8110995360384086e-15,3.3854794748241396e-12,6.6107630447287471e-09,1.7632802242778865e-12,3.3611669241223572e-20,1.2283010763491845e-20,4.2527020353823504e-21,5.7658163819114638e-16,7.1255372284437904e-10,1.3707549756755627e-14,1.7636287041032891e-22,2.2836813055794644e-23,1.3115235401338113e-24,9.9385028185928991e-25,1.2200461186849932e-09,3.3337484379632741e-29,1.3916419664132662e-33,2.8071725142271045e-34,3.1502367261907014e-39,3.0739653650779112e-39
2.5256387324288496e-13,0.0026903793117241284,4.716756109515135e-21,6.8739799641774018e-17,2.1624387222276554e-14,4.7142939365749447e-21,1.5966291780182112e-14,1.8085744083163136e-23,-1.3898771137213652e-31,4.0964217273448229e-18,5.3305437258412209e-36,-4.0964216081945877e-18,5.9132157685382266e-29,4.2092314453772843e-19,-1.1893470907545043e-25,-1.3831407867829919e-31,4.7794150984732304e-37,1.0092055229756736e-29,4.4055873316911617e-39,-1.387255706163145e-43,-3.9354864622369465e-35,8.4846358815825105e-30,-3.3539139585970875e-43,-6.8696834387519101e-29,-4.1377628605791324e-39,2.973488772352599e-43,2.1373406831029294e-36,2.0368287189187168e-26,-9.3661330101965615e-44,7.0312396584817902e-40,-7.6015158143969528e-36,1.180170764285487e-42,1.4685338206619108e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899782918710523,0.10880299999463515,9.9999999999999666e-05,5.992549426053942e-10,6.1980758124994366e-09,6.1963516124972607e-09,1.8463498661040453e-15,3.5182993761495053e-12,6.7069925367918995e-09,1.8287782154040401e-12,3.4930415933007473e-20,1.2739280768982503e-20,4.5075274683264064e-21,5.9924275158175146e-16,7.381749929875901e-10,1.4246284340694607e-14,1.8301883215745177e-22,2.4196106196008712e-23,1.3771043668686673e-24,1.06539253057828e-24,1.2639152785846005e-09,3.6469923840967282e-29,1.5532105933581729e-33,3.13311173269501e-34,3.5866271389491643e-39,3.4424964348738507e-39
2.5738579387354316e-13,0.0026903793117235863,4.9014359532705494e-21,7.1430553029590129e-17,2.1993042489710771e-14,4.898830184454106e-21,1.6294163339571312e-14,1.8812799799256345e-23,-1.3848859030913653e-31,-3.8544663281866641e-18,5.5921715346028705e-36,3.854466445610166e-18,6.0260406614636963e-29,4.1914367806815994e-19,-1.1697546652224497e-25,-1.3782792405524046e-31,5.2343714496770965e-37,1.06029602321729e-29,4.7791357248496753e-39,-1.3984968397968556e-43,-1.6990615204518143e-34,8.4656953389694119e-30,-3.3503609156050862e-43,-2.9658396444791673e-28,-5.6486937655913609e-39,3.1678588327215964e-43,2.219751126537827e-36,2.1576229603213097e-26,-1.274628342993607e-43,1.0069524184898841e-39,-7.5934907495791842e-36,5.0589931567464826e-42,1.6673638173001664e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899778779928064,0.10880299999443288,9.999999999999968e-05,6.1069583212258103e-10,6.3163768203451675e-09,6.3145831790519563e-09,1.8815998725358238e-15,3.6536651292098486e-12,6.8022054638173205e-09,1.8953310943564508e-12,3.6274441586711636e-20,1.3202899494757264e-20,4.7723990410491055e-21,6.2234057628299102e-16,7.6416455969466543e-10,1.4795400709708194e-14,1.8978398154720532e-22,2.5608284759419001e-23,1.4444745786330842e-24,1.1404727838444084e-24,1.3084150420772016e-09,3.9825429104200936e-29,1.7297962029629874e-33,3.4893492050205084e-34,4.0731422824694651e-39,3.8468432683509808e-39
2.6220771450420136e-13,0.0026903793117230334,5.0894188949981379e-21,7.4169389882443422e-17,2.240544692053768e-14,5.0866640581425376e-21,1.6622899213204687e-14,1.9555326125487916e-23,-1.3925412507644691e-31,3.9079961501970394e-18,5.9007672587439157e-36,-3.9079960323541347e-18,6.1389412911448053e-29,4.2525724725409362e-19,-1.1841443230715187e-25,-1.3858709063682625e-31,5.7196328884367328e-37,1.1115663773112657e-29,5.1716077259993151e-39,-1.389422254726571e-43,4.172667258973903e-34,8.5158422195343897e-30,-3.3472883896422073e-43,7.2837075882716579e-28,-7.1502259920367918e-39,3.3626923954893375e-43,2.3037192300471907e-36,2.2830966202021481e-26,-1.610989444563651e-43,1.3093253514756392e-39,-7.5865546982843724e-36,-1.2388592907530417e-41,1.8749444947635542e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899774641320187,0.10880299999422699,9.999999999999968e-05,6.2213672098729936e-10,6.4346767980310634e-09,6.4328121899578703e-09,1.9168495709646389e-15,3.7915761925348744e-12,6.8964125646902927e-09,1.9629319099583211e-12,3.7643740825822248e-20,1.3673818516464046e-20,5.0475158501048337e-21,6.4587510892047407e-16,7.9051853229060926e-10,1.5354898769469061e-14,1.966576028572663e-22,2.7074357232531959e-23,1.5136399418377915e-24,1.2191864283418949e-24,1.3535387474901443e-09,4.3414911161942668e-29,1.9224565850543885e-33,3.878019562777365e-34,4.6143922707987047e-39,4.2897031916909747e-39
2.6702963513485957e-13,0.0026903793117224735,5.2807022346318594e-21,7.6956269347492337e-17,2.277438536589251e-14,5.277792755839836e-21,1.6952497676578652e-14,2.031338888196927e-23,-1.3914703846885978e-31,-4.1596847315872057e-18,6.1647969558494539e-36,4.1596848477633275e-18,6.2517667435319684e-29,4.2361451790390631e-19,-1.1651396489896948e-25,-1.384926220228712e-31,6.2349659431439054e-37,1.1631131022723284e-29,5.583167308977344e-39,-1.3993912454099722e-43,2.8654037572489969e-34,8.5193195500890326e-30,-3.3429632362586534e-43,5.0017804334960672e-28,-8.6503848403711558e-39,3.5604862387615797e-43,2.3892452574830627e-36,2.41333311884473e-26,-1.9465911816976503e-43,1.6120060019672295e-39,-7.5767796485547167e-36,-8.5045616194148177e-42,2.1013597609020626e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899770502885662,0.10880299999401753,9.999999999999968e-05,6.3357760919956938e-10,6.5529756968050196e-09,6.5510386457567737e-09,1.9520989489223309e-15,3.9320320247694861e-12,6.9896244647809552e-09,2.0315737569412305e-12,3.9038308274969406e-20,1.4151989729575627e-20,5.3330772640558996e-21,6.6984634616730647e-16,8.1723306122671274e-10,1.5924778426797694e-14,2.0363898598251936e-22,2.8595332058216948e-23,1.5846059038062618e-24,1.3016291490311306e-24,1.3992798035678251e-09,4.7249571861656048e-29,2.1323007164812775e-33,4.3013607732278987e-34,5.2153087373354713e-39,4.7739197514847065e-39
2.7185155576551777e-13,0.0026903793117219015,5.4753207085471939e-21,7.9791696446666994e-17,2.3193560165174833e-14,5.4722509119761192e-21,1.7282960658907971e-14,2.1087053987911175e-23,-1.4036864381591543e-31,4.7176532477661239e-18,6.4906050201557833e-36,-4.7176531308615723e-18,6.3646858676454149e-29,4.3134229224748911e-19,-1.1864779798658856e-25,-1.397039156047548e-31,6.7803397316032943e-37,1.2149609747907662e-29,6.013895191429829e-39,-1.3875540702723782e-43,1.0945407168662961e-33,8.5975237158115125e-30,-3.3365337146747103e-43,1.9106038176034098e-27,-1.0154337156755958e-38,3.7596582834846658e-43,2.4763293102794802e-36,2.5484146931687057e-26,-2.2835597026287923e-43,1.9159932661434286e-39,-7.5622352684814655e-36,-3.2513837508736051e-41,2.3359417835861607e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899766364622006,0.10880299999380451,9.9999999999999666e-05,6.4501849675941081e-10,6.6712735844402266e-09,6.6692625469903134e-09,1.9873480244428348e-15,4.075032084673657e-12,7.0818516772425508e-09,2.1012497755009625e-12,4.0458138559925745e-20,1.4637365346272668e-20,5.629282923044073e-21,6.9425428471343465e-16,8.4430433761021055e-10,1.6505039588934014e-14,2.1072742440495158e-22,3.017221763572629e-23,1.6573776096793647e-24,1.3878969122670515e-24,1.4456316886663654e-09,5.1340904554109738e-29,2.3604900723432686e-33,4.7617167892213394e-34,5.8811600325910828e-39,5.3024875468395582e-39
2.7667347639617597e-13,0.002690379311721321,5.6732329389216975e-21,8.2675066361864305e-17,2.3550384656859723e-14,5.6699970470474152e-21,1.7614285814278084e-14,2.1876387470004912e-23,-1.4028804436612766e-31,-6.0126299812357715e-18,6.7527949954794762e-36,6.0126300954740657e-18,6.4774979393273351e-29,4.2706721585346068e-19,-1.1561389219974987e-25,-1.3964240330107395e-31,7.356087902668969e-37,1.2670894382007403e-29,6.4639991142172598e-39,-1.4020941764532658e-43,8.8713443152039222e-34,8.6084044388462797e-30,-3.3267286600764585e-43,1.5485604717632727e-27,-1.1665462345550587e-38,3.9626106994642727e-43,2.5649715376249792e-36,2.688425375323049e-26,-2.6214868106130837e-43,2.2222168594212696e-39,-7.5400405313961214e-36,-2.6351425681136852e-41,2.5929702485841332e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899762226528198,0.10880299999358789,9.9999999999999666e-05,6.5645938366684353e-10,6.7895703917355453e-09,6.787483894200019e-09,2.0225967793339899e-15,4.2205758311224102e-12,7.1731046041994274e-09,2.1719531510053133e-12,4.1903226307606292e-20,1.5129897893433837e-20,5.9363327388309635e-21,7.1909892126837295e-16,8.7172859277386682e-10,1.709568216360137e-14,2.1792221746032757e-22,3.180602232087556e-23,1.7319599180889618e-24,1.4780859501313017e-24,1.4925879500166459e-09,5.5700694917179665e-29,2.6082399739485097e-33,5.2615402733795593e-34,6.6175669967679243e-39,5.8785572258883134e-39
2.8149539702683417e-13,0.0026903793117207305,5.8742325850359197e-21,8.5603368950531854e-17,2.390109220196167e-14,5.8708247184679431e-21,1.7946473801337576e-14,2.2681455418568012e-23,-1.3936288231970891e-31,-3.7833347809754355e-18,6.9684231405465931e-36,3.7833348914256597e-18,6.5902571497519597e-29,4.1744101537792025e-19,-1.1027616119357775e-25,-1.3874941206375032e-31,7.9658534687933885e-37,1.3186221934549177e-29,6.9334313094626344e-39,-1.4277123302611802e-43,2.5871753776577509e-36,8.5689536023775953e-30,-3.3203442084588508e-43,4.516310214080387e-30,-1.3173161141921955e-38,4.16118231249994e-43,2.6551708267960694e-36,2.8334447953596921e-26,-2.9585808912797984e-43,2.528597591355661e-39,-7.52559812026431e-36,-6.8393858160804432e-44,2.8638596680029207e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899758088602172,0.10880299999336771,9.999999999999968e-05,6.6790026992188706e-10,6.9078661491155513e-09,6.9057026879272976e-09,2.0578452205250605e-15,4.3686627231058336e-12,7.2633935378775126e-09,2.2436771134165758e-12,4.3373566146068622e-20,1.5629540208588729e-20,6.2544268946622765e-21,7.4438025247335507e-16,8.9950209786640382e-10,1.7696706056918712e-14,2.2522266805493531e-22,3.3497754425846891e-23,1.8083574158934832e-24,1.5722927456938949e-24,1.5401422030230346e-09,6.034102184967988e-29,2.87682096152279e-33,5.8033953724050923e-34,7.4305192716760234e-39,6.5054406054733976e-39
2.8631731765749237e-13,0.0026903793117201307,6.0782790988742185e-21,8.8576011507320627e-17,2.4273885263315177e-14,6.0746932764289341e-21,1.8279525728860895e-14,2.3502324050957783e-23,-1.3877960831285205e-31,1.7665177120811936e-22,7.2024765573672639e-36,-1.7654324085079205e-22,6.7030527709826872e-29,4.1359727157108026e-19,-1.07428065045917e-25,-1.3818413005268394e-31,8.610248457304494e-37,1.3693210279051706e-29,7.4219656857971741e-39,-1.4431822575572097e-43,-5.2585068475230433e-34,8.5411993865577734e-30,-3.3206405892436459e-43,-9.1791194762260333e-28,-1.4671888805709706e-38,4.3524443995983631e-43,2.7469267101433306e-36,2.9835497855669079e-26,-3.2938927576548351e-43,2.8338494712698729e-39,-7.5262970401684513e-36,1.5633313340207838e-41,3.1390436382176733e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899753950841812,0.10880299999314395,9.9999999999999693e-05,6.7934115552456075e-10,7.0261609029024597e-09,7.0239189287134387e-09,2.0930933624751923e-15,4.5192922197289946e-12,7.352728661814227e-09,2.3164149375262863e-12,4.4869152704512006e-20,1.613624544156155e-20,6.5837658451315236e-21,7.7009827506275837e-16,9.2762116341415897e-10,1.8308111177237591e-14,2.3262808378970566e-22,3.5248422219309696e-23,1.8865744323624411e-24,1.670614018843564e-24,1.5882881305128467e-09,6.5274258072296503e-29,3.1675601220324381e-33,6.3899604009149288e-34,8.3263916818148562e-39,7.1866157211733677e-39
2.911392382881506e-13,0.0026903793117195205,6.28549378888686e-21,9.1594761360844713e-17,2.466116443974405e-14,6.2817239276409072e-21,1.8613441427296415e-14,2.4339059717703849e-23,-1.397165055011977e-31,1.6388239502470049e-19,7.4360276786014268e-36,-1.6388228625346121e-19,6.8158661378183206e-29,4.1485466573478126e-19,-1.0677622450972791e-25,-1.3912650121515717e-31,9.2868248988384811e-37,1.4196807443184711e-29,7.9294483434684978e-39,-1.448533359133703e-43,-1.0341801364943417e-33,8.6210392582989107e-30,-3.3270634457353364e-43,-1.8052394565954362e-27,-1.6171026061055604e-38,4.5406342930805062e-43,2.8402395017030685e-36,3.1388185078236255e-26,-3.629444068604283e-43,3.140097136107615e-39,-7.5408809454055505e-36,3.0737746567293367e-41,3.421561274143149e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899749813245365,0.10880299999291668,9.999999999999968e-05,6.9078204047488362e-10,7.144454657355962e-09,7.1421326170996179e-09,2.1283412068976305e-15,4.6724637802119671e-12,7.4411200519723771e-09,2.3901599427088786e-12,4.6389980613277619e-20,1.6649967052760968e-20,6.9245503162179221e-21,7.9625298587423599e-16,9.5608213891751701e-10,1.8929897435382839e-14,2.4013777732672023e-22,3.7059033926628253e-23,1.9666150524491311e-24,1.7731467130137526e-24,1.6370194820453529e-09,7.0513070917930571e-29,3.4818424660280974e-33,7.0240306244037945e-34,9.3119613371809281e-39,7.9257320733420646e-39
2.959611589188088e-13,0.002690379311718902,6.4959925104001984e-21,9.4661306329854077e-17,2.5055338939679952e-14,6.4920324258872246e-21,1.8948220758415755e-14,2.5191728863588708e-23,-1.4078217043910724e-31,-4.5742428560059843e-21,7.6812422259677879e-36,4.5743524521141237e-21,6.9286942071073678e-29,4.1815578041697264e-19,-1.0700424526591862e-25,-1.4019264586854802e-31,9.9933675291306124e-37,1.4701903430681955e-29,8.455856729512707e-39,-1.4485448881426988e-43,-1.37296392259252e-33,8.7052329784578294e-30,-3.3382718712212862e-43,-2.3966121734909055e-27,-1.7678489323072696e-38,4.7296922207282656e-43,2.935109570580108e-36,3.299331350167205e-26,-3.9669285879914068e-43,3.449070832162489e-39,-7.5663108739845315e-36,4.0804318699145454e-41,3.7155031415876847e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899745675811203,0.10880299999268583,9.999999999999968e-05,7.0222292477287469e-10,7.2627474082461718e-09,7.2603437536269079e-09,2.1635887522999361e-15,4.8281768638760617e-12,7.5285776905206841e-09,2.4649054871165825e-12,4.7936044503711908e-20,1.7170658772736307e-20,7.276981272758776e-21,8.2284438176580624e-16,9.8488140785826053e-10,1.9562064742679273e-14,2.4775106526892444e-22,3.893059773513182e-23,2.0484831564009614e-24,1.8799879580573587e-24,1.68633006536329e-09,7.6070387688718775e-29,3.8211051272625438e-33,7.7085065505682018e-34,1.0394373827369052e-38,8.7265946029569358e-39
3.0560500018012513e-13,0.0026903793117176353,6.9270920376106189e-21,1.0094142082419655e-16,2.5857721941783822e-14,6.9227325463315564e-21,1.9620369960794486e-14,2.6945133955202139e-23,-1.4518621640889999e-31,-1.2565510038577684e-20,8.1695869537391821e-36,1.2565623227709069e-20,7.1543588848085635e-29,4.2864769071852009e-19,-1.0913472881184047e-25,-1.4458816408403331e-31,1.1492669153616098e-36,1.5726868633108741e-29,9.5660937927284787e-39,-1.4496010988423568e-43,-2.2048639572873609e-33,9.0442899437846379e-30,-3.3729769694179729e-43,-3.8487566004742461e-27,-2.0750515721412352e-38,5.1189778383296196e-43,3.1295223392786075e-36,3.6364232330412793e-26,-4.6548199011097429e-43,4.0829317613615716e-39,-7.6450209963062204e-36,6.5523543704637258e-41,4.3469679155845105e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899737401423049,0.10880299999221357,9.999999999999968e-05,7.2510469141193497e-10,7.4993299176848344e-09,7.4967583732684078e-09,2.2340829513684923e-15,5.1472254386992789e-12,7.7007310331198891e-09,2.6173718788264463e-12,5.1103858761589446e-20,1.8232769220980145e-20,8.0175880734879766e-21,8.7733721625782045e-16,1.043480580380302e-09,2.0857542150996891e-14,2.6328571617326434e-22,4.2860614154965215e-23,2.2177160859244212e-24,2.1069857507857777e-24,1.7866645357007789e-09,8.8193958877507484e-29,4.5806743566150569e-33,9.2409931805987131e-34,1.2880883387555988e-38,1.052984424843681e-38
3.152488414414415e-13,0.002690379311716331,7.371894954251374e-21,1.0742096936633925e-16,2.6665011371322262e-14,7.3671100976840368e-21,2.0295972585795533e-14,2.8763072993514098e-23,-1.5715731838876775e-31,8.0890311217328635e-19,8.5733810830257623e-36,-8.0890299214905488e-19,7.3799646539394768e-29,4.4033608629734111e-19,-1.1177997233370537e-25,-1.5654790823693934e-31,1.310513707507285e-36,1.678131098318469e-29,1.0754709597342685e-38,-1.4228060810734822e-43,-4.5985541508009614e-33,1.0041179955814914e-29,-3.4345774449855563e-43,-8.0271239542177748e-27,-2.3996353536691935e-38,5.5327977016266988e-43,3.3301652866582048e-36,3.9955054679658298e-26,-5.3816664750074213e-43,4.7653215046066726e-39,-7.7846871809335922e-36,1.3665054433756228e-40,5.0512668993949429e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899729127663975,0.10880299999172723,9.9999999999999652e-05,7.4798645544188965e-10,7.7359084666046304e-09,7.7331627919640027e-09,2.3045759701375971e-15,5.4764336211742723e-12,7.8692663618653754e-09,2.7737618871667673e-12,5.4372552552797855e-20,1.9322212965136336e-20,8.8071996390585854e-21,9.3357675361538825e-16,1.1033905404901934e-09,2.2194542698211972e-14,2.7922666160864464e-22,4.704653607513872e-23,2.3942998528682913e-24,2.3523884115235236e-24,1.8892433589519833e-09,1.0175459173794028e-28,5.4590575038836142e-33,1.1013234429522521e-33,1.5852556059393867e-38,1.2630707315739821e-38
3.2489268270275784e-13,0.0026903793117149886,7.8303190170076446e-21,1.1409874097652214e-16,2.7458653449894209e-14,7.8250820243107421e-21,2.0975028881501093e-14,3.0646081303840402e-23,-1.6596723439674741e-31,-2.5790082884196343e-20,9.0273489155128966e-36,2.5790207330851909e-20,7.6055766511759508e-29,4.4870407648408056e-19,-1.1299527121596923e-25,-1.6535491866691047e-31,1.4835514842137265e-36,1.7862311058879109e-29,1.202424956286029e-38,-1.3796461081088408e-43,-6.42868040897391e-33,1.0788930018620783e-29,-3.5308847886502894e-43,-1.1221747799394483e-26,-2.7459233550371773e-38,5.967168096613584e-43,3.5370376811848409e-36,4.3772660651506259e-26,-6.1569543864607595e-43,5.5099400410940421e-39,-8.0030138136148986e-36,1.9103139155239592e-40,5.8314285501177716e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899720854521006,0.10880299999122685,9.9999999999999639e-05,7.7086821686288214e-10,7.9724830904760711e-09,7.9695570140378214e-09,2.3750678193926952e-15,5.8157970901316879e-12,8.0342596998608527e-09,2.9340239788178419e-12,5.7742082970409779e-20,2.0438631005944032e-20,9.6474337356900071e-21,9.9156296911568766e-16,1.1645837451812751e-09,2.3573065685397428e-14,2.955685980701679e-22,5.1496427396786054e-23,2.578258044683013e-24,2.6169796642598786e-24,1.9940193755637516e-09,1.1686671002626653e-28,6.4700878335206703e-33,1.3053151740580049e-33,1.9383966275442341e-38,1.5066722655492683e-38
