Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859)
4.498802175183131e-06,0.002126556447871238,4.3185110742395924e-09,4.8887071233199618e-08,1.2453364001263098e-12,6.9342671889707146e-07,6.1722520273768635e-06,0.00019667021155515081,4.6351132131936655e-22,6.7806056649364139e-26,2.8026560332864722e-15,4.48153598934562e-11,5.5568442566660924e-16,1.0317432407168748e-10,1.5374193172448736e-08,9.9315426390241395e-13,4.5969653894519166e-14,1.1877191171949307e-12,1.4575671525222984e-11,1.0826046535465743e-18,5.443703111519527e-10,2.6378987226856722e-15,6.447426240209034e-11,8.8422311713018177e-10,0.00013373539156935027,3.149730947293353e-12,9.8944500207257567e-10,7.2212028476344715e-05,9.3496423662158518e-29,1.5369586608848928e-14,2.457535040323373e-09,1.0387666366910956e-09,2.086933216204678e-18,0.88129999999999997,0.0,0.0,0.0,0.0037088225494581956,0.10704577200028491,0.00010000067065365936,8.1684296601044289e-05,8.4308449107871043e-05,3.0595656093283178e-05,7.2834155734817687e-11,2.2772233010828292e-05,3.1430986430188262e-11,4.8448474220210725e-07,4.7993468280328589e-13,6.6079450175845439e-15,0.0014551162174136945,0.001885668344816612,0.00013126742696479524,0.0021202702197926871,1.1035304066076369e-12,1.9386710721679675e-08,8.3722653062537099e-12,7.5233285516207697e-08,0.0001578178267265279,3.3144847401130771e-06,1.7972568227961993e-06,2.7921262577958865e-07,6.4249133981765807e-07,5.2667518500717089e-05,6.7499554232682746e-09,2.6550361376882559e-05,1.8330305489331957e-08,1.2338517820483731e-08,1.1138086412954672e-14,0.00010718090725001238,2.4918155095606956e-08,6.4570661709030864e-09,1.4095234333353113e-05,4.043515493806843e-12,7.0744275293022488e-11,5.3580842377175425e-07,7.6853433063080503e-10,5.7794964895113948e-10,1.8427773585797674e-09,1.212428211029055e-15,7.8454633936089419e-07,5.8437739793446404e-07,1.792830147550749e-14,9.8747757981530834e-11,1.0149734207581425e-14,5.453330498954891e-10,2.6009277849593012e-06,1.6650097739431332e-08
4.537541852641833e-06,0.0021265502837696415,4.3861571707832338e-09,4.9197222194396065e-08,1.2460646652791222e-12,6.9702492440318498e-07,6.1914157231192361e-06,0.00019792310787664891,4.7878562087049262e-22,6.8693638839314571e-26,2.890915734793083e-15,4.5469433005383777e-11,5.6472712564931795e-16,1.0431089332128594e-10,1.5734873949489898e-08,1.0357617989353085e-12,4.6928492983053401e-14,1.20940206188268e-12,1.4883125325539579e-11,1.1125996326337008e-18,5.5651820334398268e-10,2.7191167250499397e-15,6.5294270727130737e-11,9.0370547886237003e-10,0.00013444774035267716,3.1664361162912945e-12,1.0003379305083165e-09,7.3160034100730036e-05,9.7046167373044753e-29,1.5918908647898998e-14,2.4956867340882564e-09,1.0605308448038858e-09,2.1406865880254167e-18,0.88129999999999997,0.0,0.0,0.0,0.003689083513729546,0.10703993950900285,0.00010000069470421743,8.127167691724787e-05,8.3745651454173435e-05,3.0410600365664492e-05,7.2344222015260759e-11,2.2633444036260836e-05,3.1291419110387493e-11,4.81225756797332e-07,4.7700964499716572e-13,6.5634953280647967e-15,0.0014588395669351102,0.001893106023482409,0.00013193481494468327,0.0021268548910020686,1.1078258930187148e-12,1.9463187089033731e-08,8.3937175575840411e-12,7.543635722590186e-08,0.00015872925801680484,3.3408571586388232e-06,1.811465434907892e-06,2.8144269062333946e-07,6.4759761144163977e-07,5.334324377088608e-05,6.7091365281622759e-09,2.6560647615892875e-05,1.833646110392744e-08,1.2342661296665233e-08,1.1095476112933562e-14,0.00010788356429964091,2.5534316266478316e-08,6.4943841577504451e-09,1.4322320122476337e-05,4.0399486646846159e-12,7.0755694230528767e-11,5.3936090275764368e-07,7.7358990340671831e-10,5.8175151752890094e-10,1.8548995717341348e-09,1.220403842561189e-15,7.9428090459690755e-07,5.915981627529822e-07,1.8149829633529314e-14,9.9973009834816294e-11,1.0275147757018528e-14,5.5213164439145503e-10,2.6333546463957898e-06,1.6767047999060064e-08
4.5762815301005354e-06,0.0021265442350076043,4.4539835334745769e-09,4.9505895625596766e-08,1.246743749607115e-12,7.0059509041568575e-07,6.2107285338105611e-06,0.00019917191565950207,4.9439150742702469e-22,6.9583233699273174e-26,2.9808328912148062e-15,4.6125498074208446e-11,5.7382450525048691e-16,1.0545008003985972e-10,1.610030574947114e-08,1.0797006532962359e-12,4.7895527281013819e-14,1.2313479989119801e-12,1.5194492620342872e-11,1.1430980623499092e-18,5.688126246436011e-10,2.801914670111082e-15,6.611513731403491e-11,9.2339858484228937e-10,0.00013515577896620824,3.1830427077143826e-12,1.0112295255535942e-09,7.4110485573485033e-05,1.0068973334343582e-28,1.6481488798023777e-14,2.5339758192276399e-09,1.0824920500916438e-09,2.1953195557582009e-18,0.88129999999999997,0.0,0.0,0.0,0.0036695536321793517,0.10703416700657761,0.00010000071928367649,8.0860601342712531e-05,8.318859603654414e-05,3.022745079790682e-05,7.1859335027768035e-11,2.2496096699847226e-05,3.115338533137338e-11,4.7800034170991333e-07,4.7411499034011013e-13,6.5195035080959238e-15,0.0014625030139569838,0.0019004777841778858,0.00013259782462957389,0.0021333559477257446,1.1120829217013282e-12,1.9538985628309604e-08,8.4148252643556065e-12,7.5636373267895934e-08,0.00015963665220078595,3.3671731111368523e-06,1.8256428752721093e-06,2.8366797682251824e-07,6.5269266728859851e-07,5.4020008288562546e-05,6.6687379883865265e-09,2.657080903710184e-05,1.8342539100640649e-08,1.2346752526548979e-08,1.1053161942795745e-14,0.000108582043917706,2.6159386313826395e-08,6.5315367705178484e-09,1.4550883873092512e-05,4.0364284380043297e-12,7.0767550744744012e-11,5.4289892862083105e-07,7.7862461574495289e-10,5.8553769873628394e-10,1.8669717658322307e-09,1.2283465647922463e-15,8.040025817793873e-07,5.9880888537143711e-07,1.8371049703677066e-14,1.0119663952271745e-10,1.0400386888927075e-14,5.589214295305953e-10,2.6657394989007239e-06,1.6884226538341809e-08
4.615021207559238e-06,0.002126538299640268,4.5219829875449524e-09,4.9813105958217795e-08,1.2473982835877238e-12,7.0413749424032042e-07,6.2301901163999887e-06,0.00020041669802003595,5.1033149950879492e-22,7.0475255053424451e-26,3.0724119641906999e-15,4.6783505432193281e-11,5.8297606577854455e-16,1.0659186732373765e-10,1.6470495437127999e-08,1.1249955267146713e-12,4.8870668748035439e-14,1.253559037869406e-12,1.5509793673033625e-11,1.1741021119440218e-18,5.8125363040795832e-10,2.8862958335736917e-15,6.6936810004186358e-11,9.4330182633809492e-10,0.00013585955157373919,3.199551958377938e-12,1.0221194558393924e-09,7.5063343850917245e-05,1.0442826245102538e-28,1.705747587587643e-14,2.5723990886968239e-09,1.1046486530742379e-09,2.2508381043805415e-18,0.88129999999999997,0.0,0.0,0.0,0.0036502295429786456,0.10702845350968786,0.00010000074439645815,8.0451140356676632e-05,8.263719143830957e-05,3.0046176810052635e-05,7.1379413728428825e-11,2.2360167696503581e-05,3.1016859921756188e-11,4.7480795784434023e-07,4.712502276673732e-13,6.4759622048901464e-15,0.0014661075419688382,0.0019077846631949788,0.00013325650064604743,0.0021397747168663711,1.1163021022277808e-12,1.9614116996106031e-08,8.435594082296443e-12,7.583338342712731e-08,0.00016054005351947282,3.3934328242472049e-06,1.8397892779668899e-06,2.8588850363346571e-07,6.5777655585531783e-07,5.4697777924092658e-05,6.6287530617723162e-09,2.6580850509712723e-05,1.8348542713069681e-08,1.2350793686740797e-08,1.1011140286095028e-14,0.00010927638540639913,2.679339147347838e-08,6.5685258221797581e-09,1.4780920462380516e-05,4.0329540784256502e-12,7.0779835553298063e-11,5.464226000491943e-07,7.8363861358796633e-10,5.8930830232426376e-10,1.8789942908149038e-09,1.2362566079606533e-15,8.1371061018184981e-07,6.060090066160198e-07,1.859194453087824e-14,1.0241855129546105e-10,1.0525441891320339e-14,5.6570186960945895e-10,2.6980797871635948e-06,1.7001640543028108e-08
4.65376088501794e-06,0.0021265324757574564,4.5901484618525728e-09,5.0118856227488222e-08,1.2480211235999217e-12,7.0765240928133656e-07,6.2498001426718171e-06,0.00020165751688204595,5.2660792674837958e-22,7.1364718460242483e-26,3.1656570399667176e-15,4.7443406028773996e-11,5.9218142575129005e-16,1.0773623949419033e-10,1.6845449539812142e-08,1.1716711803499056e-12,4.9853828979113767e-14,1.2760373129823375e-12,1.5829048738585322e-11,1.2056138965050071e-18,5.9384126768203753e-10,2.9722878343695921e-15,6.7759237641283867e-11,9.634145865338488e-10,0.00013655910163060307,3.2159652368522967e-12,1.0330073988838491e-09,7.6018570530035301e-05,1.082628819864594e-28,1.7647015898580013e-14,2.6109533701040534e-09,1.1269990460668557e-09,2.307248200006923e-18,0.88129999999999997,0.0,0.0,0.0,0.0036311079578860671,0.10702279805605451,0.00010000077004692675,8.0043360346753568e-05,8.2091348281613304e-05,2.9866748485672684e-05,7.0904378893863625e-11,2.2225634230480466e-05,3.0881818266701257e-11,4.7164807821509473e-07,4.6841487654865357e-13,6.4328642308292871e-15,0.0014696541134272005,0.0019150276747257038,0.00013391088691873729,0.0021461124971451158,1.1204840310554134e-12,1.9688591621748789e-08,8.4560295461822751e-12,7.602743642441191e-08,0.00016143950548708964,3.419636521575185e-06,1.8539047751632779e-06,2.8810429005891309e-07,6.6284932496330041e-07,5.5376519132436901e-05,6.5891751524256665e-09,2.6590776693627915e-05,1.8354475032405227e-08,1.2354786857988983e-08,1.09694075979207e-14,0.00010996662756847661,2.7436357310613433e-08,6.6053530959155479e-09,1.5012424827001503e-05,4.0295248668682337e-12,7.0792539597979031e-11,5.499320145360034e-07,7.8863204104419815e-10,5.9306343666460618e-10,1.8909674922254499e-09,1.2441341994115305e-15,8.2340424801874048e-07,6.1319798137532326e-07,1.8812497391485255e-14,1.0363865178729581e-10,1.0650303296453808e-14,5.7247244225397318e-10,2.7303730194547629e-06,1.7119297080323385e-08
4.688626594730772e-06,0.0021265273280425944,4.6516335746911724e-09,5.0392786241459326e-08,1.2485516395314499e-12,7.1079255284676806e-07,6.2675758159763418e-06,0.00020277091531216687,5.4154627344423961e-22,7.2167330393235333e-26,3.2510051214277353e-15,4.8038895201025715e-11,6.0051190322585145e-16,1.0876836149291784e-10,1.718698693490649e-08,1.2148803450242226e-12,5.0745455967658914e-14,1.296498017727414e-12,1.6119775712292106e-11,1.2344103242811406e-18,6.0529554350631093e-10,3.0510641687370218e-15,6.8500026326801881e-11,9.8169469334126452e-10,0.00013718512176066861,3.2306559110384368e-12,1.0428045892683471e-09,7.6880268287703884e-05,1.1179713888158332e-28,1.8189309536791804e-14,2.6457616442666088e-09,1.1472787554202042e-09,2.3587844703790449e-18,0.88129999999999997,0.0,0.0,0.0,0.0036140690119255098,0.10701775699586871,0.0001000007935956427,7.9677847307359369e-05,8.1604772199050878e-05,2.9706816827251267e-05,7.0480961418095627e-11,2.2105728851964479e-05,3.0761529476744586e-11,4.6883155160343841e-07,4.6588781871564313e-13,6.3944492894095555e-15,0.0014727972539514886,0.0019214925993922018,0.00013449620258588585,0.0021517483053323143,1.1242163995337845e-12,1.975506571282879e-08,8.47414092611395e-12,7.619959518616333e-08,0.00016224567095707396,3.443172137967215e-06,1.8665824060893651e-06,2.9009446030520498e-07,6.6740534898196432e-07,5.5988189648988733e-05,6.5538976962679678e-09,2.6599615379462703e-05,1.8359755610613669e-08,1.235834132829204e-08,1.0932092373300226e-14,0.0001105843722634828,2.8022708540022449e-08,6.6383607725724177e-09,1.5222029565026608e-05,4.0264765965441554e-12,7.0804324375421846e-11,5.5307837752879935e-07,7.9310865573497538e-10,5.9642991984696883e-10,1.9017014839681382e-09,1.2511964711203745e-15,8.3211561991974263e-07,6.1965808890763061e-07,1.9010689100843496e-14,1.0473511828924468e-10,1.076250540187273e-14,5.7855709968739327e-10,2.7593946861013337e-06,1.7225401028850223e-08
4.723492304443604e-06,0.0021265222677890852,4.713242509124244e-09,5.0665544540406715e-08,1.2490654482066818e-12,7.1391084306825265e-07,6.285471224198741e-06,0.000203881196060979,5.5676061952826723e-22,7.297116279839891e-26,3.337708139033196e-15,4.8635843636898625e-11,6.0888518017065852e-16,1.0980253245564363e-10,1.7532392821392374e-08,1.2592461654696664e-12,5.1643441547837923e-14,1.3171784665795465e-12,1.6413736584134989e-11,1.2636211612163577e-18,6.1686864538295177e-10,3.1311463826273303e-15,6.9241349509406134e-11,1.0001435447600196e-09,0.00013780778698575081,3.2452701766825997e-12,1.0525996932761964e-09,7.7743826720724069e-05,1.1541096683078634e-28,1.8742804198511095e-14,2.6806712316666799e-09,1.1677129443587972e-09,2.4110520150855991e-18,0.88129999999999997,0.0,0.0,0.0,0.0035971891896624218,0.10701276151446641,0.00010000081758649745,7.9313789555478931e-05,8.1122567678240082e-05,2.954833552207395e-05,7.0061383934496264e-11,2.1986919856310794e-05,3.0642405825098937e-11,4.6604056820504042e-07,4.6338386762675436e-13,6.3563827349132652e-15,0.0014758948862509072,0.0019279073053246702,0.00013507810965768697,0.0021573204514697118,1.1279194842440402e-12,1.9821023411063127e-08,8.4919905505899607e-12,7.6369431369479493e-08,0.00016304870286623706,3.4666627188201281e-06,1.8792352026529122e-06,2.9208081949967057e-07,6.7195243828111788e-07,5.6600596766345833e-05,6.5189400832012119e-09,2.6608367423363968e-05,1.8364982906403244e-08,1.2361859933031438e-08,1.0895005915313565e-14,0.00011119885513373006,2.8616355803370656e-08,6.671240089680444e-09,1.5432815536331637e-05,4.0234638252904031e-12,7.0816435287567141e-11,5.5621333988041882e-07,7.9756882626083119e-10,5.9978403676407645e-10,1.9123960459744061e-09,1.2582328006151125e-15,8.4081423439938051e-07,6.2610835894039065e-07,1.9208579002400391e-14,1.0582997906697445e-10,1.087453664509538e-14,5.8463298907113765e-10,2.7883745386100382e-06,1.733171192127783e-08
4.7583580141564355e-06,0.002126517293686063,4.7749703226257731e-09,5.0937135428924066e-08,1.2495410636720024e-12,7.1700747172222727e-07,6.3034861320457753e-06,0.00020498840191005425,5.722525527444168e-22,7.3773530122154337e-26,3.4257683146907554e-15,4.9234216752452255e-11,6.1730119527157757e-16,1.1083874998502972e-10,1.7881671278652447e-08,1.3047867962144525e-12,5.254772077433746e-14,1.3380802236364196e-12,1.6710946100201434e-11,1.2932478436149175e-18,6.2856059102234156e-10,3.2125506370525557e-15,6.99831717155038e-11,1.0187606762533334e-09,0.00013842712757868912,3.2598090054961392e-12,1.062392493238008e-09,7.8609219105553625e-05,1.1910513831883258e-28,1.9307603824777601e-14,2.7156798905414389e-09,1.1883004263201191e-09,2.4640551307382967e-18,0.88129999999999997,0.0,0.0,0.0,0.0035804662381727038,0.10700781095167593,0.00010000084202254668,7.8951227704493238e-05,8.0644673576450092e-05,2.93912840625857e-05,6.96455922705558e-11,2.186919162396701e-05,3.0524430457826407e-11,4.6327476767012591e-07,4.6090269409314962e-13,6.3186596524869543e-15,0.0014789476706764345,0.0019342724884829116,0.00013565663876186038,0.0021628298270203092,1.1315936942741299e-12,1.98864718732534e-08,8.509582217077623e-12,7.6536978403186868e-08,0.00016384863149525707,3.4901084208335692e-06,1.8918632572702159e-06,2.940633809553934e-07,6.7649062628437679e-07,5.7213717191428813e-05,6.4842977917153363e-09,2.6617035828757671e-05,1.8370158905750154e-08,1.236534400901128e-08,1.0858145786134802e-14,0.00011181010345338697,2.9217316378449425e-08,6.7039922880951885e-09,1.5644779168235121e-05,4.0204860620656455e-12,7.0828866187340635e-11,5.5933697028780109e-07,8.0201265403700703e-10,6.0312586368175116e-10,1.9230514214176643e-09,1.2652433478881056e-15,8.4949958828962488e-07,6.3254842198351629e-07,1.9406155760451084e-14,1.0692317078862013e-10,1.0986390608648742e-14,5.9069975603060726e-10,2.8173108866087613e-06,1.7438234577949455e-08
4.7932237238692674e-06,0.0021265124044547224,4.8368121388425249e-09,5.1207564029163991e-08,1.2499988453110232e-12,7.2008262821375859e-07,6.3216203057407295e-06,0.00020609257492551611,5.8802364113443225e-22,7.4577375235069778e-26,3.5151876363602903e-15,4.9833980338788856e-11,6.2575952556810954e-16,1.1187699736695097e-10,1.8234826177676382e-08,1.3515204179384493e-12,5.3458228558638663e-14,1.3592048706792207e-12,1.7011418999649359e-11,1.3232917746125014e-18,6.4037139308465579e-10,3.295286609855727e-15,7.0725457897711711e-11,1.0375456190657201e-09,0.00013904317338565012,3.2742732237847285e-12,1.0721827768794707e-09,7.9476419105008926e-05,1.2288046925639089e-28,1.9883811583190745e-14,2.7507854013098942e-09,1.2090400107878377e-09,2.5177981005278027e-18,0.88129999999999997,0.0,0.0,0.0,0.0035638979478128507,0.10700290465974696,0.00010000086690682316,7.8590200094345571e-05,8.0171029954361733e-05,2.923564233196072e-05,6.9233533328127059e-11,2.1752528835345341e-05,3.0407586848124409e-11,4.6053379679543992e-07,4.5844397524787447e-13,6.2812752247494454e-15,0.0014819562551746264,0.0019405888317858364,0.000136231820103271,0.0021682773068293802,1.1352394309725774e-12,1.995141812209015e-08,8.5269196517112388e-12,7.6702269088476182e-08,0.00016464548668781575,3.5135093987411368e-06,1.9044666611256114e-06,2.960421578224361e-07,6.8101994598822016e-07,5.782752798372367e-05,6.4499663864302707e-09,2.6625623485047723e-05,1.8375285517055069e-08,1.2368794840817992e-08,1.0821509594791418e-14,0.00011241814418378353,2.9825607123300405e-08,6.7366185907576912e-09,1.5857916924118156e-05,4.0175428266388923e-12,7.0841611078261164e-11,5.6244933672573405e-07,8.0644023936824886e-10,6.0645547603070809e-10,1.9336678508087661e-09,1.2722282711799273e-15,8.5817118982646306e-07,6.3897791700104564e-07,1.9603408298657657e-14,1.0801463155769639e-10,1.1098061021894936e-14,5.9675705421495951e-10,2.8462020779984801e-06,1.7544973724026383e-08
4.828089433582099e-06,0.002126507598836538,4.8987631468902967e-09,5.1476833348491524e-08,1.2504459181588018e-12,7.2313649963773583e-07,6.3398735154771275e-06,0.00020719375647660685,6.0407530662145376e-22,7.5380694097006902e-26,3.6059678549974749e-15,5.0435100523861719e-11,6.3425969269282347e-16,1.1291724886411059e-10,1.8591861184542106e-08,1.399465233521471e-12,5.4374899690303509e-14,1.3805539799288709e-12,1.731517000737474e-11,1.3537543243927691e-18,6.5230105928616679e-10,3.379356650043538e-15,7.1468173513552303e-11,1.0564979005160525e-09,0.00013965595383641478,3.2886635181225399e-12,1.0819703372544397e-09,8.03454007590801e-05,1.2673773420935947e-28,2.0471530151770239e-14,2.7859855662957865e-09,1.2299305036783864e-09,2.5722851881158839e-18,0.88129999999999997,0.0,0.0,0.0,0.0035474821508938719,0.10699804200297656,0.0001000008922423319,7.8230742899822891e-05,7.9701578035339213e-05,2.9081390592454371e-05,6.8825155045808136e-11,2.1636916461474083e-05,3.0291858786245867e-11,4.578173092740611e-07,4.5600739434883515e-13,6.2442247283794622e-15,0.0014849212756593041,0.0019468570055005178,0.00013680368347408834,0.0021736637496228848,1.1388570881919426e-12,2.0015869050154975e-08,8.544006511429382e-12,7.6865335617652565e-08,0.00016543929786133,3.5368658052939843e-06,1.9170455041815652e-06,2.9801716308467063e-07,6.8554042995323505e-07,5.8442006546954717e-05,6.4159415155308666e-09,2.6634133173554821e-05,1.8380364575451735e-08,1.2372213663720363e-08,1.0785094991161424e-14,0.00011302300397775684,3.0441244481794888e-08,6.7691202031345641e-09,1.6072225302623734e-05,4.0146336479367388e-12,7.0854664088893647e-11,5.6555050646324101e-07,8.1085168148112312e-10,6.0977294843085395e-10,1.9442455720732063e-09,1.2791877270301517e-15,8.6682855836779181e-07,6.4539649120638453e-07,1.9800325793767118e-14,1.0910430087759026e-10,1.1209541757474871e-14,6.0280454509640574e-10,2.8750464979958122e-06,1.7651933994049064e-08
4.862955143294931e-06,0.002126502875595271,4.9608186009932477e-09,5.1744950980846949e-08,1.2508425529529023e-12,7.2616927082649456e-07,6.3582455301683691e-06,0.00020829198724067879,6.204089779593345e-22,7.6184579214881457e-26,3.6981104920433426e-15,5.1037543793455983e-11,6.4280167298981429e-16,1.1395948990266469e-10,1.8952779761781897e-08,1.4486394665997225e-12,5.5297668876179615e-14,1.4021291172551363e-12,1.7622213842368409e-11,1.3846368311118231e-18,6.6434959244032355e-10,3.464763623291887e-15,7.2211284664722915e-11,1.0756170440653949e-09,0.00014026549794796502,3.3029805218327283e-12,1.0917549722946657e-09,8.1216138481698144e-05,1.3067763153606049e-28,2.1070861365285294e-14,2.8212782097640977e-09,1.2509707074593289e-09,2.627520639368493e-18,0.88129999999999997,0.0,0.0,0.0,0.0035312167212140418,0.10699322235758693,0.00010000091803202973,7.7872890167408158e-05,7.9236260198953988e-05,2.8928509481375225e-05,6.8420406392495504e-11,2.152233976073249e-05,3.0177230375946612e-11,4.5512496565252668e-07,4.5359264070998372e-13,6.2075035335308161e-15,0.0014878433561406833,0.0019530776673766187,0.00013737225825732839,0.0021789899981809161,1.1424470523737423e-12,2.0079831421303571e-08,8.5608463847175148e-12,7.7026209580681222e-08,0.00016623009401069087,3.5601777913150605e-06,1.929599875215205e-06,2.9998840956071577e-07,6.9005211030257287e-07,5.905713062608942e-05,6.3822189098727455e-09,2.664256756957246e-05,1.8385397844274085e-08,1.2375601664657069e-08,1.0748899664979819e-14,0.0001136247091811817,3.1064244485772692e-08,6.8014983133712969e-09,1.628770083736965e-05,4.0117580637369977e-12,7.0868019467874057e-11,5.6864054606916634e-07,8.1524707853538829e-10,6.1307835469983635e-10,1.9547848205782982e-09,1.2861218702952323e-15,8.7547122429767463e-07,6.5180379999208201e-07,1.9996897673456967e-14,1.1019211963951035e-10,1.1320826830088536e-14,6.0884189790120107e-10,2.9038425688037638e-06,1.775911993071367e-08
4.897820853007763e-06,0.0021264982335241637,5.022973828663717e-09,5.2011926164677703e-08,1.2512339584103298e-12,7.2918112369207311e-07,6.3767361181941664e-06,0.00020938730713037293,6.3702624504665882e-22,7.6990392191946993e-26,3.7916168566206592e-15,5.1641277037577855e-11,6.5138520158153329e-16,1.1500372961986247e-10,1.9317585144070767e-08,1.4990613602742285e-12,5.62264707529491e-14,1.4239318917879614e-12,1.7932565218668524e-11,1.4159405974709416e-18,6.7651698989237976e-10,3.5515251578646013e-15,7.2954757869466929e-11,1.0949025691160708e-09,0.00014087183427912065,3.3172250857344484e-12,1.1015364854045334e-09,8.2088607102392817e-05,1.3470100849872459e-28,2.1681905411689978e-14,2.8566611803759637e-09,1.2721594211186387e-09,2.6835086896006818e-18,0.88129999999999997,0.0,0.0,0.0,0.0035150995783498145,0.106988445112968,0.00010000094427880766,7.7516673640339102e-05,7.8775020095539088e-05,2.8776980050200486e-05,6.8019237467330687e-11,2.1408784308374905e-05,3.0063686066855793e-11,4.524564339956085e-07,4.5119941032355255e-13,6.1711071128994803e-15,0.0014907231074836494,0.0019592514613413995,0.00013793757338184052,0.0021842568776746589,1.1460097017905065e-12,2.0143311857246266e-08,8.5774427844665221e-12,7.7184921902090397e-08,0.00016701790366203796,3.5834455047046287e-06,1.9421298613021775e-06,3.0195590984206486e-07,6.9455501861147009e-07,5.9672878346127948e-05,6.3487943916207589e-09,2.6650929233882983e-05,1.8390387009138912e-08,1.2378959978253824e-08,1.0712921368814906e-14,0.00011422328579606332,3.1694622704447403e-08,6.8337540903975204e-09,1.650434010092983e-05,4.0089156265852773e-12,7.0881671672304284e-11,5.7171952133578392e-07,8.1962652751918426e-10,6.1637176777423227e-10,1.9652858288822989e-09,1.29303085398345e-15,8.840987300977425e-07,6.5819950772837593e-07,2.0193113640834231e-14,1.1127803025734e-10,1.1431910410364578e-14,6.1486879040304743e-10,2.9325887533980062e-06,1.7866535954056015e-08
4.932686562720595e-06,0.0021264936714160136,5.0852242138724922e-09,5.2277760118539332e-08,1.2516067967546685e-12,7.3217223848193246e-07,6.3953450585200691e-06,0.00021047975547699454,6.5392832992708647e-22,7.7793603452687217e-26,3.8864880110182784e-15,5.2246267451848402e-11,6.6000988154821503e-16,1.1604994665466451e-10,1.9686280391432694e-08,1.5507491680878934e-12,5.7161239846383409e-14,1.4459639358988569e-12,1.82462388526016e-11,1.4476669042792169e-18,6.8880324482332468e-10,3.6396456566171781e-15,7.3698560119490489e-11,1.1143539921658959e-09,0.00014147499104068644,3.3313979913303779e-12,1.1113146843257277e-09,8.2962781765966818e-05,1.3880860138637581e-28,2.2304761734723071e-14,2.8921323458372371e-09,1.2934954412869161e-09,2.7402535653572442e-18,0.88129999999999997,0.0,0.0,0.0,0.0034991286762938909,0.10698370966840579,0.00010000097098555425,7.7162123371905103e-05,7.8317802321039307e-05,2.8626783660662912e-05,6.7621599218959303e-11,2.1296235919033628e-05,2.9951210568558831e-11,4.4981138801890978e-07,4.4882740422676705e-13,6.1350310162537686e-15,0.0014935611306641414,0.0019653790209189694,0.00013849965743145337,0.0021894652000290869,1.1495454085029719e-12,2.020631687270601e-08,8.5937991666995232e-12,7.734150300594346e-08,0.00016780275498567648,3.6066690920280997e-06,1.9546355485795006e-06,3.0391967638101657e-07,6.9904918604387558e-07,6.0289228119640973e-05,6.3156638513302732e-09,2.6659220644190879e-05,1.8395333699212818e-08,1.23822897011384e-08,1.0677157868521246e-14,0.00011481875955929671,3.2332394350659564e-08,6.865888688556059e-09,1.6722139695429835e-05,4.0061058914274033e-12,7.0895615186110239e-11,5.7478749746268291e-07,8.239901244847432e-10,6.1965325988679948e-10,1.9757488272993127e-09,1.2999148296265761e-15,8.9271062753546877e-07,6.6458328565875054e-07,2.0388963609872398e-14,1.1236197631373555e-10,1.15427867883093e-14,6.2088490687113007e-10,2.961283545735792e-06,1.7974186444851962e-08
