Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962)
4.256361209383073e-08,0.002186846172826404,9.5979006868584342e-18,8.4252770416753626e-14,5.4096957169254325e-16,4.5042447856325468e-14,8.3715827408015074e-09,2.1430355176189602e-11,1.0680700644008089e-41,-6.117093924430545e-34,6.2498989713497586e-31,-3.1659705080104082e-22,2.0037171712574765e-29,5.820527023722009e-17,2.9605958728429389e-19,2.3863150029687936e-30,9.7990739482167373e-28,8.7338349800986156e-23,1.4831490582222412e-25,6.6239688505796403e-39,2.5845601476219089e-22,-5.7130313711413921e-22,7.1474275837803917e-21,-4.6621680631823449e-16,8.7413433591968581e-10,9.4984606514719908e-19,1.8511062188081383e-18,1.5651364750852592e-14,6.0138531187692888e-51,-3.6554124726689777e-20,7.0464064751951976e-21,5.113483516070615e-25,2.4142980126243189e-33,0.88129999999999997,0.0,0.0,0.0,0.0098804226066653567,0.10879963787901975,9.999999999994242e-05,6.013558025185785e-07,4.3197205728501839e-06,1.0846093754612922e-06,7.8166320056637197e-12,3.2893264659324509e-06,8.161036281570477e-13,5.3132911414444722e-08,1.3705484781154026e-13,1.3418266230876637e-15,1.1247495174820398e-08,1.6439869561134127e-08,2.0260341095099658e-08,1.6446680044730939e-07,4.0993315900960068e-18,3.3280607805370233e-14,5.8393545811535824e-18,2.0403307553504757e-14,1.5876032884444384e-08,1.2973312802758125e-14,2.6435366971622288e-14,7.3993485817531953e-17,1.9069761426134776e-16,2.1220836015758789e-17,4.771776234681171e-11,8.7202966796355476e-10,1.040056707651743e-12,7.7299164616410224e-13,9.4552274351824586e-17,2.9162231275143453e-13,9.3176905695365695e-16,1.9705466635837467e-13,1.3153202088465401e-16,8.2931150478804328e-14,8.9534254299567838e-13,1.4536769293020224e-11,4.4681018831917273e-14,3.9158293684331078e-14,9.3605906375379459e-14,3.0839761276016452e-19,1.7539006820537609e-16,5.0710092838396176e-16,3.1767959848928498e-23,5.0368039935799912e-21,1.7726290821373862e-23,8.6467660276411197e-21,6.7114432575849171e-17,1.1060112510890114e-11,5.6574208125717587e-17,5.0497754133766549e-18,3.0506599810945692e-23
4.297194189824367e-08,0.0021868461023052187,9.7924274466425685e-18,8.6592384652053769e-14,5.4556053542442801e-16,4.6668154006371588e-14,8.5318448936912425e-09,2.2259180515340938e-11,1.1041050604751191e-41,9.1866175451125009e-34,6.4444280050127118e-31,2.4460149170838708e-23,2.1001534550264294e-29,5.8850299317027073e-17,2.9641437043553268e-19,2.4125028554189599e-30,1.0201984324270611e-27,9.0802291201965821e-23,1.5712132248584729e-25,7.1534972906896267e-39,2.6908123133370782e-22,-4.9971416659461469e-22,7.3668280874537627e-21,-4.6621685678988012e-16,8.9118259572463089e-10,9.7114382474985937e-19,1.9087085216416977e-18,1.6361149306589217e-14,6.2775137695483361e-51,-3.6554176629463106e-20,7.3391652793028127e-21,5.4309436917104669e-25,2.5102442791557474e-33,0.88129999999999997,0.0,0.0,0.0,0.0098803293524899801,0.10879960545009017,9.9999999999941783e-05,6.070892613320639e-07,4.3608420000495079e-06,1.0947994074430937e-06,7.8910400607726291e-12,3.3207631520016888e-06,8.160961488462626e-13,5.363873829963513e-08,1.3836470572020321e-13,1.3546008522054376e-15,1.1572521729667572e-08,1.6854074162891831e-08,2.0454613088569798e-08,1.6762973150698692e-07,4.199674837891962e-18,3.4132308114859078e-14,6.0082289043641467e-18,2.1052964613836174e-14,1.6028269512687294e-08,1.350241548883705e-14,2.7570619208971376e-14,7.7238860204995029e-17,2.0084480898875486e-16,2.2515107589265448e-17,4.8178423107724367e-11,8.8903118350077049e-10,1.0603340521000126e-12,7.8806290405138103e-13,9.5454953482937894e-17,3.0301805792548765e-13,9.3176903626393062e-16,1.9957526669327255e-13,1.3828031246233265e-16,8.3740550848749818e-14,9.0415958801924145e-13,1.4825839758112838e-11,4.5569529679129556e-14,3.9936988344268048e-14,9.5468825780141795e-14,3.1453525867544154e-19,1.8195413236932906e-16,5.263983694584487e-16,3.2976871733964141e-23,5.2253158257133575e-21,1.840085487269397e-23,9.0301344421887549e-21,7.0108574831203763e-17,1.1241091347425259e-11,5.7499928002355769e-17,5.3270600587827001e-18,3.2181727895423464e-23
4.338027170265662e-08,0.0021868460317857547,9.9887970493912487e-18,8.8953589826871221e-14,5.5008541199872541e-16,4.8335495631705919e-14,8.69360550929706e-09,2.3111748174354844e-11,1.1408139439883031e-41,-4.9867543647516643e-33,6.644002374861775e-31,3.3509764321202331e-22,2.2002403878616591e-29,5.9497212593870246e-17,2.9677998415176474e-19,2.4395100291341345e-30,1.0617466912245977e-27,9.4369789152538487e-23,1.6636102914993974e-25,7.7194927912017944e-39,2.8003160467379403e-22,-4.3710438433838382e-22,7.5906761965650985e-21,-4.6621690071608127e-16,9.083946294667804e-10,9.9268447798716402e-19,1.9675948394147533e-18,1.7096456387080224e-14,6.5333064237074133e-51,-3.6554222392029348e-20,7.6408469892506138e-21,5.7644901553259097e-25,2.6094125015164949e-33,0.88129999999999997,0.0,0.0,0.0,0.0098802360731012825,0.10879957302026157,9.9999999999941119e-05,6.1282204585009816e-07,4.4019552873340457e-06,1.1049872764136699e-06,7.9654333468990677e-12,3.3521931408439251e-06,8.1608866745082879e-13,5.4144464791648541e-08,1.3967428457859902e-13,1.3673725459786515e-15,1.1903721301203587e-08,1.7274994981103819e-08,2.0648883204087799e-08,1.708225971734434e-07,4.3016148876245391e-18,3.4998031421329098e-14,6.1803137367378731e-18,2.1716384538138451e-14,1.6180504780742096e-08,1.4047594434780975e-14,2.874230964354711e-14,8.0592208845604608e-17,2.1142140370106685e-16,2.3874610912020842e-17,4.863898747563228e-11,9.0619580375895214e-10,1.080805921546898e-12,8.0327875070759866e-13,9.6357432544979822e-17,3.1474390712208011e-13,9.3176906190765157e-16,2.0209821526657104e-13,1.453043918861268e-16,8.4549776136620655e-14,9.1297474534036217e-13,1.511774223057922e-11,4.6466745055435271e-14,4.0723311756678844e-14,9.7350010574550427e-14,3.2073308244712962e-19,1.8869825515649505e-16,5.4623419301210063e-16,3.4219511250638007e-23,5.4189989068322269e-21,1.9094238697539285e-23,9.4264858921538013e-21,7.3204760919552753e-17,1.1423019199565085e-11,5.8430501747978089e-17,5.6166500861072008e-18,3.3931195158049075e-23
4.378860150706956e-08,0.0021868459612680038,1.0187000159157003e-17,9.1335674247302985e-14,5.553120005526636e-16,5.0045090530337277e-14,8.8568638174936498e-09,2.3988503810543624e-11,1.1784044977497278e-41,-5.3247211171389541e-33,6.8487406504407673e-31,6.1900302285975746e-22,2.3040785548321401e-29,6.0146041627959936e-17,2.9715664596399472e-19,2.4673579424241394e-30,1.104579187659786e-27,9.8042981383636716e-23,1.7605105927926275e-25,8.3240673906579205e-39,2.913137236964478e-22,-3.823461384780872e-22,7.8190163371809002e-21,-4.6621693891846763e-16,9.2577040271916655e-10,1.014468004288186e-18,2.0277797251661864e-18,1.7857938172748183e-14,6.7913663440740689e-51,-3.6554262731247543e-20,7.9516290305692923e-21,6.1147629838426667e-25,2.7118779926339663e-33,0.88129999999999997,0.0,0.0,0.0,0.0098801427685256647,0.10879954058953079,9.9999999999940469e-05,6.1855415613079208e-07,4.4430603771594044e-06,1.1151729653242294e-06,8.0398117599244516e-12,3.383616379873027e-06,8.1608118397291911e-13,5.4650090182683247e-08,1.4098358219564507e-13,1.380141686532377e-15,1.224115070327072e-08,1.7702683190944491e-08,2.0843151441158289e-08,1.7404539093372352e-07,4.4051638871072785e-18,3.5877886213070071e-14,6.3556386665372022e-18,2.239371157760074e-14,1.6332738688587842e-08,1.4609172297715072e-14,2.9951214266267267e-14,8.4056000642045358e-17,2.2244093422791984e-16,2.5301953492493865e-17,4.9099454679002203e-11,9.2352348811468981e-10,1.101472267387848e-12,8.1863915000630043e-13,9.7259710128471611e-17,3.2680614152905504e-13,9.3176912981552735e-16,2.0462343157168541e-13,1.5261269538450127e-16,8.5358825084254023e-14,9.2178800131691587e-13,1.5412476093629749e-11,4.7372663058118486e-14,4.1517262254004903e-14,9.9249456768103858e-14,3.2699107092796973e-19,1.9562559793188763e-16,5.6661801756411959e-16,3.5496480962904035e-23,5.6179440342865594e-21,1.9806778522221301e-23,9.8361234948926445e-21,7.6405389200283935e-17,1.1605885988324324e-11,5.9365877803187577e-17,5.9189628138844097e-18,3.575752270303673e-23
4.4196931311482506e-08,0.0021868458907519585,1.0387047571319076e-17,9.3739503794096374e-14,5.6058154406880428e-16,5.1797559462035386e-14,9.0216190402899185e-09,2.4889897751826811e-11,1.217371642460001e-41,-1.6201086447528059e-33,7.0587638816047002e-31,8.7945978845862053e-22,2.4117711056826052e-29,6.0796818124819378e-17,2.9754457611743781e-19,2.4960686291418436e-30,1.1487233280506436e-27,1.0182403584611775e-22,1.8620897890930054e-25,8.9694335701597862e-39,3.0293425399830159e-22,-3.344490451230774e-22,8.0518929705290516e-21,-4.6621697211861845e-16,9.4330988072580136e-10,1.0364943811929149e-18,2.0892777539420841e-18,1.8646257542414305e-14,7.0581003824983248e-51,-3.6554298283270279e-20,8.2716907939353328e-21,6.4824219338881094e-25,2.8177172517870896e-33,0.88129999999999997,0.0,0.0,0.0,0.0098800494387895899,0.1087995081578946,9.9999999999939818e-05,6.2428559223236066e-07,4.4841572119330111e-06,1.1253564571120321e-06,8.1141751956435755e-12,3.4150328164599304e-06,8.1607369841472329e-13,5.5155613764346742e-08,1.4229259637847048e-13,1.392908255976761e-15,1.2584866796541454e-08,1.8137190011814085e-08,2.10374177992856e-08,1.7729810622247957e-07,4.5103339945527608e-18,3.677198107318517e-14,6.5342333064463587e-18,2.3085090116378049e-14,1.6484971236201023e-08,1.5187475370005141e-14,3.1198118336886199e-14,8.7632739589086391e-17,2.3391723769009622e-16,2.6799823995925344e-17,4.9559823945661811e-11,9.4101419554905562e-10,1.1223330405427452e-12,8.3414406546843218e-13,9.8161784752623032e-17,3.3921110966139252e-13,9.317692363992226e-16,2.0715083768357133e-13,1.6021384433503489e-16,8.6167696411212855e-14,9.3059934222473905e-13,1.5710040725084156e-11,4.8287281767738485e-14,4.2318838154039737e-14,1.0116716033558665e-13,3.3330921085633155e-19,2.0273935104022286e-16,5.875595518261493e-16,3.680838908493363e-23,5.8222428374405124e-21,2.0538813725831451e-23,1.0259354620598285e-20,7.9712891917403692e-17,1.1789681715847702e-11,6.0306005023548242e-17,6.2344259545598093e-18,3.7663294426350396e-23
4.50135909203084e-08,0.002186845749724953,1.0792677161334353e-17,9.8612624789512204e-14,5.7099427958938789e-16,5.5433606722764211e-14,9.355617092281169e-09,2.6768418159140699e-11,1.2989111750697877e-41,-1.280162109128288e-35,7.4951602680823656e-31,1.3413532477112738e-21,2.6391444109544503e-29,6.2104339786922059e-17,2.983551324829559e-19,2.556168688913924e-30,1.2410577216314082e-27,1.0971852323853982e-22,2.0800126183903959e-25,1.0391896597726947e-38,3.2721749091847406e-22,-2.5587736709690912e-22,8.5314330514823642e-21,-4.6621702596089634e-16,9.7887981088062704e-10,1.0812755877190269e-18,2.2162714072058244e-18,2.0306104381521594e-14,7.6247056387374172e-51,-3.655435720995304e-20,8.9403780679499346e-21,7.2726295491575033e-25,3.0398279293419396e-33,0.88129999999999997,0.0,0.0,0.0,0.0098798627039418351,0.10879944329189338,9.9999999999938517e-05,6.3574644213052939e-07,4.566325886669255e-06,1.145716781285043e-06,8.2628567196354861e-12,3.4778450724598004e-06,8.1605872106621298e-13,5.6166352674782062e-08,1.4490976569784809e-13,1.418433610200124e-15,1.3291385778996379e-08,1.9026863725842836e-08,2.1425944876734811e-08,1.8389327496665568e-07,4.7255860145360183e-18,3.8603323983784808e-14,6.9013497923192795e-18,2.4510577470421141e-14,1.6789432250623554e-08,1.6395575393529059e-14,3.3809100005047695e-14,9.5135213017220513e-17,2.5829684133624306e-16,3.0018284942456307e-17,5.0480265589924269e-11,9.764845142459383e-10,1.1646376708880788e-12,8.6558729778735902e-13,9.9965319330471679e-17,3.6507487870378497e-13,9.3176955338353529e-16,2.1221192147975038e-13,1.7632997980222468e-16,8.7784901090703253e-14,9.4821622340901847e-13,1.6313659787199916e-11,5.014261357701598e-14,4.3944859386944033e-14,1.0505732338008479e-13,3.4612589164209943e-19,2.1753894511997748e-16,6.3115488008841151e-16,3.9539471943317261e-23,6.2472707310685072e-21,2.2062738124885845e-23,1.1147843514957272e-20,8.6658382112878955e-17,1.2160020572147498e-11,6.2200311330584358e-17,6.9065612306000868e-18,4.1723789361917284e-23
4.574858456825171e-08,0.002186845622806404,1.1164061291455865e-17,1.030737890613685e-13,5.7977479521236636e-16,5.8858933201002261e-14,9.6613268644947227e-09,2.8547940776211221e-11,1.3758312237756014e-41,-3.4151071752530005e-35,7.9072522351459071e-31,1.7026844741584305e-21,2.8580451920807346e-29,6.3288086487608529e-17,2.991254248224207e-19,2.6134404146472793e-30,1.3289262232225433e-27,1.1721472375282818e-22,2.2940126921684409e-25,1.1835932309078844e-38,3.502978870301125e-22,-2.0105143361863476e-22,8.978978638375206e-21,-4.662170628311534e-16,1.0114522645821442e-09,1.1224089600185009e-18,2.3352025547760369e-18,2.1898590213268973e-14,8.1694983355352242e-51,-3.6554398838163176e-20,9.5757643502887603e-21,8.0502834743124422e-25,3.2520543087275692e-33,0.88129999999999997,0.0,0.0,0.0,0.0098796945567956439,0.10879938490936403,9.9999999999937324e-05,6.4605890192940122e-07,4.6402488858615098e-06,1.1640333883113005e-06,8.3966178270291384e-12,3.5343523123974789e-06,8.1604523435990236e-13,5.7075662423838557e-08,1.4726422681907567e-13,1.4413974569500785e-15,1.39493217679077e-08,1.9851401787493061e-08,2.1775612815500658e-08,1.8993119185377595e-07,4.9249785739290166e-18,4.0301319229213632e-14,7.2432330688403577e-18,2.5843015874809024e-14,1.7063442511323423e-08,1.7543397467246285e-14,3.6296970885406629e-14,1.0229944106575078e-16,2.819451054217258e-16,3.3184680252050328e-17,5.1308320406932919e-11,1.0089649224187392e-09,1.2033762800015639e-12,8.9438008081135882e-13,1.0158779179708278e-16,3.8958917722957834e-13,9.3176994338040443e-16,2.1677365892005918e-13,1.9192598806629529e-16,8.9239764960393974e-14,9.6406472731784907e-13,1.6866591848793338e-11,5.1842149120267053e-14,4.5434340281424812e-14,1.0862086943883693e-13,3.5786648754865825e-19,2.3152854752876167e-16,6.723968007374268e-16,4.2123122693816417e-23,6.6490372380788069e-21,2.3504396478690163e-23,1.1997129365128644e-20,9.3299812290348139e-17,1.2496404390936853e-11,6.3920934042860658e-17,7.5609464603047927e-18,4.5677053254946795e-23
4.6483578216195014e-08,0.00218684549589326,1.1541419261799829e-17,1.0760559326019476e-13,5.8871085392594892e-16,6.2432891564478416e-14,9.9718742700368542e-09,3.0414463125563082e-11,1.4561074382427493e-41,4.2907630345789164e-34,8.3384551881580518e-31,2.0242119753132027e-21,3.0911408383523716e-29,6.4478634385560753e-17,2.9993575246668621e-19,2.6738730031899648e-30,1.421486127834336e-27,1.2509530844981046e-22,2.5261436488553311e-25,1.3451380540266929e-38,3.7458124123180787e-22,-1.5795530381631579e-22,9.4419115448897838e-21,-4.6621709114384254e-16,1.0445545696343884e-09,1.1643287381677049e-18,2.4586144173020215e-18,2.3588767355164764e-14,8.7435580863964459e-51,-3.6554431895686246e-20,1.0244078531472845e-20,8.8954083276138586e-25,3.4764492727751996e-33,0.88129999999999997,0.0,0.0,0.0,0.0098795263285415304,0.10879932652385198,9.9999999999936159e-05,6.5636917829188287e-07,4.714144246843185e-06,1.1823426124772066e-06,8.5303287942962449e-12,3.5908366975713e-06,8.160317409474819e-13,5.7984631340832007e-08,1.4961773566140209e-13,1.4643526962752843e-15,1.4628507025901175e-08,2.0698825288551411e-08,2.2125274658821154e-08,1.9606595066257528e-07,5.1298117938365902e-18,4.2047133778405803e-14,7.5961687089814415e-18,2.7223217316846877e-14,1.7337448364396574e-08,1.8750617031051593e-14,3.8920517259274347e-14,1.0986992874857397e-16,3.0730127928034478e-16,3.6625033264143783e-17,5.2136045953057816e-11,1.0419728734994377e-09,1.242744053713947e-12,9.2364051653584368e-13,1.0320958421811481e-16,4.1531510664251911e-13,9.3177042052657065e-16,2.2134139809541815e-13,2.0861274074462378e-16,9.0694033350060399e-14,9.7990680930564091e-13,1.7428685737818503e-11,5.3569844531889821e-14,4.6948500818557804e-14,1.1224350558957699e-13,3.6980176394875794e-19,2.4617274243317378e-16,7.1559981137155436e-16,4.4829628335141942e-23,7.0696035926488743e-21,2.501460696942494e-23,1.2895402812412156e-20,1.0032665318502077e-16,1.2835647205179395e-11,6.5656179280923494e-17,8.2650395517037744e-18,4.9930611966262022e-23
4.721857186413832e-08,0.002186845368985477,1.1924746009830589e-17,1.1220776085550725e-13,5.9798060744827024e-16,6.6159158974042373e-14,1.0287254549238492e-08,3.2370748646904359e-11,1.5408366925291361e-41,-1.6107154502649264e-34,8.7895608689354025e-31,2.3149538821261743e-21,3.3391095991865828e-29,6.5676168400007895e-17,3.0078748093298531e-19,2.737613906608147e-30,1.5189098862803539e-27,1.3337389702374118e-22,2.7776257508480558e-25,1.5255177662629274e-38,4.0010873869298189e-22,-1.2409186958576382e-22,9.9204898498088344e-21,-4.6621711271780296e-16,1.0781865138905209e-09,1.2070347316861159e-18,2.5865917240136144e-18,2.5380847945922859e-14,9.3507369466626679e-51,-3.6554458094994313e-20,1.094642516769925e-20,9.8125692649582212e-25,3.7134979786911198e-33,0.88129999999999997,0.0,0.0,0.0,0.0098793580193343982,0.10879926813533881,9.9999999999934939e-05,6.666772715570269e-07,4.7880116361573957e-06,1.2006443550213394e-06,8.663989018099608e-12,3.6472979233610978e-06,8.1601824084174877e-13,5.8893255324244439e-08,1.5197027953235978e-13,1.4872992245953787e-15,1.5329270682465898e-08,2.1569430780454183e-08,2.2474930403831168e-08,2.0229751167417727e-07,5.3401560672845591e-18,4.3841396355029672e-14,7.9603281224652161e-18,2.8652018041617006e-14,1.7611449809624725e-08,2.0019245409109683e-14,4.1684598582393083e-14,1.1786238915070202e-16,3.344564026226852e-16,4.035798950344162e-17,5.2963437758544717e-11,1.0755081168488218e-09,1.2827406921803315e-12,9.53368382097631e-13,1.0483068820245247e-16,4.4229168211149269e-13,9.3177097588024489e-16,2.2591477326394305e-13,2.264468772710086e-16,9.2147698744740232e-14,9.9574238747415699e-13,1.799993767157225e-11,5.5325688144180704e-14,4.8487330772697806e-14,1.1592520736340268e-13,3.819316402262115e-19,2.6149096026043268e-16,7.6082308896562403e-16,4.7662696081601354e-23,7.5095278543550344e-21,2.6595438195756638e-23,1.3844589266388719e-20,1.0775414917801221e-16,1.3177694274928277e-11,6.7405767020964738e-17,9.021698941034799e-18,5.4501733880354967e-23
4.795356551208163e-08,0.0021868452420830088,1.2314044814987195e-17,1.1688067061471651e-13,6.0710311704745059e-16,7.0041429744170041e-14,1.0607462875212817e-08,3.4419601865725812e-11,1.6300393528704022e-41,1.815971919618828e-34,9.2613876406757324e-31,2.5821918332754541e-21,3.6026519141460687e-29,6.6880874126095986e-17,3.016819995200722e-19,2.8048166784102359e-30,1.6213738292018282e-27,1.4206440975459386e-22,3.0497413115534242e-25,1.7265606125574408e-38,4.2692225739166492e-22,-9.7488945760596951e-23,1.0414971527267022e-20,-4.6621712898932702e-16,1.1123478823522554e-09,1.2505267357531711e-18,2.7192191761568573e-18,2.7279147890691546e-14,9.9967481826394263e-51,-3.6554478812184675e-20,1.1683926263069523e-20,1.0806556971113065e-24,3.9636975734294439e-33,0.88129999999999997,0.0,0.0,0.0,0.0098791896293294202,0.1087992097438063,9.9999999999933746e-05,6.7698318206397377e-07,4.8618507208483449e-06,1.2189385173391331e-06,8.7975978960093907e-12,3.7037356856315981e-06,8.1600473405551145e-13,5.9801530278728735e-08,1.5432184575968409e-13,1.5102369384858444e-15,1.6051941348125735e-08,2.2463514369318669e-08,2.2824580047671146e-08,2.0862583473341379e-07,5.5560816813743807e-18,4.5684734752240184e-14,8.3358824490574263e-18,3.0130253116114139e-14,1.7885446846769369e-08,2.1351326288732813e-14,4.4594157668552983e-14,1.2629286904956153e-16,3.6350466983076595e-16,4.4403127760002116e-17,5.3790491360643129e-11,1.1095703983864556e-09,1.3233658914556295e-12,9.8356345158497547e-13,1.0645109533967552e-16,4.7055851572961666e-13,9.3177160254456774e-16,2.3049344066912469e-13,2.4548698209583281e-16,9.3600753618705082e-14,1.0115713799710185e-12,1.8580343820092731e-11,5.7109668144338504e-14,5.0050819791024375e-14,1.1966594998661278e-13,3.9425603476062982e-19,2.7750287856359552e-16,8.0812657719956193e-16,5.0626081178684459e-23,7.9693751810133016e-21,2.824898555740325e-23,1.4846653637579725e-20,1.1559785971212736e-16,1.3522491814259679e-11,6.9169422119757892e-17,9.8338950223835005e-18,5.9408363742167611e-23
4.9423552807968234e-08,0.002186844988293841,1.3110545245834011e-17,1.2643816125435118e-13,6.253587986050328e-16,7.8288841230926068e-14,1.126234402204314e-08,3.8806435631993585e-11,1.8221056968474361e-41,5.6550064929717245e-36,1.0270615858701315e-30,3.0690310215537074e-21,4.1793744527147029e-29,6.9312546589962574e-17,3.0360508308520471e-19,2.9502544532992285e-30,1.8421475832419412e-27,1.6073843774117498e-22,3.6613308442133124e-25,2.1986797637234547e-38,4.8457836021473737e-22,-6.0008152627204726e-23,1.1452676363510328e-20,-4.6621715003490999e-16,1.1822580175434501e-09,1.3398678931728429e-18,2.9987632265456646e-18,3.1412194833552468e-14,1.1412177952743136e-50,-3.6554508083715485e-20,1.3268967489127115e-20,1.3045362724388765e-24,4.50559982863308e-33,0.88129999999999997,0.0,0.0,0.0,0.0098788526075479083,0.10879909295161004,9.9999999999931307e-05,6.9758845616050104e-07,5.0094426468661773e-06,1.2555037076116142e-06,9.064659208649424e-12,3.8165396053434043e-06,8.1597770049288999e-13,6.1617016748207132e-08,1.5902199468894971e-13,1.5560855100041737e-15,1.7564315721584485e-08,2.4323298187667413e-08,2.3523861020428838e-08,2.2157260417281387e-07,6.0049575858210892e-18,4.9521145849076301e-14,9.1218591380949478e-18,3.3238361102261305e-14,1.8433427695762727e-08,2.4214182720660361e-14,5.0869898580342042e-14,1.4453376508230062e-16,4.276736413499497e-16,5.3513183099331033e-17,5.5443566136431805e-11,1.179275042386241e-09,1.4065007359915682e-12,1.0453542833341692e-12,1.0968978560866701e-16,5.3112440435872421e-13,9.3177304958445686e-16,2.3966537657431447e-13,2.8742945809928202e-16,9.650500176753029e-14,1.0432092806459584e-12,1.9768603203258738e-11,6.0761989324270261e-14,5.3251732966760725e-14,1.2732445714935016e-13,4.1948804705484122e-19,3.1168776368324324e-16,9.0921779604044168e-16,5.6959064700936453e-23,8.951135185356315e-21,3.1782744367962318e-23,1.701747420998936e-20,1.3259774498390525e-16,1.4220127756103496e-11,7.2737857343180446e-17,1.1637358571113047e-17,7.0303428579312724e-23
5.089354010385484e-08,0.0021868447345253987,1.3930904928501385e-17,1.3627783305153469e-13,6.4344521153960919e-16,8.7205002950849181e-14,1.1936477750646942e-08,4.3598221519699139e-11,2.0334185235552145e-41,1.7395915170480976e-33,1.1373242145201433e-30,3.519032140931019e-21,4.8273765943904124e-29,7.1775150766789911e-17,3.057165910506262e-19,3.1115453981515633e-30,2.0852982273764032e-27,1.8123496851172399e-22,4.3724997250025098e-25,2.7791174173604026e-38,5.478984896129649e-22,-3.674091061034725e-23,1.2557087513544777e-20,-4.662171606654182e-16,1.2542831980504004e-09,1.4323503238829608e-18,3.2979236930759345e-18,3.6024535545526666e-14,1.3005303269016601e-50,-3.6554526080594663e-20,1.5008527419552888e-20,1.5654942751037025e-24,5.106381307967457e-33,0.88129999999999997,0.0,0.0,0.0,0.0098785152644434993,0.10879897614711775,9.9999999999928868e-05,7.1818500329685612e-07,5.1569173709953465e-06,1.2920373975210363e-06,9.3315079304351103e-12,3.9292460330929856e-06,8.1595064036255619e-13,6.3431058106504618e-08,1.6371808146560297e-13,1.6018975864649755e-15,1.916824890134108e-08,2.6280536915904164e-08,2.4223117554325336e-08,2.3490592898119177e-07,6.4769997383424755e-18,5.3561371286760431e-14,9.9554626252436878e-18,3.6554198817557804e-14,1.8981390909109902e-08,2.7356182887855359e-14,5.7788948980674907e-14,1.647277472058725e-16,5.0062688266176942e-16,6.4131680130479812e-17,5.7095234715164173e-11,1.2510847038812655e-09,1.4921460734890135e-12,1.1090111433412072e-12,1.1292558818867887e-16,5.9734161546119903e-13,9.3177473470721456e-16,2.4885484722824547e-13,3.3494909142610636e-16,9.940671780071503e-14,1.0748198574694409e-12,2.0993432298643037e-11,6.4526710652034499e-14,5.6551154966542437e-14,1.3521882276797619e-13,4.4549712770442041e-19,3.488897371687244e-16,1.0193682727388941e-15,6.3859576559441648e-23,1.0019546149130014e-20,3.5633179868949107e-23,1.9424375325478311e-20,1.5145709818636483e-16,1.4928143106460812e-11,7.6359377745253255e-17,1.3701523802269009e-17,8.2773443177180049e-23
