Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725)
6.025982683702935e-17,0.0025620090839751975,2.6565025133626471e-30,6.1623866939049866e-26,8.1933689797843418e-20,2.6563430076094696e-30,2.1815426891369345e-19,3.6452297298938032e-32,2.8847016821641159e-53,1.4963527690622047e-42,3.3910051312310953e-46,2.750707686593613e-43,2.5935352286270755e-35,2.0119486666491758e-24,8.5920547439713629e-38,1.237271330117522e-54,3.6597263478047068e-50,4.3395356370343293e-39,9.7989438411903921e-52,3.3230701721584663e-73,3.45735365099126e-47,9.7925568290000163e-64,2.699833176940878e-37,1.8287647686811308e-57,5.108004766813721e-30,4.401245144626115e-45,3.1338437687599322e-46,4.1486231599873742e-39,1.07626637348697e-68,9.6676990426561898e-77,7.9692573718122809e-46,7.0625690973294785e-59,9.2874536344647803e-76,0.88129999999999997,0.0,0.0,0.0,0.0098899999993142165,0.108803,0.0001,3.0776297336863063e-14,2.8367600662606039e-13,2.8367577350384423e-13,3.7986946829798241e-20,4.9725970996275173e-20,8.7648070235260048e-14,3.1659277263617713e-20,3.236019013313752e-28,2.2347856995129083e-28,1.3245374591067581e-32,4.1776718549285979e-24,2.558306762126946e-18,9.8516208791884285e-23,8.1317229332349664e-33,1.4867201908600737e-35,4.96580229662321e-37,8.6115363639235908e-41,3.4488361627134615e-18,1.1864874286476416e-48,3.5310161112958075e-56,1.9476970134895864e-57,1.8955210962667034e-65,2.5395105204540478e-62,2.9321284337072458e-23,5.1080045210767899e-30,4.5612914022610163e-37,5.9590843350943109e-38,4.7047196477678204e-20,2.7049288886020813e-43,2.6408331167957886e-51,6.1367615705453161e-30,3.7198023517405765e-59,1.7370061535601334e-23,2.8354790313187932e-28,3.5259523158028653e-35,3.1143722866741034e-42,2.4457086624400644e-42,2.0342702484103759e-43,3.4776119766068722e-50,7.739203398116757e-32,1.1630672279273485e-38,1.158377469433416e-46
1.2057200799798313e-16,0.0025620090839751975,1.0632611163551877e-29,2.4665593713095001e-25,1.6393846591098987e-19,1.0632289169563025e-29,4.3651474702482339e-19,1.4590960680883688e-31,1.1546324123077421e-52,5.1338811105690596e-42,1.3572858392819511e-45,1.9654781103422918e-42,5.1893233912137131e-35,4.025645523723896e-24,3.4390612812049472e-37,9.9056942131621661e-54,2.9300064154383218e-49,1.7369452404957755e-38,7.8451374389769185e-51,1.0642246413246084e-71,5.5359705552950102e-46,1.3516396224277537e-62,2.1613871681162556e-36,3.685686849472904e-56,4.0895084499301274e-29,7.0477244918646428e-44,1.254355136395825e-45,3.3212068042647182e-38,8.6166744119306053e-68,2.6755378640380821e-75,1.2760503725077554e-44,2.2618039286575167e-57,5.951513028682569e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899999986278384,0.108803,0.0001,6.1579333413819847e-14,5.675983639875995e-13,5.6759790762231336e-13,1.223158498426687e-19,1.9903334257222338e-19,1.7536002401731729e-13,1.2671586221744859e-19,1.819925666283161e-27,1.0531493952429314e-27,1.0604374269481337e-31,1.6721565627201658e-23,1.0239280299429719e-17,3.9432150885613521e-22,6.4673803843588733e-32,1.1902793674366942e-34,3.9749698901832868e-36,1.3787357318321599e-39,1.3803504997815007e-17,3.799325014847201e-47,2.2614104232333543e-54,1.2473867949811079e-55,2.4279602811029807e-63,1.6264583503930401e-60,1.173615124132652e-22,4.0895078403932967e-29,7.3025603514118485e-36,9.5419087196126622e-37,9.4100439770136836e-20,4.3314158243906278e-42,3.7880475396020451e-50,4.9128656346660717e-29,2.382317403696255e-57,6.9503054880408065e-23,1.5384902642229903e-27,3.7825048011748323e-34,6.6451194071354908e-41,5.2183251926343092e-41,4.3409574649015446e-42,9.3002081181491295e-49,3.0976973773365418e-31,9.3116038399700778e-38,1.2695527548088613e-45
2.411963703198907e-16,0.0025620090839751975,4.2543629473241767e-29,9.8694401618341698e-25,3.2794772255298538e-19,4.2542961933351935e-29,8.7328574889029094e-19,5.8387185943615237e-31,4.6200333433998221e-52,1.5617266809354583e-41,5.4309118267618118e-45,1.2934235239630883e-41,1.0380898651873437e-34,8.0530398076571705e-24,1.3760727270455114e-36,7.9275666113867249e-53,2.3448957282161929e-48,6.9500439985654431e-38,6.278532965162934e-50,3.4066145180805208e-70,8.8601982944187889e-45,1.6610142131323789e-61,1.7295730019436319e-35,8.5549240491996889e-55,3.2728476457385292e-28,1.1280942140680708e-42,5.019085741460902e-45,2.6578871813467454e-37,6.8959571335518216e-67,6.6059036790670083e-74,2.0422903650217122e-43,7.2400493860113646e-56,3.8113823918913959e-72,0.88129999999999997,0.0,0.0,0.0,0.0098899999972550823,0.108803,0.0001,1.2318540554820533e-13,1.1354428303946923e-12,1.1354418767569475e-12,3.4893804901557403e-19,7.9639157701391797e-19,3.5074712657776685e-13,5.0699850186269159e-19,9.0845903190253261e-27,4.6093693661322452e-27,8.4867556803501445e-31,6.6907972361018868e-23,4.096554659177796e-17,1.5777992227275881e-21,5.1084312057225199e-31,9.5258403025247444e-34,3.1800779443979298e-35,2.2061324608663968e-38,5.5225378208808656e-17,1.2158924943559984e-45,1.4474449826958572e-52,7.9840624421205203e-54,3.1081099541080798e-61,1.0410991706741039e-58,4.6959861274442498e-22,3.2728464975532712e-28,1.1684216935231869e-34,1.5272018663963547e-35,1.8810252897823696e-19,6.9331032319496944e-41,5.0168398518992658e-49,3.9313454753736049e-28,1.5248335389649896e-55,2.7792318118884516e-22,9.3825718045921647e-27,4.5617494364116766e-33,1.5938241804266053e-39,1.2515756541370147e-39,1.0413870281172506e-40,2.5538965637314266e-47,1.2394818183700959e-30,7.4521039886963167e-37,1.2429011665134452e-44
4.824450949637059e-16,0.0025620090839751975,1.702007235437081e-28,3.9484105891900693e-24,6.5596505321332646e-19,1.7019919837835878e-28,1.747027935073323e-18,2.3362147064716712e-30,1.8483139484674813e-51,3.9837493650374467e-41,2.1727187888830493e-44,7.6704073918943775e-41,2.076404491514044e-34,1.6107830654641643e-23,5.5051901601937963e-36,6.3432588903800569e-52,1.8762730256814606e-47,2.7804706076905883e-37,5.023842259020922e-49,1.0901304109339855e-68,1.4176130652169367e-43,1.72316327716803e-60,1.3836114303925919e-34,2.3005542203999117e-53,2.6187721770907079e-27,1.8053158243957594e-41,2.0080627249322287e-44,2.1266754357430088e-36,5.5178115554283829e-66,1.3811961108309361e-72,3.2676215634667749e-42,2.3168118991083635e-54,2.4400556624448282e-70,0.88129999999999997,0.0,0.0,0.0,0.0098899999945095771,0.108803,0.0001,2.4639754973886426e-13,2.2711309277645171e-12,2.2711286186224882e-12,8.7637777657328177e-19,3.1860765255652666e-18,7.0137417344632071e-13,2.0280843220060093e-18,4.1302116446455535e-26,1.9319993486061537e-26,6.7907474134509042e-30,2.6767490209386589e-22,1.6384957323287731e-16,6.3122213628919554e-21,3.9835687346543562e-30,7.6221004706470614e-33,2.5427773045544838e-34,3.528155728045925e-37,2.2088450915695636e-16,3.8890977810843255e-44,9.2595360660979471e-51,5.1075344101386505e-52,3.976633566152321e-59,6.6608892783283682e-57,1.8786977759797545e-21,2.618770202715506e-27,1.8683732193232383e-33,2.4436203994837927e-34,3.7569004507008218e-19,1.1095277104975662e-39,6.0026847076897201e-48,3.1449695401217818e-27,9.7546091266728079e-54,1.1104394544517255e-21,6.3306781012679315e-26,6.101613788343663e-32,4.2435433570473743e-38,3.3321311083746146e-38,2.7738188544935649e-39,7.3331929303679143e-46,4.9587298302482227e-30,5.9628013781062121e-36,1.1175525361902849e-43
7.23693819607521e-16,0.0025620090839751975,3.6169272842309955e-28,8.3907622358298749e-24,9.8398120096421434e-19,3.6169009484313874e-28,2.6209703035898478e-18,4.9652127160512108e-30,3.927854919265213e-51,6.2536950936641805e-41,4.6172491089475525e-44,1.8993095115292018e-40,3.1147186920356755e-34,2.4162623780726805e-23,1.1699095263476018e-35,1.8138642433693043e-51,5.3652301230389106e-47,5.9087835662939663e-37,1.4365867478059492e-48,4.9769521902522364e-68,5.2174508666148824e-43,5.4194348984763744e-60,3.955948209611926e-34,1.0205256283356196e-52,7.4884116433037355e-27,6.6450588598510265e-41,4.2676215920559901e-44,6.0812274619426125e-36,1.5778259014698771e-65,5.5174357803876421e-72,1.2026310538258948e-41,1.0577256452793376e-53,1.3608341618201529e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899999917640737,0.108803,0.0001,3.6960969385141106e-13,3.4068182402999587e-12,3.4068141640897851e-12,1.4275601251526134e-18,6.7707244688223135e-18,1.0518541237989329e-12,4.3095334112423975e-18,9.1304164815742876e-26,4.162796857314355e-26,1.9418347816694582e-29,5.6883559102900574e-22,3.4813932193231858e-16,1.3414108578104602e-20,1.1225152636948387e-29,2.179547537916097e-32,7.2682062234530382e-34,1.2982345834157017e-36,4.6932428157592195e-16,1.7752175109009821e-43,5.0864902176035655e-50,2.8056943768752178e-51,2.5650524008420037e-58,3.6591541952028951e-56,3.9924202878118008e-21,7.4884042649642237e-27,6.8745456794445238e-33,8.9938465978864705e-34,5.6286182396185936e-19,4.0839954803495903e-39,1.9623999015210757e-47,8.9919295114380026e-27,5.358447165599879e-53,2.3576932994925567e-21,1.7232810393971183e-25,2.1469120644281176e-31,1.8611019138039579e-37,1.4613486612444636e-37,1.2167296534948184e-38,3.2669307416381491e-45,1.0537798933700333e-29,1.7050693882316334e-35,3.2980723828211232e-43
1.2061912688951513e-15,0.002562009083975198,1.0000152073882872e-27,2.3198963074584766e-23,1.6400087625521106e-18,1.0000086797856087e-27,4.3696557690147298e-18,1.3731652063386257e-29,1.0859857093426343e-50,9.8886795467501181e-41,1.2765922801798622e-43,6.551667396212925e-40,5.1913453898600568e-34,4.02722191491628e-23,3.2346098813172097e-35,8.3363174182761187e-51,2.4657994258662342e-46,1.6336798841936746e-36,6.6025611202707313e-48,6.4771934604214623e-67,4.0131136781941748e-42,2.4745794067296766e-59,1.8174030066301729e-33,1.2724013964268836e-51,3.441581930086034e-26,5.1130784218280718e-40,1.1804712705213851e-43,2.7948407211731316e-35,7.2515051518836879e-65,4.329301986915962e-71,9.2502933724915414e-41,1.3765160318550536e-52,3.53773833054581e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999862730771,0.10880299999999996,0.0001,6.1603398176405673e-13,5.6781898041725902e-12,5.6781804694753009e-12,2.5480135558683205e-18,1.8719828455567733e-17,1.7522261319173902e-12,1.191262711518973e-17,2.6251304627290949e-25,1.1662094097537732e-25,8.9246090491034842e-29,1.5727291624044496e-21,9.6213570449904086e-16,3.7087730538116675e-20,4.9424804305399295e-29,1.0016910875227816e-31,3.33636191841832e-33,9.9778442783720758e-36,1.2970486809652592e-15,2.3084709370245239e-42,1.1329258930328788e-48,6.2491941869601414e-50,9.9114652663181259e-57,8.152650875006595e-55,1.1038345792959878e-20,3.4415761374944196e-26,5.2824850037830896e-32,6.9184383801729772e-33,9.3554980114699099e-19,3.1424983500561684e-38,1.1359743546717215e-46,4.1309840766259863e-26,1.193500801854379e-51,6.5036769610275427e-21,7.4503939108281374e-25,1.5434802525174538e-30,2.2504449034971148e-36,1.7669016101449373e-36,1.4722988151308079e-37,4.0586931005608002e-44,2.9135199690725507e-29,7.8362742045046966e-35,1.5746962036808316e-42
1.6404389732540186e-15,0.0025620090839751975,1.7807558348853986e-27,4.1311055182702886e-23,2.2304297425050212e-18,1.7807439639410184e-27,5.944119480570857e-18,2.445678923940033e-29,1.933850236472622e-50,1.2357190493314482e-40,2.2732703685958676e-43,1.304284991112372e-39,7.0603080421173373e-34,5.4770862344377523e-23,5.7599857072264591e-35,1.8765302991868096e-50,5.5505886681834389e-46,2.9091480035313692e-36,1.4862819942962268e-47,2.1173637910937459e-66,1.1050583795209116e-41,5.4221333546208289e-59,4.0901468672684425e-33,4.1268758080044429e-51,7.7470946329130167e-26,1.4081847704463871e-39,2.103135438721783e-43,6.2912489061681627e-35,1.6323349842937474e-64,1.1745730679256138e-70,2.5471778288125962e-40,4.4996683350443332e-52,1.5134417504867132e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999813311899,0.10880299999999994,0.0001,8.3781584063305611e-13,7.722421751437324e-12,7.7224062787966821e-12,3.5594541691663627e-18,3.3334910322873078e-17,2.3820864193820594e-12,2.1210245744947388e-17,4.7412138338657376e-25,2.0864283128072033e-25,2.0089807517055764e-28,2.8006037895605694e-21,1.7128216646267652e-15,6.6043309541088386e-20,1.0866441539926818e-28,2.2548312243941241e-31,7.505230334206941e-33,2.7465353558016887e-35,2.3090433818048715e-15,7.5439479785149495e-42,4.2753260645099195e-48,2.3582610049684937e-49,4.2118416844649733e-56,3.0771594134140666e-54,1.9656314652921181e-20,7.7470785973848492e-26,1.4539381176497073e-31,1.9051532149020968e-32,1.2696369449525128e-18,8.654783640437421e-38,2.8135178264973621e-46,9.2969644789632264e-26,4.5039192643503789e-51,1.1563706491336681e-20,1.6429985240887919e-24,4.1685211189987213e-30,7.2264746150679435e-36,5.673556304382348e-36,4.7290019359891344e-37,1.3117400689205349e-43,5.1881955435668026e-29,1.7639647654693376e-34,3.5881317358196086e-42
2.074686677612886e-15,0.0025620090839751975,2.7798072629871906e-27,6.4487629112402815e-23,2.8208466713073032e-18,2.7797875162613104e-27,7.5192678081159742e-18,3.8184696143041336e-29,3.0187975188522337e-50,1.414607638668663e-40,3.5486436274586324e-43,2.2538506532313336e-39,8.9292692381359295e-34,6.9269513333717331e-23,8.991527630258791e-35,3.5468065156249176e-50,1.0491097369702012e-45,4.5412675602666634e-36,2.8092475139449848e-47,5.6061236720511996e-66,2.4884811037450355e-41,9.8556934501766628e-59,7.7289864770155545e-33,1.0871798115627294e-50,1.4642666050643147e-25,3.171689198771758e-39,3.2855200885824368e-43,1.1890973954629298e-34,3.0852544398148042e-64,2.5729277877080692e-70,5.7359900644752399e-40,1.191358707902083e-51,4.5278430623098299e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999763893132,0.1088029999999999,0.0001,1.0595976992349148e-12,9.7666510982982871e-12,9.7666279965765216e-12,4.5715080130938244e-18,5.2036625249698655e-17,3.0114448657898152e-12,3.3105163438513845e-17,7.4661374065408548e-25,3.2661641646603975e-25,3.7971904804687484e-28,4.3718154089606206e-21,2.6730021339022695e-15,1.0309552535759257e-19,2.0047342903844072e-28,4.2618169902553428e-31,1.4175596895143839e-32,6.1824600379871036e-35,3.6034562233839288e-15,1.9966866555689326e-41,1.3153825201200091e-47,7.2556252272449598e-49,1.4919508956046257e-55,9.468085070189526e-54,3.0684044791481839e-20,1.4642629808339871e-25,3.2724769128431248e-31,4.2904137374525814e-32,1.6023205101076878e-18,1.9493513823536056e-37,5.8105569342025748e-46,1.7568100451484786e-25,1.3857140180253854e-50,1.8023633428876836e-20,3.0616224606848423e-24,9.252286438450722e-30,1.8852213147963092e-35,1.4800390589884364e-35,1.2340804362008647e-36,3.4400461493938851e-43,8.0989196395606856e-29,3.3340392532399592e-34,6.8372049982739801e-42
2.5089343819717534e-15,0.0025620090839751975,3.9850755425023817e-27,9.2448112397214722e-23,3.4112597717675125e-18,3.9850450474744895e-27,9.0950628273553286e-18,5.4750404523922982e-29,4.3276945655391031e-50,1.5664686827749846e-40,5.0872741933012591e-43,3.5419280256400165e-39,1.0798229058583726e-33,8.3768171685337643e-23,1.2890124454227562e-34,5.9284002956715582e-50,1.7535610858313254e-45,6.5102823691012124e-36,4.6956666952261687e-47,1.2244479512259448e-65,4.7820083630056578e-41,1.5706498457716267e-58,1.2916088167868687e-32,2.3674114944325386e-50,2.4474825382717557e-25,6.0959497376266629e-39,4.7145690194391205e-43,1.9875419113097329e-34,5.1569248893122374e-64,4.7824943355422695e-70,1.1022608277323346e-39,2.6020304854158863e-51,1.1611424807333186e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999714474416,0.10880299999999987,0.0001,1.2813795575844314e-12,1.1810877990117738e-11,1.1810845849492994e-11,5.5837207798095152e-18,7.459856697311887e-17,3.640329620968536e-12,4.7452610237622029e-17,1.0766170797105037e-24,4.6909518395074205e-25,6.3469851352495841e-28,6.2673432100671524e-21,3.8309259127266481e-15,1.4779586376821741e-19,3.2771116612029764e-28,7.1235050885840248e-31,2.3678688174040334e-32,1.1876249903855493e-34,5.1644454924607669e-15,4.3595754168789707e-41,3.2322299935448919e-47,1.7828925199532028e-48,4.0913280154185913e-55,2.3268874536381586e-53,4.3988040667181092e-20,2.4474755572313293e-25,6.285692148232294e-31,8.2450549627775778e-32,1.933683430446417e-18,3.7466616604461505e-37,1.0491329010973033e-45,2.9358458578797154e-25,3.4050537235409185e-50,2.5800653222473758e-20,5.0665218726896522e-24,1.7600364282657629e-29,4.0746770622807822e-35,3.1988055205648782e-35,2.6680762683363966e-36,7.4625930783784117e-43,1.1610457429227705e-28,5.5727516451977015e-34,1.1491423891676756e-41
3.377429790689488e-15,0.0025620090839751967,6.8658834224027704e-27,1.5927860827446416e-22,4.5920772376209123e-18,6.8658234925328986e-27,1.2248127632439116e-17,9.4357487422164729e-29,7.4562020498694168e-50,1.7940165083249024e-40,8.7648893553396528e-43,7.0916419067258547e-39,1.4536145562518259e-33,1.1276550517784529e-22,2.2208545536681857e-34,1.2656577839535136e-49,3.743687627458417e-45,1.1216595911261497e-35,1.0025142157015234e-46,3.7700323129994901e-65,1.2362857344514936e-40,3.0956284003244367e-58,2.7565213061526711e-32,7.2676222250005161e-50,5.2251340421217537e-25,1.5764081384997786e-38,8.1405334933784011e-43,4.2431982917238298e-34,1.1009542110324159e-63,1.1658641196519878e-69,2.8496590311884174e-39,8.0111709279795649e-51,5.006273445284914e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999615637262,0.10880299999999976,0.0001,1.7249432737080026e-12,1.589932617799317e-11,1.5899272741666307e-11,7.608179620124524e-18,1.2852553645566714e-16,4.8970198997118996e-12,8.1737866899330196e-17,1.8677751699311235e-24,8.099105130985483e-25,1.3550547372449892e-27,1.0797990174888015e-20,6.5973007715227997e-15,2.5463791768899943e-19,6.7522796825254783e-28,1.5207953041755408e-30,5.04982878152223e-32,3.0685770857139892e-34,8.8937768594462138e-15,1.341572563272068e-40,1.1688495865325008e-46,6.4473573097186202e-48,1.7197777431328511e-54,8.4183588141947996e-53,7.5786988079341298e-20,5.2251159475742347e-25,1.6238464582976057e-30,2.1317255922649723e-31,2.5934124719538941e-18,9.6890274434414576e-37,2.5255991766087301e-45,6.2656132899471497e-25,1.2313474228373071e-49,4.434317719683433e-20,1.0684896840669976e-23,4.4948651579909497e-29,1.2386125164005071e-34,9.723098706086378e-35,8.1140005981672873e-36,2.2785518707127205e-42,2.0003673134396636e-28,1.1897254787369404e-33,2.4691594071974614e-41
4.245925199407222e-15,0.0025620090839751967,1.0508945652222916e-26,2.4379212309713829e-22,5.7728805389551916e-18,1.0508841619700339e-26,1.5403582867627018e-17,1.4446599967336636e-28,1.1412519003001897e-49,1.9843019597786073e-40,1.3415612279951039e-42,1.251126531342204e-38,1.8274056981791599e-33,1.4176286588352671e-22,3.3992738368400291e-34,2.3014758047361512e-49,6.8075314398213896e-45,1.7168212860900477e-35,1.823034262900831e-46,9.145526483383153e-65,2.6175148296065942e-40,5.1929266761440379e-58,5.0108500856302621e-32,1.7601256384127296e-49,9.5013795197557446e-25,3.3384655035565047e-38,1.2496119308280467e-42,7.7158165740059645e-34,2.0019769606874455e-63,2.3302267942911942e-69,6.0334148821197778e-39,1.9433161535895199e-50,1.4804090633436196e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999516800473,0.10880299999999965,0.0001,2.1685069888988156e-12,1.9987765299154831e-11,1.998768534799505e-11,9.632649089635391e-18,1.9672121191908448e-16,6.1519621771135987e-12,1.2508112716131161e-16,2.8715133605673149e-24,1.2412316099433667e-24,2.4640944749204181e-27,1.6527425033693527e-20,1.0093382132764099e-14,3.8975046985554932e-19,1.1879850519118598e-27,2.7654081052253636e-30,9.1734570248975656e-32,6.4935093731381226e-34,1.3606820661546957e-14,3.2529345617415999e-40,3.2031278172781232e-46,1.7668413420476719e-47,5.2655202889211667e-54,2.3076498940024319e-52,1.1599986268205593e-19,9.5013411491906239e-25,3.435797733343083e-30,4.5136527290247151e-31,3.2483032966532684e-18,2.0519456011170074e-36,5.1229594921546442e-45,1.1389735227094808e-24,3.3743992766697809e-49,6.7710163384238444e-20,1.9261478699198234e-23,9.4357504389622975e-29,2.9780127051654459e-34,2.337618097494115e-34,1.9516242831773554e-35,5.49514008867029e-42,3.0617727762071452e-28,2.1633922330427709e-33,4.509189006307532e-41
5.114420608124957e-15,0.0025620090839751962,1.4965958390562444e-26,3.4718784423380482e-22,6.95366870408442e-18,1.4965791266377379e-26,1.8561590665718242e-17,2.0579761534462459e-28,1.6252793600839925e-49,2.0067393064913071e-40,1.910544786729254e-42,2.0565150736506421e-38,2.2011962971529656e-33,1.7076025564752574e-22,4.8410015414707365e-34,3.8071082596439841e-49,1.1261037354202727e-44,2.4449600477339562e-35,3.015770622707054e-46,1.9525039903005175e-64,4.9508036494948783e-40,7.9778306272564257e-58,8.2862470180563115e-32,3.753798889401408e-49,1.5717178069933342e-24,6.3160074965944801e-38,1.786562876409058e-42,1.2763482575027272e-33,3.3116740499620417e-63,4.1597971870337927e-69,1.1411684081750524e-38,4.1486760682767556e-50,3.7627937672894022e-65,0.88129999999999997,0.0,0.0,0.0,0.009889999941796403,0.10880299999999951,0.0001,2.6120707030936048e-12,2.4076194744838869e-11,2.4076082699719495e-11,1.1657110285469018e-17,2.8015319068332354e-16,7.4050403137091243e-12,1.7809058362758734e-16,4.1022472500812339e-24,1.7691354138378997e-24,4.0762137332788355e-27,2.3536945159874851e-20,1.4367652637256212e-14,5.5505098131855039e-19,1.901562616576217e-27,4.5745288276280185e-30,1.5159371198503288e-31,1.2275398769038176e-33,1.9368936021300162e-14,6.9415043659042337e-40,7.6292040205491304e-46,4.2082611763237721e-47,1.3865103642913734e-53,5.4981178666522911e-52,1.6519729829396025e-19,1.5717105419163968e-24,6.4941643126182477e-30,8.5377129908224295e-31,3.8980631703215186e-18,3.8821233761345495e-36,9.4560034834502674e-45,1.8834759510428247e-24,8.0371422099885645e-49,9.619290310027987e-20,3.1642315446629023e-23,1.7725459210949593e-28,6.3114803961685301e-34,4.9539986917509889e-34,4.1378256796047459e-35,1.1675164697162817e-41,4.360324503766762e-28,3.5786763851818604e-33,7.4828426007825186e-41
6.851411425560426e-15,0.002562009083975196,2.6367663386886895e-26,6.1168854208150994e-22,9.3151987035065888e-18,2.6367290692619591e-26,2.488540775564689e-17,3.6282269696720288e-28,2.8635024238293298e-49,2.2334025952120196e-40,3.3661017907430938e-42,5.0031547834006027e-38,2.9487758356494472e-33,2.2875512398366568e-22,8.5292746721380858e-34,8.781854980515876e-49,2.5975819494332367e-44,4.3076626630022811e-35,6.9570298648126268e-46,7.8416151461592907e-64,1.4994377877356661e-39,1.5555702001889746e-57,1.9098244791113957e-31,1.5054002965715788e-48,3.6254618905511811e-24,1.9142881451669595e-37,3.194857843383818e-42,2.9441273741796039e-33,7.6390238169055578e-63,1.0860562190112228e-68,3.4562288047506015e-38,1.6659917431809912e-49,2.2211857524588907e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899999220292273,0.10880299999999916,0.0001,3.4991981284389961e-12,3.2253024104253268e-11,3.2252830781161593e-11,1.5706014315235775e-17,4.9358322111704818e-16,9.905514639882397e-12,3.1361307540766751e-16,7.2574724342708887e-24,3.1197369046105211e-24,9.4031444891976447e-27,4.1468286072735322e-20,2.5288133286445095e-14,9.7791654739859872e-19,4.0626325362520676e-27,1.0551962342070677e-29,3.4879756841854178e-31,3.7122011098428881e-33,3.409076264022288e-14,2.7835510597908619e-39,4.1096445490108043e-45,2.2668792049286105e-46,1.0196899477473152e-52,2.9648836889103466e-51,2.9105171602011916e-19,3.6254398640564642e-24,1.9631212795463903e-29,2.5862528620136684e-30,5.1821254921802432e-18,1.1766682394344995e-35,2.8989124206859989e-44,4.341058333392383e-24,4.3293982596511868e-48,1.6856612805614747e-19,7.2120529429213592e-23,5.3006166142523831e-28,2.4948526233318988e-33,1.9579270693151384e-33,1.6377439085652967e-34,4.6394882614125565e-41,7.6822228650905379e-28,8.2548518600995706e-33,1.7341227962954832e-40
8.588402242995895e-15,0.0025620090839751945,4.107589841538009e-26,9.5289374218751827e-22,1.1676667055879914e-17,4.1075194246609033e-26,3.1219594381567413e-17,5.6557815035238129e-28,4.4608265407734567e-49,2.2799845703570032e-40,5.2437926376787663e-42,1.0396435872416831e-37,3.6963531684462451e-33,2.8675011035753678e-22,1.3287360928809344e-33,1.6870171012369359e-48,4.9900203512813603e-44,6.7105767870296379e-35,1.3365614177653045e-45,2.2414049891153843e-63,3.5244650460050259e-39,2.5981628623539404e-57,3.66600482531547e-31,4.3003036376144168e-48,6.9645721652511215e-24,4.5024190699786023e-37,5.0864364866843741e-42,5.6557015999922625e-33,1.4674738753185091e-62,2.2621018678918937e-68,8.1239499365459059e-38,4.7615694837900456e-49,7.8654020024989998e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899999022622007,0.10880299999999869,0.0001,4.3863255497381333e-12,4.0429814248323987e-11,4.0429516895042117e-11,1.9754897400493714e-17,7.6890646744246645e-16,1.2398451429911744e-11,4.8831319168483656e-16,1.1334804083386717e-23,4.8617934155100236e-24,1.8064644399662519e-26,6.4599684297275182e-20,3.9355172797950824e-14,1.5234176199310828e-18,7.2823409851229039e-27,2.0270411053051119e-29,6.6846103621298382e-31,8.7140521263442298e-33,5.3054444130198002e-14,7.9465152935534892e-39,1.416470436656082e-44,7.8132572257524073e-46,4.2105100606867743e-52,1.022614688686533e-50,4.5340433492853922e-19,6.9645203853499737e-24,4.6066482005053895e-29,6.079992560390749e-30,6.4458533967900391e-18,2.7676394033487151e-35,7.1289116970744878e-44,8.3328806822279741e-24,1.4922150749170214e-47,2.6120469843745879e-19,1.3733458171269722e-22,1.2355103468152077e-27,7.0610760464125907e-33,5.5406805818548027e-33,4.6401046332437162e-34,1.3173552825326099e-40,1.1967495222518966e-27,1.5857639756202688e-32,3.3407958498126279e-40
