Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782)
5.006435691905345e-13,0.002493543259702798,6.2741570790085414e-29,7.0975246963909173e-24,3.4218756525463846e-21,6.2741247566579324e-29,6.393420691562531e-19,6.8859391318493996e-29,5.2141724988406975e-57,5.3545862730040149e-50,1.2307208602174519e-46,7.3534898843763119e-43,1.5822730433310745e-39,3.582415372306037e-24,4.4102914504384965e-35,2.0275588513766682e-51,2.1308145930797315e-46,4.5788306043343034e-37,3.0861187239216053e-47,5.9751940969764491e-93,8.3970939105982635e-65,2.9054337057530669e-66,5.7741447232929655e-79,1.6605890244824639e-56,2.0843901166860919e-60,6.1087391416147817e-54,1.313350677214324e-46,3.6833935696490409e-34,1.4717124459496299e-70,1.9020151067900567e-76,7.8464486601285982e-69,2.7711047199112493e-69,9.657714170157439e-81,0.88129999999999997,0.0,0.0,0.0,0.0098899999667722473,0.10880299999997411,0.0001,2.6562060902727492e-12,1.5246220299438546e-11,1.5243513284133567e-11,3.3340470120202013e-17,1.4302923724839179e-14,5.5914666985508541e-14,1.1563211520326843e-14,7.9602697871308736e-22
6.025612417221352e-13,0.002493543259702769,8.9182251728747044e-29,1.0088578068888207e-23,4.1169235333800883e-21,8.9181708445386919e-29,8.0243628806755484e-19,1.0078061110080314e-28,7.412594830554489e-57,1.196971893589831e-49,1.7497753413168336e-46,1.0454364752217991e-42,1.9042211092468022e-39,4.311665310533134e-24,6.2703614236159863e-35,3.3460843829221248e-51,3.5164703160646262e-46,6.5099829113248412e-37,5.0942992768277279e-47,9.8641011825382925e-93,1.1940083455242295e-64,4.1311847926504963e-66,9.5324935237369164e-79,2.3612420854497626e-56,4.0160632388594786e-60,1.0314180989600692e-53,1.8672190813444285e-46,6.0777015887575368e-34,2.4285272004761608e-70,3.1402050130236839e-76,1.2951788053284834e-68,5.4593383389018434e-69,2.2243782722621556e-80,0.88129999999999997,0.0,0.0,0.0,0.0098899999600080418,0.1088029999999633,0.0001,3.1969387506931737e-12,1.8347519400428069e-11,1.834356769705071e-11,4.0130831502929843e-17,2.0332737155308496e-14,6.7215873342442987e-14,1.6341710647916435e-14,1.1323952330437099e-21
8.063965867853368e-13,0.0024935432597027016,1.5670220350356398e-28,1.7726648388200444e-23,5.5053542164393138e-21,1.5670092207449495e-28,1.163951276384916e-18,1.8840743451910589e-28,1.3028787300621723e-56,5.8789590964990852e-50,3.0760968453644176e-46,1.8376983468483997e-42,2.5479450283764642e-39,5.7701284042456113e-24,1.1023409787958866e-34,7.6895772194058789e-51,8.0810397153443097e-46,1.1444668026118852e-36,1.1713979237027858e-46,2.2685696744843572e-92,2.100273644839675e-64,7.2658527735816934e-66,2.1928201384371559e-78,4.1534504677002351e-56,1.2559599641843845e-59,2.4439050787947086e-53,3.282424440272738e-46,1.3961291960329689e-33,5.579569013796162e-70,7.2233421452349377e-76,2.9779025964192832e-68,1.7324252544270926e-68,9.9022324981615023e-80,0.88129999999999997,0.0,0.0,0.0,0.0098899999464797245,0.10880299999993587,0.0001,4.2784040428144346e-12,2.4547663712992636e-11,2.4540333419068085e-11,5.3706180766797716e-17,3.5735419549661895e-14,8.9731416345090532e-14,2.835259092268646e-14,1.9920270428905429e-21
1e-12,0.0024935432597026136,2.3883723314962371e-28,2.7018022545947749e-23,6.8220418610368728e-21,2.3883481073483142e-28,1.550794000555842e-18,3.034429415749354e-28,1.9863692032144759e-56,1.3163450333156804e-49,4.6906721648371017e-46,2.8020154069572018e-42,3.1591439298012694e-39,7.1553356636915213e-24,1.6809560792653115e-34,1.4321309324488034e-50,1.5050216081306567e-45,1.7451935066001806e-36,2.1827793681512427e-46,4.226097345571752e-92,3.2008188111039027e-64,1.1074209789118734e-65,4.0863420129115772e-78,6.3298620256771282e-56,2.8981606990450602e-59,4.6250216763262185e-53,5.0050964680569904e-46,2.5992268519034397e-33,1.0389236319242195e-69,1.3459714032362015e-75,5.5462336253105461e-68,4.014429361353705e-68,2.8313092531535978e-79,0.88129999999999997,0.0,0.0,0.0,0.0098899999336305965,0.10880299999990277,0.0001,5.3055829383853133e-12,3.0433635664831796e-11,3.0421926087344893e-11,6.6593642103512431e-17,5.447860358611958e-14,1.1101014724677383e-13,4.2703993158521969e-14,3.0384848335069685e-21
1.0102319318485382e-12,0.0024935432597026136,2.4366607960905276e-28,2.7564276920893918e-23,6.8915732354762275e-21,2.4366358496979906e-28,1.5724170159346754e-18,3.1038470859552927e-28,2.0265591402669474e-56,1.3902688186819758e-49,4.7856201993737622e-46,2.8587210806147432e-42,3.1914400190147409e-39,7.2285425784441695e-24,1.714982817599192e-34,1.4739729218681983e-50,1.5489924866760949e-45,1.7805205654994798e-36,2.2466024593231326e-46,4.3496031514413722e-92,3.2654816539344237e-64,1.1298006864417285e-65,4.2058266542537447e-78,6.4577377029523201e-56,3.0074681896788943e-59,4.7630493504226735e-53,5.1063991144538487e-46,2.6751247617296428e-33,1.0692671856395363e-69,1.3853225580010929e-75,5.708263961767311e-68,4.1663417024355491e-68,2.9587473330986841e-79,0.88129999999999997,0.0,0.0,0.0,0.0098899999329515233,0.10880299999990083,0.0001,5.3598692967488864e-12,3.0744629240037156e-11,3.0732656496615292e-11,6.7274569159102055e-17,5.5580682235561242e-14,1.1213183785703684e-13,4.3542246701051071e-14,3.1000236714879506e-21
1.2140672769117397e-12,0.0024935432597025073,3.5005597169352996e-28,3.9599437838503346e-23,8.2755826294846715e-21,3.5005167265322326e-28,2.0278310686358711e-18,4.7074623943408876e-28,2.912297792628719e-56,-9.2837850058606475e-50,6.8785505780008318e-46,4.1085655785591235e-42,3.8347060206746734e-39,8.6869077869438274e-24,2.4650403222081045e-34,2.514220509170114e-50,2.6421553669035836e-45,2.5592412255599338e-36,3.8341258401786732e-46,7.426668555395091e-92,4.7048325178642582e-64,1.6269715727961763e-65,7.1843831346846671e-78,9.3041632311964664e-56,6.1178758934382528e-59,8.2054241813698925e-53,7.3393105271006329e-46,4.5613618365922508e-33,1.8234832216196142e-69,2.3655841571047153e-75,9.7442193801364825e-68,8.498137680684866e-68,7.1507500095950062e-79,0.88129999999999997,0.0,0.0,0.0,0.009889999919423435,0.10880299999985828,0.0001,6.4413345124734448e-12,3.6938534896773603e-11,3.6920537907254681e-11,8.0836257079138079e-17,7.986754764299594e-14,1.3441763201371476e-13,6.1791762500492315e-14,4.4563304672635273e-21
1.4179026219749413e-12,0.002493543259702383,4.758452717371693e-28,5.3829121179203791e-23,9.6573854270654546e-21,4.7583845781940794e-28,2.5301711489971771e-18,6.7363774489711939e-28,3.9600233943800912e-56,5.835198184668607e-49,9.3549378073960374e-46,5.5871964705702764e-42,4.4777430675373229e-39,1.0145224003496335e-23,3.3525366355437579e-34,3.9561122956931598e-50,4.1573715328047235e-45,3.4806527862188208e-36,6.0360774785136479e-46,1.1679767747176215e-91,6.3687952128828713e-64,2.2044044605655593e-65,1.1305049627816834e-77,1.2594775695355526e-55,1.1155397794527523e-58,1.2993636592515411e-52,9.9811588259245463e-46,7.1746118373203902e-33,2.868599273756271e-69,3.7218096316764861e-75,1.5321081263393862e-67,1.5533290845566157e-67,1.5096898434764358e-78,0.88129999999999997,0.0,0.0,0.0,0.0098899999058954611,0.10880299999980834,0.0001,7.5227996899804235e-12,4.3129500092448665e-11,4.3103980528697117e-11,9.4391506008033117e-17,1.0859313808026219e-13,1.5658935383902978e-13,8.2981728809533714e-14,6.0607865513289911e-21
1.8255733121013443e-12,0.0024935432597020806,7.8551154982013132e-28,8.8859549909701553e-23,1.2414383814642654e-20,7.85497134264937e-28,3.6755173958665565e-18,1.2223642351982136e-27,6.5410695388278724e-56,3.0751450553670463e-47,1.545802565299246e-45,9.2305207572752662e-42,5.7631305676810788e-39,1.3061709398320573e-23,5.5398447699796858e-34,8.2905709908256244e-50,8.7121492019276283e-45,5.7515475708258778e-36,1.2662258972685025e-45,2.3769273689603128e-91,8.6064863768030913e-64,3.1136810132281101e-65,2.3044218809593042e-77,1.7019979732059573e-55,2.9647819918126454e-58,2.7430955959793951e-52,1.6491408989490183e-45,1.5024389470870203e-32,6.0088946093041684e-69,7.6255824879356401e-75,3.1167441700326817e-67,4.1505802697095966e-67,5.1404504728152058e-78,0.88129999999999997,0.0,0.0,0.0,0.0098899998788398533,0.10880299999968678,0.0001,9.6857299303372526e-12,5.5503028827455261e-11,5.5457562845795986e-11,1.2148360600587262e-16,1.793470523506579e-13,2.0059269315869725e-13,1.3376328519520047e-13,1.0013395119283747e-20
2.2332440022277474e-12,0.0024935432597017067,1.1724264098521578e-27,1.3262858295696281e-22,1.5162595543385342e-20,1.1724001585423501e-27,5.0082145164274397e-18,1.9897978889052534e-27,9.768909423994585e-56,-3.4523471356267871e-46,2.3094767240330272e-45,1.3788548931733441e-41,7.0476031008080461e-39,1.597799863068233e-23,8.2769077958882348e-34,1.5008899020373213e-49,1.5771773519626968e-44,8.5932053358134909e-36,2.2946053360776656e-45,5.5211597994275165e-91,4.2814741926977624e-63,1.2901729204664612e-64,5.3514817760397218e-77,8.4669400255520799e-55,6.472824479146405e-58,4.9855957321670191e-52,2.4636601367138754e-45,2.7180074494043604e-32,1.0873563663874404e-68,1.6884298151149172e-74,7.2333500199854307e-67,9.1078278062608821e-67,1.3567214566499783e-77,0.88129999999999997,0.0,0.0,0.0,0.0098899998517846966,0.10880299999953703,0.0001,1.1848660017809186e-11,6.7866099876965987e-11,6.7793432423904987e-11,1.4855280587242265e-16,2.6781344929297966e-13,2.4414640813582101e-13,1.9500248200873068e-13,1.495622947039599e-20
2.6409146923541505e-12,0.002493543259701266,1.6363363371601277e-27,1.8510754212002318e-22,1.790204946666444e-20,1.63629301702814e-27,6.5280012971561975e-18,3.0109748059871388e-27,1.3642687795489434e-55,5.0430134396051355e-45,3.226497726635293e-45,1.9254462144387728e-41,8.3311613159070442e-39,1.8894091579955849e-23,1.156370384618773e-33,2.4670539172073829e-49,2.5923949143225331e-44,1.2005603197773982e-35,3.7754541608423692e-45,-1.3593436467704429e-90,-4.7161258583410915e-62,-1.2820804783706282e-63,-1.3005084065947701e-76,-9.3264966687546267e-54,1.2452550564638e-57,8.2142741912149853e-52,3.4416092649618081e-45,4.4644665040048936e-32,1.786546764621322e-68,-2.9365934840453633e-74,-1.7774536690146759e-66,1.7588696906066949e-66,3.056360016511547e-77,0.88129999999999997,0.0,0.0,0.0,0.009889999824729984,0.10880299999936004,0.0001,1.4011589952391738e-11,8.0219578600298927e-11,8.0111620442960711e-11,1.7560100056252377e-16,3.7396114923262222e-13,2.8725526542631714e-13,2.6583395803606091e-13,2.0887546488340605e-20
3.4562560726069566e-12,0.0024935432597001862,2.7941454893112126e-27,3.160825796490347e-22,2.3354797242825552e-20,2.7940484724279738e-27,1.0127791919915607e-17,5.9514128068018816e-27,2.3324604780695114e-55,5.9351071931801173e-50,5.5204760641033945e-45,3.2940344909406205e-41,1.0895537505139258e-38,2.4725688289842905e-23,1.9786294808308769e-33,5.4999981931972301e-49,5.7791666947814683e-44,2.0542410734784191e-35,8.43478686845345e-45,-1.2881105969903923e-89,-6.5685227840083087e-62,-1.7804293440022935e-63,-1.2343763401471019e-75,-1.2989752119375188e-53,3.6467819951234025e-57,1.8358985439674863e-51,5.8875132620498773e-45,9.9376096481241144e-32,3.9791772415188101e-68,-3.1628585086270651e-73,-1.6820902901029089e-65,5.170605707330012e-66,1.1996044744762138e-76,0.88129999999999997,0.0,0.0,0.0,0.0098899997706218788,0.10880299999892712,0.0001,1.8337449362903185e-11,1.0490057193960159e-10,1.0469507639678738e-10,2.296405340094229e-16,6.3917586629788058e-13,3.7215663852702862e-13,4.3346087041251474e-13,3.5708663153415483e-20
4.129178760797101e-12,0.0024935432596991055,3.9795532370375228e-27,4.5017966012191655e-22,2.7828950698934774e-20,3.9793877765205301e-27,1.36602355343704e-17,9.4394363343222124e-27,3.3254139161976018e-55,-3.5296497573700203e-46,7.8755806837611128e-45,4.697890034227745e-41,1.3009235572764514e-38,2.9538066305264683e-23,2.8228583449083133e-33,9.3615554844128559e-49,9.8363635696479822e-44,2.9307309145645655e-35,1.4381374141674368e-44,1.3879789991349314e-88,4.1813577709718453e-61,1.1475605458828392e-62,1.3378962274831244e-74,8.26895220635132e-53,7.4080391233426236e-57,3.1282322149307369e-51,8.3979980601150097e-45,1.6893603213157756e-31,6.7678354759936931e-68,3.5150233803281924e-72,1.8183778555451952e-64,1.0516553721942323e-65,2.9041738956571271e-76,0.88129999999999997,0.0,0.0,0.0,0.0098899997259663409,0.10880299999849397,0.0001,2.1907694462903611e-11,1.2524757140799534e-10,1.249314427829236e-10,2.7419069417060416e-16,9.1107024506638223e-13,4.4092700111522345e-13,5.946811691400491e-13,5.0904232306247005e-20
4.802101448987245e-12,0.0024935432596978634,5.3716383787320119e-27,6.0765674486930575e-22,3.2279595840201197e-20,5.3713781043110191e-27,1.7699170275728116e-17,1.4050474089333508e-26,4.49329141231255e-55,-5.7574727503347146e-45,1.064820889172391e-44,6.3503563373668287e-41,1.5120450768886058e-38,3.4349908505024542e-23,3.8168197643561594e-33,1.471007252913523e-48,1.5455579420964232e-43,3.9626748944576331e-35,2.2636069198502609e-44,6.8446657588521831e-88,3.0703764923275319e-60,8.4058566161795983e-62,6.569460873225932e-74,6.0719024444251557e-52,1.3520538667833381e-56,4.9186568487956381e-51,1.1352916719504273e-44,2.6512192739462886e-31,1.0626455243959843e-67,1.7323125880193401e-71,8.9310475523298308e-64,1.9202996277190874e-65,6.1482457671120752e-76,0.88129999999999997,0.0,0.0,0.0,0.009889999681311953,0.1088029999979951,0.0001,2.5477939146344579e-11,1.4557665949548565e-10,1.4512002057941171e-10,3.1870163217524301e-16,1.2307525191208744e-12,5.0854198074749929e-13,7.7381270281702684e-13,6.8771409212294989e-20
5.47502413717739e-12,0.0024935432596964622,6.9693157107190441e-27,7.8839107298757461e-22,3.6706856176127123e-20,6.9689300162322188e-27,2.2243453747549767e-17,1.993771885641932e-26,5.8357172301021556e-55,1.0173948295631439e-44,1.3838260272659461e-44,8.2485033811711995e-41,1.7229186008646135e-38,3.9161214628581433e-23,4.9604969796853666e-33,2.178728356988945e-48,2.289061955889079e-43,5.1500555627031905e-35,3.3582727795796712e-44,7.4857018753618133e-88,-1.6375730771091399e-61,-4.3720161880069868e-63,7.1384765702311326e-74,-3.2384249928280529e-53,2.279656500038842e-56,7.288099120112816e-51,1.4751971398838087e-44,3.9218683258152544e-31,1.572714308197044e-67,1.9093839869868303e-71,9.7047925752358872e-64,3.2380777135421663e-65,1.1780915335903325e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899996366587084,0.10880299999743294,0.0001,2.9048183413226825e-11,1.6589010830561022e-10,1.6526094554159038e-10,3.6317832345203301e-16,1.5980869342768521e-12,5.7502098862422264e-13,9.6858336293442312e-13,8.9302604461528447e-20
6.147946825367534e-12,0.002493543259694907,8.7715060736644704e-27,9.9226056732447821e-22,4.1110854528139286e-20,8.7709601406979683e-27,2.7291947030939118e-17,2.7254824232991394e-26,7.352316427025392e-55,-4.3691972211284041e-44,1.7445634441128434e-44,1.0401153595376143e-40,1.9335444203365996e-38,4.3971984464067498e-23,6.2538732308423867e-33,3.0834852338340567e-48,3.2395175664234042e-43,6.4928554760497667e-35,4.7607676535063622e-44,4.184612924617576e-87,1.8679536263450211e-59,5.107793011379834e-61,4.0208353406936582e-73,3.6940200064127095e-51,3.6177844876583376e-56,1.0317447651345055e-50,1.8594864851460326e-44,5.5436006325109425e-31,2.2241404158965686e-67,1.0566167254816124e-70,5.4669341810334198e-63,5.1383531936879238e-65,2.093316182959315e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899995920065809,0.10880299999680962,0.0001,3.2618427263551068e-11,1.8618988525419383e-10,1.8535435301207736e-10,4.0762507622767783e-16,2.0129381490672228e-12,6.4038309222420358e-13,1.177025729363259e-12,1.1249025171710319e-19
6.820869513557678e-12,0.002493543259693205,1.0777135151251553e-26,1.2191436985824048e-21,4.5491713166324211e-20,1.0776389967982138e-26,3.2843513606117154e-17,3.6156008976211021e-26,9.0427145193867311e-55,1.9681998699389305e-43,2.1470231010943431e-44,1.2771598713927156e-40,2.1439228262906352e-38,4.8782217839458138e-23,7.6969317632557786e-33,4.2094582935468209e-48,4.4223048946317276e-43,7.9910572043046347e-35,6.5099917731570656e-44,-7.5983004971573275e-87,-7.0968205126456172e-59,-1.9390527619456671e-60,-7.3538530518213923e-73,-1.4034500956508434e-50,5.4730558387828582e-56,1.4087624322210263e-50,2.2881300199387424e-44,7.5585201654685312e-31,3.034031787088527e-67,-1.8991685127571227e-70,-9.9985096932495166e-63,7.7721015847068021e-65,3.5050905705573179e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899995473555498,0.10880299999612693,0.0001,3.6188670697317981e-11,2.0647770845619692e-10,2.0540037805046725e-10,4.5204565281243547e-16,2.4751711050453406e-12,7.0464705271659426e-13,1.397421683384539e-12,1.3832680046458389e-19
7.493792201747823e-12,0.0024935432596913587,1.2985133074328592e-26,1.4689194405384793e-21,4.9849553854510395e-20,1.2984145452752022e-26,3.8897019483268055e-17,4.6795875716864502e-26,1.0906537589983784e-54,9.8282634634714264e-43,2.5911949685111539e-44,1.5334436634117992e-40,2.3540541094334312e-38,5.3591914611500087e-23,9.2896558499737334e-33,5.5808280193420189e-48,5.8628010619631916e-43,9.644643351947694e-35,8.645044088710208e-44,-1.9753227955431602e-85,-8.5279986225058707e-58,-2.329650583847202e-59,-1.904028300288686e-71,-1.686476424355128e-49,7.9621669153125722e-56,1.8679540060784099e-50,2.7610981046603676e-44,1.000855791918413e-30,4.0194537591124675e-67,-4.9664394944543768e-69,-2.5890046765663266e-61,1.1304699038648617e-64,5.5865710329583682e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899995027056011,0.10880299999538659,0.0001,3.975891371452808e-11,2.2675511538111463e-10,2.2539915541859064e-10,4.9644341994099972e-16,2.9846510415259995e-12,7.6783137671507353e-13,1.6282337521401519e-12,1.6680471683604749e-19
8.166714889937968e-12,0.0024935432596893724,1.5394436943199029e-26,1.7414675553724615e-21,5.4184497563135973e-20,1.5393159546244076e-26,4.5451334654147057e-17,5.9329600660423724e-26,1.2943412620733678e-54,-2.3350715339123843e-42,3.0770690263688017e-44,1.8554317101898066e-40,2.5639385600386714e-38,5.8401074675967123e-23,1.10320287898865e-32,7.2217722554087555e-48,7.5863756394443597e-43,1.1453596559588039e-34,1.1205326711716435e-43,-1.6771514830485937e-85,1.9636418500227544e-58,5.3505814844115895e-60,-1.5832988583059748e-71,3.8832507280475744e-50,1.1217466687627619e-55,2.4174079542095978e-50,3.278361171873726e-44,1.2935372656553813e-30,5.1974036554967924e-67,-4.295533612761346e-69,-2.1532945913317667e-61,1.5922023369413742e-64,8.5594735470477755e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899994580567141,0.10880299999459001,0.0001,4.3329156315181809e-11,2.4702339872839457e-10,2.4535081940792771e-10,5.4082120835315628e-16,3.5412436681701103e-12,8.2995418001929985e-13,1.8681692333551951e-12,1.9791649325852088e-19
8.839637578128113e-12,0.0024935432596872495,1.8003989013910073e-26,2.0366683884950348e-21,5.8496664675719352e-20,1.8002370375595907e-26,5.2505332069422928e-17,7.3912758084319351e-26,1.5152967268009419e-54,2.1382666674056267e-41,3.6046352580562496e-44,1.9316997022101013e-40,2.7735764680638435e-38,6.3209697953545491e-23,1.2924033885532976e-32,9.1564644685633613e-48,9.6183901075892286e-43,1.3417899478402408e-34,1.4230458277990701e-43,-2.6748987474856506e-84,-1.3455331730724726e-56,-3.672921028463179e-58,-2.5739929885990795e-70,-2.6608939271946287e-48,1.5382742180470571e-55,3.0652100045726593e-50,3.8398897045782275e-44,1.6380420754912743e-30,6.5848274264141706e-67,-6.7286422086282027e-68,-3.499985172204941e-60,2.1835156258411467e-64,1.2685289452057343e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899994134088766,0.10880299999373845,0.0001,4.6899398499279609e-11,2.6728369523825175e-10,2.6525550395891013e-10,5.8518150727078118e-16,4.1448150456841937e-12,8.9103329556174917e-13,2.1160913843289879e-12,2.3165464178442293e-19
9.512560266318258e-12,0.002493543259684992,2.081273776540536e-26,2.3544029892668355e-21,6.2786174867377889e-20,2.0810722315199248e-26,6.0057888274520321e-17,9.0701390539368632e-26,1.7534830013481706e-54,-1.7550798730652482e-40,4.1738836504252421e-44,4.238658513001547e-40,2.982968123079767e-38,6.8017784390027293e-23,1.4965654440687336e-32,1.1409071647217812e-47,1.1984194933509771e-42,1.553753476900664e-34,1.7760315579867299e-43,1.5303637766324054e-83,1.0219929282819079e-55,2.7884915663705248e-57,1.478447729061135e-69,2.0210685480851713e-47,2.0615564307265311e-55,3.8194421776540497e-50,4.4456542464423115e-44,2.0384914033853788e-30,8.198608400766838e-67,3.8325072097507603e-67,2.0101751314504854e-59,2.9197227347124503e-64,1.8277036153642884e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899993687620608,0.10880299999283308,0.0001,5.0469640266821854e-11,2.875369845527214e-10,2.8511334258505264e-10,6.2952646190378676e-16,4.7952316616878376e-12,9.510862215249595e-13,2.3710205608843608e-12,2.6801169833297534e-19
1e-11,0.0024935432596800843,2.2971099870487194e-26,2.5985637855366476e-21,6.5879251368551065e-20,2.2968759961462712e-26,6.5839404147130561e-17,1.0432851382309306e-25,1.9367562712011727e-54,-2.9750693405713883e-39,4.6122517846284466e-44,3.2494490713670777e-39,3.134489886483883e-38,7.1500244982321917e-23,1.6537957193626687e-32,1.3253025920274172e-47,1.3920729274338206e-42,1.7169918473853984e-34,2.0655148986437728e-43,2.63784710082269e-82,1.8066489274833267e-54,4.9265689241062104e-56,2.546700999751243e-68,3.5727853135997948e-46,2.5167832965727399e-55,4.4368303460780583e-50,4.9120572528894662e-44,2.365827999187953e-30,9.5184864624939972e-67,6.6057539750677853e-66,3.4626506771293644e-58,3.4827246933553592e-64,2.3446166067279039e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899993364222338,0.10880299999214417,0.0001,5.3055788054420982e-11,3.0220383027733122e-10,2.9946842831188126e-10,6.6163979307255433e-16,5.2955496252600427e-12,9.9395519012300364e-13,2.5595522264050915e-12,2.9597874133025632e-19
1.0858405642698547e-11,0.0024935432596800843,2.7023643681511461e-26,3.0570004576113106e-21,7.1297700404490749e-20,2.7020651573705598e-26,7.6654197423969445e-17,1.3152100578495549e-25,2.2813997003068716e-54,-2.4744487430559235e-38,5.437386868538751e-44,2.5067821598998812e-38,3.401013830859305e-38,7.7632346598852372e-23,1.9497675110139702e-32,1.6964667590404155e-47,1.781852813265004e-42,2.0242733104150884e-34,2.6494710398411382e-43,2.1894664518473794e-81,1.5104812958133255e-53,4.1186070243075213e-55,2.1137444231108268e-67,2.9870913535296619e-45,3.4968364170577934e-55,5.6795084525787613e-50,5.7897737633025464e-44,3.0236119645837124e-30,1.2172525658660437e-66,5.4825043218224447e-65,2.8739756834831112e-57,4.2304455823178192e-64,3.5353093879270815e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899992794714512,0.10880299999086468,0.0001,5.7610122552241372e-11,3.2802598566339632e-10,3.246890144278538e-10,7.1817788009988818e-16,6.2360682486509253e-12,1.0681822168400616e-12,2.8984559153129115e-12,3.4855277359985204e-19
1.2069666481440807e-11,0.00249354325967523,3.3284269296091281e-26,3.7652223993370183e-21,7.8881775175269656e-20,3.3280167386005126e-26,9.3284737993615432e-17,1.7737454479364722e-25,2.8150828167443923e-54,-1.1376951620198462e-36,6.7169923351665167e-44,1.1380941352071661e-36,3.7764156809566298e-38,8.6283616380370022e-23,2.4088011000724994e-32,2.3294289789346355e-47,2.4465101676366151e-42,2.5008474417774098e-34,3.6486241812231003e-43,1.3107104923953521e-79,8.3349180819293195e-52,2.2711881532430618e-53,1.2646509436434707e-65,1.6482932826719263e-43,5.3354733107146985e-55,7.7985691281931248e-50,7.1504739921646856e-44,4.1424750905401196e-30,1.6691482720323363e-66,3.2820148599790292e-63,1.7195192411897392e-55,-3.2558671777110556e-63,5.9934290869428013e-74,0.88129999999999997,0.0,0.0,0.0,0.009889999199113245,0.10880299998891804,0.0001,6.4036555184503076e-11,3.6444986303239053e-10,3.6014823808340361e-10,7.979286301349377e-16,7.6916998438871809e-12,1.1702290021301635e-12,3.3893707672563553e-12,4.2992193788702111e-19
1.3280927320183067e-11,0.0024935432596699734,4.0174180885495465e-26,4.5446312018130267e-21,8.6394275162796199e-20,4.0168726239230267e-26,1.1151327751348606e-16,2.328182365200391e-25,3.4040192113652729e-54,1.8372486654276793e-35,8.1314923675356306e-44,-1.8371999470222275e-35,4.1510241597144021e-38,9.4933146680053241e-23,2.9162841183627655e-32,3.1029524112410295e-47,3.2586949025166611e-42,3.027722313001366e-34,4.8743211859952782e-43,-1.7815517640143141e-78,-1.3165997744338862e-50,-3.5848692360485765e-52,-1.7205982439765575e-64,-2.6036759363863072e-42,7.8191134704070015e-55,1.0388001423826404e-49,8.6540431125293036e-44,5.5057386376923561e-30,2.2203944205047039e-66,-4.4512868932985096e-62,-2.3393938526583034e-54,6.4579288147992606e-62,9.6613927008708666e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899991187581093,0.10880299998680969,0.0001,7.046298646713107e-11,4.0086173331792887e-10,3.9545774064462827e-10,8.7765308717964172e-16,9.297050327170314e-12,1.269210426691165e-12,3.8922921291105026e-12,5.1966121639904941e-19
1.4492188158925327e-11,0.002493543259664321,4.7687439172813225e-26,5.3945549994964778e-21,9.3835876317993206e-20,4.7680365675798864e-26,1.3133337638519926e-16,2.987761765603921e-25,4.0479948100607194e-54,-3.6976208420067674e-34,9.6808286567272451e-44,3.6976258754086037e-34,4.5248409438858328e-38,1.0358093768070239e-22,3.4722068252274533e-32,4.0311076892105175e-47,4.2331556422923708e-42,3.6048878324876251e-34,6.3506171281834225e-43,4.3678224945719655e-77,3.0066352039727848e-49,8.1813670660262391e-51,4.213249619164257e-63,5.9458492110416593e-41,1.1083169422459624e-54,1.3494819412066501e-49,1.0300311208658568e-43,7.1366772147552649e-30,2.8806420003114317e-66,1.0919833095401498e-60,5.7285985048431743e-53,-1.4467678944657657e-60,1.4938605658506799e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899990384059468,0.10880299998454292,0.0001,7.688941640012761e-11,4.3726417862581824e-10,4.3061828740187366e-10,9.573569055022281e-16,1.1051354414654424e-11,1.3652185850010739e-12,4.4046378894306958e-12,6.177278255346954e-19
