Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690)
1.0601171536284635e-11,0.0017631650707268566,1.1673805373015893e-20,3.333838140397605e-16,3.5728571278673279e-15,1.1671478324137857e-20,1.5745015776928518e-13,4.1082669183039559e-21,5.0666915356850226e-34,-3.611207411506948e-20,8.1324651554262849e-37,3.6116483717446916e-20,6.7547621301963418e-32,7.4501746918171961e-19,-4.9095503829928755e-26,5.3765565664287504e-34,1.890330671999016e-35,6.4288745461022246e-29,9.6307887833280009e-37,2.9415797980773249e-45,-4.3899960503928162e-31,-4.5059798843018336e-30,-4.4053704642614832e-42,-4.3618901680662717e-24,5.9819897971343171e-39,9.5070497962201096e-42,7.1596177576383203e-37,2.3515940898040869e-24,1.4319105673222861e-44,-8.2733966918477962e-38,-1.0149390003203017e-33,5.9630603365770105e-40,2.9204448305619402e-62,0.88129999999999997,0.0,0.0,0.0,0.0098899235828437421,0.10880299874539553,9.9999999999999354e-05,2.819393168346968e-09,3.4933923644086393e-08,3.4031257037361116e-08,3.0755940298611726e-14,1.0785466440003454e-09,3.3780646511057565e-09,1.7586953476249236e-10,1.9249623001815778e-17,2.0658567113122835e-18,3.7723922057026038e-17,7.0764148709022215e-14
1.0945185575409183e-11,0.0017631650705933677,1.2694446191756476e-20,3.6253149700077655e-16,3.44276661440449e-15,1.2691866527599024e-20,1.6727941024847933e-13,4.5570331349310863e-21,6.9163073032270567e-35,-6.4341654160909651e-20,1.8912432556045066e-36,6.4343886222700585e-20,-6.334180707552459e-32,6.8568185031466105e-19,-4.3353602284219256e-26,9.5505738130874843e-35,2.1857408571519872e-35,7.455672053738835e-29,1.1341206816167668e-36,1.4173552959808849e-45,-2.2036950597509127e-31,-7.3393290074223435e-31,-6.1472610538626914e-42,-2.1895864407583903e-24,6.3274188374999959e-39,1.2585771236058713e-41,7.200042337101945e-37,2.6069543278178595e-24,1.5134671151302473e-44,-9.0635688789515391e-38,-1.4163922578023119e-33,2.9720147512996991e-40,4.1463553659327704e-62,0.88129999999999997,0.0,0.0,0.0,0.0098899211216140915,0.10880299866966871,9.9999999999999436e-05,2.9108831763074673e-09,3.6066654079762509e-08,3.5101453423614438e-08,3.1753213368884883e-14,1.1476719593376255e-09,3.4691557788181656e-09,1.8246023927924643e-10,2.0483362702243093e-17,2.1432748194301963e-18,4.1846035999888467e-17,7.5429684716659843e-14
1.1289199614533732e-11,0.001763165070456314,1.3664355975110809e-20,3.9023038945594108e-16,3.3147892564724457e-15,1.3661502638912706e-20,1.773363482462016e-13,5.0404622058251934e-21,3.9793144700485842e-34,-5.5276381253874981e-20,2.140894120644177e-36,5.5278806265303363e-20,1.7555300422945227e-31,5.9725380937722882e-19,-3.5161354806737803e-26,4.2214941230575476e-34,2.5245206331095102e-35,8.3570346577158937e-29,1.3325253750989499e-36,1.5386033512437432e-45,-2.4116045747850237e-31,-2.758225434340639e-30,-7.2213261429709684e-42,-2.3961648654420609e-24,6.5344969604598927e-39,1.5017682669589394e-41,7.2553408354657656e-37,2.8835540966217226e-24,1.5617896103754592e-44,-9.4013789463127518e-38,-1.6641562748836051e-33,3.2390250497570473e-40,5.6382882234080602e-62,0.88129999999999997,0.0,0.0,0.0,0.0098899186614113035,0.10880299859192029,9.999999999999949e-05,3.0023731276740603e-09,3.7199382993102757e-08,3.616962852121009e-08,3.2750485096984434e-14,1.2188178532323628e-09,3.5592214503338713e-09,1.8905168561423149e-10,2.1753165693346581e-17,2.2207016415083194e-18,4.6276911147406635e-17,8.0244203359259198e-14
1.163321365365828e-11,0.001763165070315718,1.4602454975496731e-20,4.1702081752865367e-16,3.3589264661138008e-15,1.4599307852216407e-20,1.8765520086775307e-13,5.5600539145169813e-21,8.8523401353313758e-34,2.0365827297120692e-20,1.9368728764646351e-36,-2.0361946161987725e-20,5.032539650467304e-31,5.7424484659863673e-19,-3.2587677369460601e-26,9.1164013233328703e-34,2.9012059790346157e-35,9.1461875964646832e-29,1.5565776858351148e-36,2.1276497683830326e-45,-3.8847328645580467e-31,-6.4689005651762804e-30,-8.4161519101427818e-42,-3.8598618081193878e-24,7.1586288897166742e-39,1.6791944710911029e-41,7.7029010156618431e-37,3.1804422790866354e-24,1.7101016844905345e-44,-1.0326617076343817e-37,-1.9398038200246653e-33,5.2268197929741577e-40,7.332555387593614e-62,0.88129999999999997,0.0,0.0,0.0,0.0098899162022236132,0.10880299851216134,9.9999999999999544e-05,3.0938630224562137e-09,3.8332110749363634e-08,3.723579320861544e-08,3.3747755804427076e-14,1.2919734476331384e-09,3.6482732093580387e-09,1.9564371412362656e-10,2.3058837823639898e-17,2.2981353022490714e-18,5.1029939422566623e-17,8.5207713095156592e-14
1.1977227692782829e-11,0.0017631650701715965,1.5561227737986994e-20,4.4440164504679344e-16,3.4857144666412511e-15,1.555776724485336e-20,1.9825362398452557e-13,6.1174155652079615e-21,1.3653608648099656e-33,-3.8998079148430211e-20,1.347672686751993e-36,3.9004572469342628e-20,4.0029182128186411e-31,5.8439577998218953e-19,-3.2852100614499931e-26,1.3972361444162147e-33,3.3110858293874295e-35,9.9169905946556966e-29,1.80489598067856e-36,4.3793865090263514e-45,-6.5154562327812696e-31,-9.9693885744306754e-30,-1.0546405106321099e-41,-6.4737426073112732e-24,8.4127801029435867e-39,1.8379563796326339e-41,8.4020427713913444e-37,3.4971032082784379e-24,2.009367235418377e-44,-1.2071499956256707e-37,-2.4309588400579083e-33,8.7878986124840771e-40,9.2878295252080013e-62,0.88129999999999997,0.0,0.0,0.0,0.0098899137440396859,0.10880299843040277,9.999999999999953e-05,3.1853528606632833e-09,3.9464837405213283e-08,3.8299958305721791e-08,3.4745025541277651e-14,1.3671279230636909e-09,3.7363224695570632e-09,2.022361999877798e-10,2.4400185987086203e-17,2.375574335426273e-18,5.6118713560418788e-17,9.0320222539498904e-14
1.2321241731907378e-11,0.001763165070023969,1.6548611112997427e-20,4.7259953702985854e-16,3.4835554999510908e-15,1.6544817260939219e-20,2.092561592723862e-13,6.7143202269254361e-21,7.1211923926311477e-34,2.370312611846141e-20,2.3246036816825649e-36,-2.3698740947058686e-20,-7.7041416571402713e-31,5.8761800159295287e-19,-3.2506801989157783e-26,7.4240538321207361e-34,3.7535729181547345e-35,1.0711215957373651e-28,2.0777117850179122e-36,3.0598258172243627e-45,-4.3911850592133499e-31,-3.9885606874611111e-30,-1.308194273382115e-41,-4.3630715668479896e-24,9.7229086833045267e-39,2.0240128025867841e-41,8.2844362507590959e-37,3.8339489265077762e-24,2.3217800900935254e-44,-1.4014124369081863e-37,-3.015586201695127e-33,5.8653925591407802e-40,1.1195450023125333e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899112868483154,0.10880299834665533,9.9999999999999517e-05,3.2768426423045275e-09,4.0597562972924301e-08,3.9362134574183076e-08,3.5742294318038499e-14,1.4442705182769251e-09,3.8233805161660749e-09,2.0882904453108881e-10,2.5777018116922992e-17,2.453017581921591e-18,6.1557024936956124e-17,9.5581740430997927e-14
1.2665255771031926e-11,0.001763165069872855,1.7537453637721166e-20,5.0083909682614065e-16,3.4321325966314724e-15,1.7533305960428372e-20,2.2058616371599526e-13,7.3527164476606529e-21,-2.3412390314619493e-34,1.2737766506762943e-20,4.0555556059695013e-36,-1.2737767038762018e-20,-1.5018143787337423e-30,5.8514116121722654e-19,-3.1668453879586009e-26,-2.0970905669790102e-34,4.2299295306079011e-35,1.1514787385576802e-28,2.3756271713924089e-36,-2.3291139860036335e-46,2.4864717982081352e-33,3.7968972304668781e-30,-1.4514435245640902e-41,2.4705519956544667e-26,1.0249629698818597e-38,2.2264152437860087e-41,6.804527658025462e-37,4.1914637015615198e-24,2.4460363759506593e-44,-1.4657887610979516e-37,-3.3463384301753497e-33,-1.8453213434042893e-41,1.3107131773801312e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899088306383439,0.10880299826092989,9.9999999999999544e-05,3.3683323673890951e-09,4.1730287532883481e-08,4.0422332717747492e-08,3.6739562205645795e-14,1.5233905299242436e-09,3.9094585075133727e-09,2.1542216946006082e-10,2.7189143179760201e-17,2.530464122040303e-18,6.735886153143533e-17,1.0099227562699327e-13
1.3009269810156475e-11,0.0017631650697182727,1.8516221504930221e-20,5.2879093843914324e-16,3.4259738675961582e-15,1.8511699511580866e-20,2.3216002349450711e-13,8.0345237286726697e-21,-6.8768933161333441e-34,-1.4684018806328069e-20,5.044542703880419e-36,1.4681879750142283e-20,-1.2694279428501968e-30,5.8191725790719757e-19,-3.077141958970679e-26,-6.6706956563931793e-34,4.7410634753049413e-35,1.2316367303018858e-28,2.6998598907168935e-36,-1.7324558496558999e-45,2.1775031037966005e-31,6.9949701203587917e-30,-1.4346745260116174e-41,2.1635621600074073e-24,9.856005666670088e-39,2.4193977876595352e-41,4.8807713439105932e-37,4.5696750823806785e-24,2.3494742659284814e-44,-1.3551689259172468e-37,-3.3086434527726979e-33,-3.1525332326664881e-40,1.5341757935581376e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899063753987437,0.10880299817323716,9.999999999999953e-05,3.4598220359260227e-09,4.2863011154954366e-08,4.1480563375468499e-08,3.7736829265511139e-14,1.6044773193488383e-09,3.9945674608829198e-09,2.2201551551135747e-10,2.8636371296827044e-17,2.6079132596302963e-18,7.3538430210770674e-17,1.0655183712854129e-13
1.3353283849281023e-11,0.0017631650695602425,1.9498419505757654e-20,5.5684073237884147e-16,3.5024827868898172e-15,1.9493502764528582e-20,2.4397810861339098e-13,8.7614087046127292e-21,-7.2487596537407346e-34,2.2044293979223108e-20,5.4479626254352e-36,-2.2046791892301253e-20,-1.5540773095461599e-31,5.955957550321958e-19,-3.1322663915404876e-26,-7.0544092666159962e-34,5.2870402823630045e-35,1.3120185430674361e-28,3.0511986288710153e-36,-2.6877712106835778e-45,2.5393120411232456e-31,6.1162702910364381e-30,-1.3327468431833194e-41,2.5230547040971971e-24,9.0250360387363241e-39,2.6054330880766723e-41,3.8068171134242683e-37,4.9685245361629624e-24,2.1481342182875713e-44,-1.1919521332328965e-37,-3.0748084437900451e-33,-3.67939638066306e-40,1.7899977730937102e-61,0.88129999999999997,0.0,0.0,0.0,0.009889903921118548,0.10880299808358784,9.9999999999999517e-05,3.55131164792427e-09,4.3995733927959094e-08,4.2536837143274859e-08,3.873409557570902e-14,1.6875202910181421e-09,4.0787183002487316e-09,2.2860903271581577e-10,3.0118513359034286e-17,2.6853644077158566e-18,8.011008277726811e-17,1.1226043403316495e-13
1.3697297888405572e-11,0.0017631650693987811,2.0505404338064925e-20,5.8559838623579792e-16,3.6211886447443533e-15,2.0500072191364799e-20,2.5603505832519624e-13,9.5350567619242451e-21,-4.1702932636395862e-34,-3.2737448264335734e-20,5.3498907279577635e-36,3.2736127641480796e-20,1.0882929537402584e-30,6.0547977096401798e-19,-3.1551024591885485e-26,-3.9641149855051499e-34,5.8679302891212538e-35,1.3937881059727688e-28,3.4305196670152885e-36,-3.2425006765041738e-45,1.3539071979691019e-31,2.5147105345011742e-30,-1.2354300176976704e-41,1.3452391293195242e-24,8.2944789902579338e-39,2.7926214562334954e-41,4.474907167750569e-37,5.3882427071025414e-24,1.9710672759314832e-44,-1.0765724722334506e-37,-2.8515253149752195e-33,-2.095932328821368e-40,2.0820981167825446e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899014677870066,0.1088029979919925,9.9999999999999517e-05,3.6428012033926906e-09,4.5128455846277045e-08,4.3591164556421352e-08,3.9731361131413914e-14,1.7725089100702032e-09,4.161921818740246e-09,2.3520268266211606e-10,3.1635381340141898e-17,2.7628171150885536e-18,8.7088374451564532e-17,1.1811807557034596e-13
1.404131192753012e-11,0.0017631650692339078,2.1547275570674984e-20,6.1535232638366706e-16,3.7413601124747155e-15,2.1541506769754801e-20,2.6845599797631123e-13,1.035730437219509e-20,-6.7842638552759861e-34,1.076017055378026e-19,6.0415403183218945e-36,-1.0760420082233033e-19,1.9248376075178101e-30,6.5056989735183151e-19,-3.477223867130746e-26,-6.5900177239109672e-34,6.4845267019626963e-35,1.4790130505702521e-28,3.8391121064168275e-36,-4.5900784800049555e-45,2.5410221255937988e-31,3.5043105805247589e-30,-1.1490896791254136e-41,2.5247538411363354e-24,7.666257054991716e-39,3.0015196020870641e-41,6.7852810371470502e-37,5.8294251623024734e-24,1.8186920554809662e-44,-1.0193809261470755e-37,-2.6534588759576437e-33,-3.7424898463627428e-40,2.3928471966104041e-61,0.88129999999999997,0.0,0.0,0.0,0.0098898990153933799,0.10880299789846155,9.9999999999999463e-05,3.7342907023400283e-09,4.6261177023972091e-08,4.464355608884018e-08,4.0728626032706232e-14,1.8594327029604487e-09,4.2441886779777882e-09,2.4179643632977563e-10,3.3186788308302668e-17,2.840271040851699e-18,9.4488065262857845e-17,1.2412477110182736e-13
1.4385325966654669e-11,0.0017631650690656414,2.2616352608163338e-20,6.4588321004959122e-16,3.8176583345917314e-15,2.2610125250567298e-20,2.8120404305793141e-13,1.1230214526417481e-20,-1.1734716247382339e-33,6.3955616326511713e-20,7.2673615715917773e-36,-6.3960859862191833e-20,1.9211448278102347e-30,6.931057503061744e-19,-3.7760991723362911e-26,-1.1579486268396107e-33,7.1384058401293128e-35,1.5687170819168844e-28,4.2786498693665784e-36,-6.296600237080676e-45,5.3098058761393421e-31,7.1844365314366597e-30,-1.0030722978869083e-41,5.2758111240030878e-24,6.7427759665077299e-39,3.2385448084228874e-41,9.661260806237396e-37,6.2927366327458599e-24,1.5956293499028391e-44,-9.1828919586482483e-38,-2.3178983829114368e-33,-7.5412447098727349e-40,2.7268435184477937e-61,0.88129999999999997,0.0,0.0,0.0,0.0098898965639272161,0.1088029978030054,9.9999999999999422e-05,3.8257801447749185e-09,4.7393897401232173e-08,4.5694022151064262e-08,4.1725890227282765e-14,1.9482812595377157e-09,4.3255294046517294e-09,2.4839027167823497e-10,3.4772548463115009e-17,2.9177259261002676e-18,1.0232412606131671e-16,1.3028053012029113e-13
1.4729340005779218e-11,0.0017631650688939994,2.370464560094152e-20,6.7696286195329468e-16,3.8715599592406245e-15,2.3697937268715145e-20,2.9434061979279338e-13,1.2156039973095503e-20,-2.3135395952389097e-33,1.6106315084404752e-19,8.9921370866420244e-36,-1.6107255983989137e-19,1.2052077593910316e-30,7.7114387787064889e-19,-4.375506133022679e-26,-2.3046009981683813e-33,7.832295204993768e-35,1.6667223416002216e-28,4.7517895540934164e-36,-7.224054093297683e-45,9.5110022304509087e-31,1.6466253985241722e-29,-6.9927239081897098e-42,9.4501103362630872e-24,4.8704427130311185e-39,3.52066342701271e-41,1.2024110183461848e-36,6.7787037119527302e-24,1.1451720971794751e-44,-6.3307940928739992e-38,-1.6188613298961143e-33,-1.3286298776354825e-39,3.1126471403939592e-61,0.88129999999999997,0.0,0.0,0.0,0.009889894113377996,0.10880299770563441,9.9999999999999341e-05,3.9172695307059232e-09,4.8526617079281148e-08,4.6742573111832116e-08,4.2723153803880426e-14,2.0390442114424218e-09,4.4059544371917421e-09,2.5498416995704161e-10,3.6392476750073653e-17,2.9951815505771327e-18,1.1061166550466472e-16,1.365853622108765e-13
1.5073354044903768e-11,0.0017631650687190005,2.4806485230314936e-20,7.0842937564767765e-16,3.9140260105133853e-15,2.4799273192074418e-20,3.0774396427547743e-13,1.3136851541832985e-20,-3.2565516432382638e-33,7.6746250445344382e-20,1.0666477000076487e-35,-7.675957968102348e-20,5.7093096247495431e-31,8.3374615811974748e-19,-4.8412274510055943e-26,-3.2555523455248167e-33,8.569806742420735e-35,1.7734115509498106e-28,5.2618258208083186e-36,-8.037909133365612e-45,1.3463093375171588e-30,2.4253780779059412e-29,-2.2209637241664818e-42,1.3376899175827962e-23,1.8554659357250741e-39,3.8504204113271661e-41,1.344787434415746e-36,7.2876501482638456e-24,4.2106474264664775e-45,-1.0832528744949416e-38,-5.2033163979411685e-34,-1.8682679343532527e-39,3.5696538870853227e-61,0.88129999999999997,0.0,0.0,0.0,0.009889891663735528,0.10880299760635899,9.9999999999999273e-05,4.008758860141493e-09,4.9659335962048698e-08,4.7789219274686173e-08,4.3720416678212539e-14,2.1317112555069746e-09,4.4854740768523836e-09,2.6157811686894001e-10,3.8046389278220023e-17,3.0726377463360205e-18,1.1936600697934301e-16,1.4303927708621259e-13
1.5417368084028318e-11,0.0017631650685406633,2.5925684425430548e-20,7.4039164046398746e-16,3.9964122699040684e-15,2.5917945627977591e-20,3.2147880025166513e-13,1.4174773668960771e-20,-4.4322304367295362e-33,1.8754463592371994e-19,1.2388283740041315e-35,-1.875618996989525e-19,7.1646261079709589e-31,9.3440207849513579e-19,-5.6290586822583714e-26,-4.4399823767591995e-33,9.355384548440983e-35,1.8918425021648128e-28,5.8127862324142762e-36,-8.2639348816904563e-45,1.7431445577075635e-30,3.2973526719141813e-29,4.4547826088414693e-42,1.7319844966243856e-23,-2.4754141141424376e-39,4.2483723290166856e-41,1.4420707811362734e-36,7.8199053722387494e-24,-6.1800505434732062e-45,6.6325868438274655e-38,1.0170102562977652e-33,-2.4087236507432945e-39,4.1243752513741466e-61,0.88129999999999997,0.0,0.0,0.0,0.0098898892149894904,0.10880299750518937,9.9999999999999165e-05,4.1002481330900013e-09,5.0792054177378228e-08,4.8833970896976779e-08,4.4717678962398528e-14,2.2262721347537385e-09,4.5640985282473117e-09,2.6817210082154996e-10,3.9734102980994072e-17,3.1500943772039103e-18,1.2860262513966435e-16,1.4964228455944342e-13
1.5761382123152868e-11,0.001763165068359004,2.7064676366611979e-20,7.7291914270016991e-16,4.0567622424576564e-15,2.705638737364296e-20,3.3538988459472013e-13,1.5271891730286982e-20,-4.8934143864103684e-33,-4.7031386867411186e-20,1.3332781764467529e-35,4.7012656010849483e-20,9.3602754186431615e-31,9.7331666235018074e-19,-5.8879190126575032e-26,-4.9090692319144728e-33,1.0193899192000967e-34,2.0206297798886405e-28,6.4091705203615159e-36,-8.3060638700692298e-45,1.8911062229409749e-30,3.6331451288401753e-29,1.2541494150315701e-41,1.8789988735270515e-23,-7.8644076612903702e-39,4.7238273521838917e-41,1.5574481361441577e-36,8.375859979151927e-24,-1.9099490455205501e-44,1.6862134232517546e-37,2.8797398315684721e-33,-2.6083075002662008e-39,4.8448736356197106e-61,0.88129999999999997,0.0,0.0,0.0,0.0098898867671300371,0.10880299740213593,9.9999999999999137e-05,4.1917373495597027e-09,5.1924771517825135e-08,4.9876838168863263e-08,4.5714940474324552e-14,2.3227166593916029e-09,4.6418378561847119e-09,2.7476611321879811e-10,4.1455435990980975e-17,3.2275513422050582e-18,1.3833721421698853e-16,1.5639439457205212e-13
1.6105396162277418e-11,0.001763165068174042,2.8220957292387922e-20,8.0594038042039509e-16,4.1130315491190437e-15,2.8212094278856249e-20,3.4957348535209764e-13,1.6429971924201324e-20,-5.1984956432194969e-33,6.5425633154018967e-20,1.4188075971188752e-35,-6.5445502058208194e-20,9.6500642132178427e-31,1.0029079524075295e-18,-6.0659934296804746e-26,-5.2224390246293783e-33,1.1088754595028076e-34,2.1548068905928948e-28,7.0542052162079863e-36,-8.0735633003911666e-45,2.005798874248876e-30,3.8705500725555315e-29,2.1267870137324787e-41,1.9929572333648595e-23,-1.3788722973339022e-38,5.2354884590940048e-41,1.6917443265962379e-36,8.9558905549654868e-24,-3.3291610078802807e-44,2.8346294296851104e-37,4.8903052444795481e-33,-2.7604912175945474e-39,5.6745117557926437e-61,0.88129999999999997,0.0,0.0,0.0,0.009889884320147084,0.10880299729720866,9.999999999999911e-05,4.2832265095587772e-09,5.3057488104180572e-08,5.0917831232271498e-08,4.6712201319571275e-14,2.4210346878592684e-09,4.7187020259010359e-09,2.8136014698135981e-10,4.3210207301571663e-17,3.3050085581802161e-18,1.485856248760553e-16,1.6329561715593465e-13
1.644941020140197e-11,0.0017631650679857953,2.9393929564463805e-20,8.3943828570444342e-16,4.1683071598048443e-15,2.9384468342381086e-20,3.6401487419217611e-13,1.765106578272878e-20,-5.302048692580888e-33,1.1595757275142216e-21,1.482855831802385e-35,-1.1798922973300535e-21,8.0685883317526222e-31,1.0181299881095772e-18,-6.1207108740552796e-26,-5.3339103556513194e-33,1.2042101628385194e-34,2.2924521884586833e-28,7.7504748099285605e-36,-9.1683384885305768e-45,2.0509038009769871e-30,3.9710928807946436e-29,3.0335445513021424e-41,2.0377733872177752e-23,-1.9964530051974324e-38,5.7748603437525157e-41,1.8240485793841175e-36,9.5603594574287895e-24,-4.8074518879248389e-44,4.0558537458555008e-37,6.9800116350410559e-33,-2.8156497068250762e-39,6.6293371814256959e-61,0.88129999999999997,0.0,0.0,0.0,0.0098898818740307901,0.10880299719041772,9.9999999999999097e-05,4.3747156130953095e-09,5.4190203931216368e-08,5.1956960175367009e-08,4.7709461494041436e-14,2.5212161323524996e-09,4.7947008921864816e-09,2.879541965635296e-10,4.499823686561332e-17,3.3824659599853375e-18,1.5936388163073845e-16,1.7034596245847577e-13
1.679342424052652e-11,0.0017631650677942814,3.0582879689149307e-20,8.7339248209974689e-16,4.2232998013921792e-15,3.0572795715335014e-20,3.7873977492226505e-13,1.893725894385309e-20,-6.6224618207785491e-33,8.4493073511034174e-21,1.5712758260186828e-35,-8.4707853223373212e-21,5.3558009690602284e-31,1.0311352456346806e-18,-6.1560213280562351e-26,-6.6642434119651611e-33,1.3055190059610497e-34,2.4322917086426965e-28,8.4999629470346638e-36,-1.3048603089398428e-44,2.1677749250651956e-30,5.2572484690387333e-29,3.9786731468767574e-41,2.1538962728409108e-23,-2.7046191268291908e-38,6.3335547763475334e-41,1.9294404845785152e-36,1.0189609078284224e-23,-6.501705904744547e-44,5.5283476182378632e-37,9.1586722805856855e-33,-2.9662559429825408e-39,7.7048015395934143e-61,0.88129999999999997,0.0,0.0,0.0,0.0098898794287713837,0.10880299708177309,9.9999999999999083e-05,4.4662046601772952e-09,5.5322919029755271e-08,5.2994235031434276e-08,4.8706721024571716e-14,2.623250959944522e-09,4.8698441976925614e-09,2.9454825764531002e-10,4.6819345615406129e-17,3.4599234968744268e-18,1.7068818569813458e-16,1.7754544073931895e-13
