Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180)
1.9124800880375783e-10,0.004081468374566109,1.059092026419387e-15,1.3272775271035845e-11,6.1456852837424363e-12,1.0051456935649853e-15,3.2088645051988888e-10,2.3645089814999753e-15,-7.2311728758260217e-30,-5.2493619794021059e-23,9.4468373559188872e-31,4.799199087305171e-23,4.4302585749483276e-26,9.7553094670317475e-17,1.6861073911081588e-23,-1.0004966072766242e-29,1.1045488341456656e-28,1.48519026517729e-24,1.0448628732171187e-29,1.5878389765291315e-41,2.6871488873579732e-30,1.1229930123995963e-26,8.0158662303957188e-38,4.6083760644340096e-24,-2.2811605198162808e-33,8.0801985849835951e-36,8.2763133737431924e-31,2.4589071748799449e-18,-4.7135249973884568e-38,1.5766852852205858e-31,1.8650750779000011e-30,1.4705828327224384e-36,5.6295458860262122e-53,0.88129999999999997,0.0,0.0,0.0,0.0098765902439356418,0.10880280365064804,9.9999999999902589e-05,4.6343678024914637e-07,3.1623857751325892e-06,2.9741948179183908e-06,6.1717053481793542e-13,1.9208769802149892e-07,4.3223595595788334e-08,3.9383143236055058e-09,1.8967043600744364e-15,2.7300535451903734e-17,1.8304796405421807e-12,1.5752428591948759e-10,6.5666604772544265e-06,3.6686282107329669e-09,4.1978543499114446e-19,3.564981357617937e-15,3.2560815478862948e-19,2.3259677650587484e-16
1.9529925713067403e-10,0.004081468355357668,1.0951539246342302e-15,1.3696048944666038e-11,6.1945732768095071e-12,1.0424863286463168e-15,3.344922919730441e-10,2.5668261887795078e-15,-7.1789084887162071e-30,4.3295645967221041e-23,9.9157425414650004e-31,-4.7802006678743962e-23,4.5147558160946715e-26,1.000757414518218e-16,1.7645778753451155e-23,-1.0004682483842884e-29,1.1787725996374938e-28,1.5543315955557975e-24,1.1381969755299193e-29,1.5853678490297828e-41,2.6900290267094206e-30,1.1210558297356272e-26,8.1377996753436703e-38,4.6133315980183697e-24,-2.3240702516462377e-33,8.6668987824920699e-36,8.6194450160099717e-31,2.6022497284955707e-18,-4.7907163093730933e-38,1.6453477955397885e-31,1.895663062832283e-30,1.5494835089287575e-36,6.3159237582001397e-53,0.88129999999999997,0.0,0.0,0.0,0.0098763064417924269,0.10880279892987707,9.9999999999900055e-05,4.732440118707673e-07,3.2292787998881318e-06,3.0365469105801487e-06,6.3022534339552763e-13,1.9671110291620684e-07,4.3222574531455119e-08,4.0219380369743187e-09,1.9423565967001381e-15,2.7880218034390518e-17,1.9536574947780009e-12,1.6431615923416741e-10,6.7065404122020205e-06,3.8255515220471252e-09,4.3197671290200371e-19,3.7742009901232559e-15,3.4109293101903176e-19,2.4761561232884787e-16
1.9935050545759023e-10,0.004081468336149644,1.1316075795657689e-15,1.4122636518450836e-11,6.2426720738466134e-12,1.0805990078010323e-15,3.4838057327539405e-10,2.7818529438185182e-15,-7.1270230570255521e-30,-1.2150835397366211e-23,1.0398764625365199e-30,7.6472051800514947e-24,4.5988967206825737e-26,1.026165451394738e-16,1.8450536626211151e-23,-1.0004386161499024e-29,1.2563893245847522e-28,1.6252959264943275e-24,1.2378038264853292e-29,1.5828365302646763e-41,2.6885878446343803e-30,1.1191153612603715e-26,8.2594952629335369e-38,4.6108771936917276e-24,-2.3666698308519079e-33,9.2838839183433574e-36,8.9690853636380293e-31,2.7508833788909343e-18,-4.8668459356073346e-38,1.7152768235023131e-31,1.9262525966830721e-30,1.6308072578511557e-36,7.0704775414905397e-53,0.88129999999999997,0.0,0.0,0.0,0.0098760226486844498,0.10880279420892265,9.9999999999897521e-05,4.8305083503724334e-07,3.2961678319239065e-06,3.098895096570534e-06,6.4327937174344658e-13,2.0133440841436502e-07,4.3221553500258772e-08,4.1055567525855199e-09,1.9880078518696632e-15,2.8459865972242165e-17,2.0822264121575978e-12,1.7125339424766324e-10,6.8464162934273619e-06,3.9857547622931824e-09,4.4430586264510687e-19,3.990649938435996e-15,3.5709895523168032e-19,2.6334320755929786e-16
2.0340175378450643e-10,0.00408146831694213,1.1684493311321312e-15,1.4552484911377702e-11,6.2900364828833076e-12,1.1195035792663135e-15,3.6255127507037549e-10,3.0101086178582732e-15,-7.0755123471974128e-30,3.1672594037310267e-24,1.0896096083956129e-30,-7.6646666251651362e-24,4.6826783975482312e-26,1.0517536971653111e-16,1.927552533610807e-23,-1.0004075294690244e-29,1.3374858008450989e-28,1.6980996532897133e-24,1.3439727172609728e-29,1.5802851243729139e-41,2.6851123129387067e-30,1.117174455998674e-26,8.3807141701898482e-38,4.6049343952370986e-24,-2.4089615156439713e-33,9.9321326285582803e-36,9.3252093341125605e-31,2.9049177969472129e-18,-4.9419237229600217e-38,1.7864672391925327e-31,1.9567906917740308e-30,1.714516183952851e-36,7.8984823647270672e-53,0.88129999999999997,0.0,0.0,0.0,0.0098757388646117938,0.10880278948781397,9.9999999999894973e-05,4.9285724976281935e-07,3.3630528711579491e-06,3.1612394051703481e-06,6.5633261984587203e-13,2.0595758524024009e-07,4.3220532502199823e-08,4.1891704703375233e-09,2.0336578365095607e-15,2.9039479264754458e-17,2.2163005520927698e-12,1.783361138003035e-10,6.9862881210594134e-06,4.1492375475034309e-09,4.5677300077707049e-19,4.2143986302493797e-15,3.7363728123868745e-19,2.7980315990800911e-16
2.0745300211142263e-10,0.004081468297735275,1.2056758375677825e-15,1.4985545669701013e-11,6.3367189921572659e-12,1.1592208101224487e-15,3.7700437552850843e-10,3.2521252508413157e-15,-7.0243739563726377e-30,3.4062376483233713e-23,1.1407931004914427e-30,-3.8557581695718549e-23,4.7660949824838651e-26,1.077520602804745e-16,2.0120928534075327e-23,-1.000374975086717e-29,1.4221496812143483e-28,1.7727591155346691e-24,1.4570024739348774e-29,1.577767434901712e-41,2.68396348647289e-30,1.1152409617214311e-26,8.5015396339858928e-38,4.6029812431183887e-24,-2.450947531571878e-33,1.0612639743272282e-35,9.6877911319860594e-31,3.0644661109914419e-18,-5.0159593748432024e-38,1.8589144669285565e-31,1.9872956055167382e-30,1.8005072939159198e-36,8.8055858600257808e-53,0.88129999999999997,0.0,0.0,0.0,0.0098754550895745318,0.10880278476657443,9.9999999999892384e-05,5.0266325606174042e-07,3.4299339175128912e-06,3.2235798599089606e-06,6.6938508768786767e-13,2.105806098696566e-07,4.3219511537278788e-08,4.272779190134022e-09,2.0793063183382149e-15,2.9619057911259824e-17,2.355994035834874e-12,1.855644407055783e-10,7.1261558952271321e-06,4.3159994937366879e-09,4.6937824382943978e-19,4.4455152434831173e-15,3.9071896589063051e-19,2.9701966875762765e-16
2.1555549876525503e-10,0.004081468259323748,1.2812707583875684e-15,1.5861125151516063e-11,6.4282124763931163e-12,1.2411797077775197e-15,4.0675770772649758e-10,3.7796198054840037e-15,-6.9232022537468955e-30,-1.4466488236194065e-22,1.2475877887781284e-30,1.4017039474010375e-22,4.9318468388358286e-26,1.129589228514195e-16,2.1873505404029201e-23,-1.0003051870645852e-29,1.6025336817228958e-28,1.927711013368609e-24,1.7048784054900692e-29,1.5727787183600736e-41,2.6837839268427752e-30,1.1113871451518763e-26,8.7420980590213536e-38,4.6027068126634066e-24,-2.5340113727603538e-33,1.2074481804876381e-35,1.0432226345200493e-30,3.4005715189454848e-18,-5.1609429741253852e-38,2.0075607962465193e-31,2.0482246018739774e-30,1.9796085553983174e-36,1.0881266669300223e-52,0.88129999999999997,0.0,0.0,0.0,0.0098748875666064967,0.10880277532377998,9.999999999988718e-05,5.2227404343659544e-07,3.5636840312926178e-06,3.3482492853428077e-06,6.9548768253400299e-13,2.1982612502006497e-07,4.3217469706852677e-08,4.4399816354942286e-09,2.1705980081258339e-15,3.077811126371071e-17,2.6526953833203593e-12,2.0045840772829243e-10,7.4058792836854259e-06,4.659359333614223e-09,4.9500351072790192e-19,4.9301164815571503e-15,4.2655664716636031e-19,3.3382154044156237e-16
2.228477457537042e-10,0.004081468224756224,1.3505927725281063e-15,1.6659708621313414e-11,6.5086420260200898e-12,1.3179446302307702e-15,4.345013415059911e-10,4.3069768083208033e-15,-6.8333944300938703e-30,-8.2172215576446903e-23,1.3488565501389396e-30,7.7676607158440602e-23,5.0798020066259791e-26,1.1770584155173287e-16,2.3521989155065724e-23,-1.0002369389382436e-29,1.7779735714014809e-28,2.073679778149206e-24,1.9545916839835419e-29,1.5683123605189661e-41,2.684652329395259e-30,1.1079325487836749e-26,8.9576662901567981e-38,4.6042259092111094e-24,-2.6077453977475418e-33,1.3510751134477058e-35,1.1124048959180226e-30,3.7231208095292683e-18,-5.287960453938654e-38,2.1455943738538602e-31,2.1030363548503259e-30,2.1491218147117568e-36,1.3083316757597953e-52,0.88129999999999997,0.0,0.0,0.0,0.0098743768268370179,0.10880276682498444,9.9999999999882437e-05,5.3992235539770547e-07,3.6840454773382579e-06,3.4604387559907948e-06,7.189773492677401e-13,2.2814640023448808e-07,4.321563217280606e-08,4.5904467424245718e-09,2.2527537313583403e-15,3.1821140785430818e-17,2.9400890425767819e-12,2.1436218683956868e-10,7.6576164717436241e-06,4.9795940689557067e-09,5.1853973841498955e-19,5.3921043898601486e-15,4.6077980437480174e-19,3.6978348673491436e-16
2.3013999274215336e-10,0.004081468190191639,1.4211186319337156e-15,1.7468080419398137e-11,6.5874722214212189e-12,1.3976971777208875e-15,4.6315968392545446e-10,4.887667489354063e-15,-6.7447524558867932e-30,1.5789102907006273e-22,1.4551255541020277e-30,-1.6238367680967607e-22,5.2266153248206463e-26,1.2251007377321517e-16,2.5238709013440197e-23,-1.0001633326779211e-29,1.966367340058569e-28,2.2259185984608025e-24,2.2315479265242041e-29,1.563826624893459e-41,2.6831748389663959e-30,1.1044856765896619e-26,9.1729194329468397e-38,4.601722333054078e-24,-2.6805228899046958e-33,1.506769418203581e-35,1.1836401254287289e-30,4.0654355778517825e-18,-5.4117497844716388e-38,2.2876302268292811e-31,2.1579507198070907e-30,2.3268178830839448e-36,1.5644916509619626e-52,0.88129999999999997,0.0,0.0,0.0,0.0098738661163432651,0.10880275832598965,9.9999999999877639e-05,5.5756934427798249e-07,3.804393985394036e-06,3.5726159664076613e-06,7.4246448775254274e-13,2.3646595613753996e-07,4.3213794746134131e-08,4.7408956546545634e-09,2.3349023519969577e-15,3.2864058044906874e-17,3.2474629357397831e-12,2.2873964284215125e-10,7.9093405285830266e-06,5.3104473159703541e-09,5.4252523747455119e-19,5.8789466839705606e-15,4.9693547138381291e-19,4.0859553806370209e-16
2.3743223973060255e-10,0.00408146815563019,1.4928354629857307e-15,1.8286054044004996e-11,6.664888941003566e-12,1.4805827386986704e-15,4.927326322302411e-10,5.5251680308762732e-15,-6.6572607790473421e-30,2.7573834536939158e-23,1.5665099690789751e-30,-3.2059047776091641e-23,5.3722960468444848e-26,1.2737132460591906e-16,2.7024484270015958e-23,-1.0000840631236756e-29,2.1682517534901098e-28,2.384525736896788e-24,2.5377825992495734e-29,1.5593225463807154e-41,2.6791177155568901e-30,1.1010456477432635e-26,9.3875798702089258e-38,4.5947952829851409e-24,-2.7523562694747774e-33,1.6751661081701831e-35,1.2569140175348246e-30,4.4282912379636895e-18,-5.5323652555228976e-38,2.4336413716914356e-31,2.21290605523061e-30,2.5129022350912592e-36,1.8611788051196608e-52,0.88129999999999997,0.0,0.0,0.0,0.0098733554351255783,0.10880274982684306,9.9999999999872787e-05,5.7521501016049807e-07,3.9247295551080158e-06,3.6847809646007236e-06,7.6594909792034613e-13,2.4478474475467703e-07,4.3211957426839589e-08,4.8913283717457728e-09,2.4170433963330768e-15,3.3906863039099577e-17,3.5754816785612163e-12,2.4359149127523638e-10,8.1610514549557631e-06,5.6519168363170106e-09,5.6696068685366569e-19,6.3909818477353097e-15,5.3508817668767284e-19,4.5041656415908045e-16
2.4472448671905174e-10,0.004081468121072055,1.5657317454318031e-15,1.9113462627960011e-11,6.7410417827730586e-12,1.5667531868996562e-15,5.2322010106609024e-10,6.2230632739588196e-15,-6.5709027964158952e-30,4.9000668582014403e-22,1.6831251462053078e-30,-4.944521988724061e-22,5.51687748895259e-26,1.3228959946290595e-16,2.8880012564386306e-23,-9.9999873327175295e-30,2.3841711933572527e-28,2.5496005901798214e-24,2.8754204093180063e-29,1.5546384746935878e-41,2.6563352917165662e-30,1.0975858972581186e-26,9.6003435440460737e-38,4.5557592660333156e-24,-2.823257785812238e-33,1.8569169869416208e-35,1.3322126664466225e-30,4.8125009750567481e-18,-5.649860565039325e-38,2.5835981905030396e-31,2.2676128518957709e-30,2.7080509888753565e-36,2.2034002566986543e-52,0.88129999999999997,0.0,0.0,0.0,0.0098728447831842783,0.10880274132758057,9.9999999999867854e-05,5.9285935312832159e-07,4.0450521861492849e-06,3.7969337871242676e-06,7.8943117970725199e-13,2.5310272956487961e-07,4.3210120214925048e-08,5.0417448932853485e-09,2.4991765037520839e-15,3.4949555765147235e-17,3.9248096460602029e-12,2.5891844748523346e-10,8.4127492516139667e-06,6.0040003918939084e-09,5.9184676531818513e-19,6.9285332338962345e-15,5.7530245375607169e-19,4.9541059976868418e-16
2.5201673370750094e-10,0.004081468086517327,1.6397973985607288e-15,1.9950160178431484e-11,6.8161501151936344e-12,1.6563670459655199e-15,5.5462190835317307e-10,6.9850484010618412e-15,-6.4856672925776776e-30,-1.3505758358379057e-21,1.8050930833490093e-30,1.3460789176776715e-21,5.6602572577585136e-26,1.3726329606579293e-16,3.0806644691953511e-23,-9.9990724326068471e-30,2.6146778543993542e-28,2.7212430921791021e-24,3.2466784736074142e-29,1.5505072334805999e-41,2.6864339730414238e-30,1.0942218403512142e-26,9.8112386081943814e-38,4.607400078818734e-24,-2.893239518380193e-33,2.0526903636695825e-35,1.4095220030954778e-30,5.2189179742081323e-18,-5.7642875890228924e-38,2.7374714095786947e-31,2.3220755265785225e-30,2.9102233590455363e-36,2.5966340557722715e-52,0.88129999999999997,0.0,0.0,0.0,0.0098723341605196739,0.10880273282822873,9.999999999986288e-05,6.1050237326452209e-07,4.1653618782023578e-06,3.909074461042992e-06,8.1291073305211094e-13,2.6141988353719721e-07,4.3208283110393049e-08,5.192145218881966e-09,2.5813014073458874e-15,3.599213622033672e-17,4.2961109735318139e-12,2.7472122662425504e-10,8.664433919309784e-06,6.3666957448439573e-09,6.1718415145108213e-19,7.4919096011429064e-15,6.176428398474824e-19,5.4374692611086108e-16
2.5930898069595013e-10,0.004081468051966068,1.715023452021685e-15,2.0796016795313922e-11,6.8901263121537738e-12,1.7495891575451728e-15,5.8693818077506151e-10,7.8149288436809965e-15,-6.401530911948814e-30,4.2930560729994121e-21,1.9325183237341697e-30,-4.2973387799553128e-21,5.8027606578041501e-26,1.4229587042456459e-16,3.2803661354688602e-23,-9.9980897797896805e-30,2.8603317679990692e-28,2.899554154975313e-24,3.6538676633523118e-29,1.5448614111597307e-41,2.5621853753051092e-30,1.0906260479805659e-26,1.0019505632325325e-37,4.3943765761118557e-24,-2.9623133832671912e-33,2.2631678399367328e-35,1.4888282553171648e-30,5.6484367657184619e-18,-5.8757007503321231e-38,2.8952423365415451e-31,2.3761239955837653e-30,3.1259258177163143e-36,3.0468459995585203e-52,0.88129999999999997,0.0,0.0,0.0,0.0098718235671320341,0.10880272432880547,9.9999999999857852e-05,6.2814407065216694e-07,4.2856586309862686e-06,4.0212030051051383e-06,8.3638775790094138e-13,2.6973618795757855e-07,4.3206446113245989e-08,5.342529348178487e-09,2.6634179223288363e-15,3.7034604402193235e-17,4.6900495618558238e-12,2.9100054365222197e-10,8.9161054587953717e-06,6.7400006575561324e-09,6.4297352365389082e-19,8.0814057142084432e-15,6.6217387572208638e-19,5.9560006995539449e-16
2.666012276843993e-10,0.0040814680174183285,1.7914015679645535e-15,2.1650911783383835e-11,6.963266986844261e-12,1.8465908119681655e-15,6.2016862721485272e-10,8.7166335186254745e-15,-6.3184866463222895e-30,9.7892966600173025e-22,2.0655326650953528e-30,-9.8302096123730094e-22,5.9441407530626059e-26,1.473840539534442e-16,3.4873105500641764e-23,-9.997039136190045e-30,3.1217018673569521e-28,3.0846373529712992e-24,4.0994060127716589e-29,1.5393640916193418e-41,2.4512607017475676e-30,1.0870623149105209e-26,1.0218472389988728e-37,4.2041999371267525e-24,-3.0304911043184929e-33,2.4890582726041706e-35,1.5701192078046304e-30,6.1020001280777975e-18,-5.984149114713737e-38,3.0568605467884825e-31,2.4282767758029319e-30,3.3501091656428458e-36,3.5606083742636393e-52,0.88129999999999997,0.0,0.0,0.0,0.0098713130030216398,0.10880271582932287,9.999999999985277e-05,6.4578444537432136e-07,4.4059424442055671e-06,4.1333194318155137e-06,8.5986225419611723e-13,2.7805163035583459e-07,4.3204609223486242e-08,5.4928972808209575e-09,2.7455259255682163e-15,3.807696030826185e-17,5.107289060850719e-12,3.0775711331892839e-10,9.1677638708228833e-06,7.1239128926962642e-09,6.6921556013087764e-19,8.6973016429414857e-15,7.0896010451914911e-19,6.5115041990774455e-16
2.738934746728485e-10,0.0040814679828741485,1.868924792130974e-15,2.2514744472511037e-11,7.0357245269749588e-12,1.9475489022576805e-15,6.5431308819193859e-10,9.6941806526443225e-15,-6.2365223215474826e-30,1.1587119114393372e-28,2.2042598495848011e-30,-4.0082833523897649e-24,6.0843307232948235e-26,1.5252670732997201e-16,3.7016133251067265e-23,-9.9959181405094364e-30,3.399363643482006e-28,3.2765954740232791e-24,4.5857908694890549e-29,1.5345024142071051e-41,2.4032629110128593e-30,1.0836083923068796e-26,1.0407805485368408e-37,4.1219259434325708e-24,-3.0977843090594329e-33,2.7310791468703166e-35,1.6533813237563373e-30,6.5805871281599447e-18,-6.0896826417977029e-38,3.2222951474861941e-31,2.4784526010174731e-30,3.5812508916585592e-36,4.1449433440635006e-52,0.88129999999999997,0.0,0.0,0.0,0.0098708024681887479,0.10880270732979049,9.9999999999847634e-05,6.6342349751404987e-07,4.5262133175926917e-06,4.2454237512393261e-06,8.8333422188626594e-13,2.8636620070168662e-07,4.320277244111617e-08,5.6432490164676957e-09,2.8276253180233861e-15,3.9119203936175004e-17,5.5484929424819457e-12,3.2499165022301005e-10,9.4194091561444925e-06,7.5184302131316077e-09,6.9591093894250337e-19,9.3398673699637027e-15,7.5806607011681309e-19,7.1058261888513978e-16
2.811857216612977e-10,0.004081467948333568,1.9475875338358056e-15,2.3387433927223691e-11,7.1075851706923177e-12,2.0526467740179377e-15,6.8937145392205404e-10,1.0751696239657585e-14,-6.1556244692280456e-30,-1.2967294297330809e-22,2.3488204449260413e-30,1.256384795856864e-22,6.2233454921621327e-26,1.5772367821353665e-16,3.9233480425161141e-23,-9.9947235654098953e-30,3.6939004045893736e-28,3.4755308731456369e-24,5.1156166257036354e-29,1.5302208479179713e-41,2.4193355607222647e-30,1.0802592820113788e-26,1.0593137352235591e-37,4.149515491534862e-24,-3.1642045068426444e-33,2.9899594453473268e-35,1.7385999195642299e-30,7.0852220597829192e-18,-6.1923512290896518e-38,3.3915348745168224e-31,2.5278929389424243e-30,3.8193631615219696e-36,4.8074444054605543e-52,0.88129999999999997,0.0,0.0,0.0,0.0098702919626335942,0.10880269883021521,9.9999999999842443e-05,6.8106122715441537e-07,4.646471250903619e-06,4.3575159708903344e-06,9.0680366092415836e-13,2.9467989151667402e-07,4.3200935766137992e-08,5.7935845548127109e-09,2.9097160258507855e-15,4.0161335283811276e-17,6.0143244649077866e-12,3.4270486878061361e-10,9.671041315512368e-06,7.9235503819743772e-09,7.2306033797836292e-19,1.0009361240206441e-14,8.0955631684003407e-19,7.7408644289002848e-16
2.884779686497469e-10,0.00408146791379658,2.0273846782717996e-15,2.4268906111866286e-11,7.1788465257779644e-12,2.1620735434961311e-15,7.253436993160136e-10,1.1893418615272745e-14,-6.075775816467507e-30,1.7922598810001566e-23,2.4993320236290012e-30,-2.1982049934188634e-23,6.3612813197319729e-26,1.6297568961408732e-16,4.1525532116883595e-23,-9.9934517737376337e-30,4.0059036377306321e-28,3.6815473675739722e-24,5.6915804144610031e-29,1.52597622789076e-41,2.4344599635012799e-30,1.0769227071195199e-26,1.0778065735665267e-37,4.1754789576633155e-24,-3.2297630404862235e-33,3.2664462438784091e-35,1.8257608841498509e-30,7.6169777697401488e-18,-6.292204800368302e-38,3.5645644330753877e-31,2.5773919692031421e-30,4.0665668847706382e-36,5.5563406306407295e-52,0.88129999999999997,0.0,0.0,0.0,0.0098697814863563989,0.10880269033060178,9.9999999999837198e-05,6.9869763437847938e-07,4.7667162439047051e-06,4.4695960961713291e-06,9.3027057126466779e-13,3.0299269743363177e-07,4.3199099198553884e-08,5.943903895568059e-09,2.9917979960541361e-15,4.1203354349174619e-17,6.5054466658676066e-12,3.608974832185301e-10,9.9226603496786834e-06,8.3392711625932713e-09,7.506644349486274e-19,1.0706030078248264e-14,8.6349538933275217e-19,8.4185701027727069e-16
2.957702156381961e-10,0.0040814678792632135,2.1083114460663702e-15,2.5159091859198618e-11,7.2495688810024886e-12,2.2760239098828857e-15,7.6222972868021617e-10,1.3123697519068021e-14,-5.996962299971079e-30,4.1813926455319718e-24,2.6559174465401513e-30,-8.2503151208545184e-24,6.4981599698245553e-26,1.6828265638716027e-16,4.3893003903145056e-23,-9.9920993036266846e-30,4.3359730459147221e-28,3.8947504759037836e-24,6.3164832286101372e-29,1.5216776449604212e-41,2.4403702670163659e-30,1.0735847837425001e-26,1.0963391749339301e-37,4.1856426207176056e-24,-3.2944710859776402e-33,3.5613058134765813e-35,1.9148508638788929e-30,8.176976775282515e-18,-6.3892918137866279e-38,3.7413601042328787e-31,2.6271267496101626e-30,4.3232920202531083e-36,6.4005306540288597e-52,0.88129999999999997,0.0,0.0,0.0,0.0098692710393573826,0.1088026818309534,9.9999999999831872e-05,7.1633271926930145e-07,4.886948296364627e-06,4.5816641309482862e-06,9.5373495286311368e-13,3.113046146225285e-07,4.3197262738365982e-08,6.0942070384480394e-09,3.0738711908150714e-15,4.2245261130284551e-17,7.0225223665903673e-12,3.7957020757622005e-10,1.0174266259395628e-05,8.7655903186120922e-09,7.7872390738626696e-19,1.1430109905196459e-14,9.1994783231040841e-19,9.1409473584653331e-16
3.030624626266453e-10,0.004081467844733475,2.1903634718939349e-15,2.6057927999774165e-11,7.3198139322268867e-12,2.3946981647271168e-15,8.0002943824809998e-10,1.4446992601690175e-14,-5.9191706984376283e-30,2.4676109847070727e-23,2.818701358007488e-30,-2.8737219955348555e-23,6.6339914872353016e-26,1.7364435094313967e-16,4.6336670817304496e-23,-9.9906631407856967e-30,4.6847165644110581e-28,4.1152471147528326e-24,6.9932306401702998e-29,1.517313776024612e-41,2.4361402969041758e-30,1.0702440307692174e-26,1.1148459304328283e-37,4.1784183400604061e-24,-3.3583396660218723e-33,3.8753219124069304e-35,2.0058569772505268e-30,8.7663921521379476e-18,-6.4836599065777426e-38,3.9218957909186105e-31,2.6769521542640636e-30,4.5897517198655788e-36,7.3496091191410062e-52,0.88129999999999997,0.0,0.0,0.0,0.0098687606216367602,0.10880267333127237,9.9999999999826505e-05,7.3396648190994023e-07,5.0071674080578935e-06,4.6937200780189242e-06,9.7719680567595189e-13,3.1961564032189551e-07,4.3195426385576406e-08,6.2444939831723983e-09,3.1559355828663917e-15,4.3287055625198352e-17,7.5662141761301928e-12,3.9872375570836632e-10,1.0425859045415383e-05,9.202505613907028e-09,8.0723943264903856e-19,1.2181826671088667e-14,9.7897819035697331e-19,9.910052627106213e-16
3.176469566035436e-10,0.004081467775684906,2.357829155315301e-15,2.7881346842881686e-11,7.4591143270917986e-12,2.6470573796169222e-15,8.7836943654967718e-10,1.7391203576852265e-14,-5.7666016507825522e-30,-4.5390803282667711e-31,3.1633727611893218e-30,-4.0499741204945874e-24,6.9025049187858936e-26,1.8453050678705569e-16,5.1455878411600313e-23,-9.9875255907490734e-30,5.4407136440588505e-28,4.5785558271665342e-24,8.5145976899699333e-29,1.5086381478661054e-41,2.430202919167703e-30,1.0635961825405303e-26,1.1516546078728231e-37,4.1682950226995984e-24,-3.4836015689749543e-33,4.5640729019209251e-35,2.1935669240146361e-30,1.0038517565222581e-17,-6.6644247911559865e-38,4.294082672358266e-31,2.7765915755854753e-30,5.1515577900297391e-36,9.6058134815619716e-52,0.88129999999999997,0.0,0.0,0.0,0.0098677398740314882,0.10880265633181666,9.9999999999815623e-05,7.6923004077288919e-07,5.2475668082909425e-06,4.9177957159092623e-06,1.0241129247800419e-12,3.3623501053106563e-07,4.319175400220054e-08,6.5450192770947323e-09,3.3200378924761648e-15,4.5370307749092893e-17,8.7360951516171009e-12,4.3847617748058411e-10,1.0929005249372121e-05,1.0108115679521826e-08,8.6564134991243216e-19,1.3769013133081851e-14,1.1050308279218203e-18,1.1597021980493543e-15
3.3223145058044194e-10,0.004081467706650905,2.5297557038831117e-15,2.9738786116511539e-11,7.5971251814766501e-12,2.9208627564731494e-15,9.6036284757511038e-10,2.0763859317611794e-14,-5.617965275498464e-30,7.3123191206657945e-24,3.5343648363952725e-30,-1.1348333531276467e-23,7.1668786695718642e-26,1.9563214284737179e-16,5.6889384416538651e-23,-9.9840125087760224e-30,6.2789219725626686e-28,5.0723498550033795e-24,1.0281035931956519e-28,1.4999988843131081e-41,2.4226529643722722e-30,1.0569880111577922e-26,1.1880653344357683e-37,4.1554062032667867e-24,-3.6056341958018779e-33,5.3393005042779347e-35,2.3887900473582742e-30,1.1443782789621441e-17,-6.8348670146385543e-38,4.680920576931682e-31,2.8759356007703352e-30,5.753148184430766e-36,1.2416845063431812e-51,0.88129999999999997,0.0,0.0,0.0,0.0098667192435421599,0.1088026393322416,9.9999999999804523e-05,8.04488311631762e-07,5.4879144429344629e-06,5.1418230215821598e-06,1.0710189282547633e-12,3.5285079661717877e-07,4.318808204844269e-08,6.8454797752648878e-09,3.4841048118838605e-15,4.7453110706507734e-17,1.0020386385520179e-11,4.8016045578459413e-10,1.1432098967566498e-05,1.1056083475368464e-08,9.2587560220247198e-19,1.5469223804053212e-14,1.2421696516783886e-18,1.3496943363997507e-15
3.4681594455734027e-10,0.004081467637631473,2.7061228241196322e-15,3.162995226202978e-11,7.7341456028387538e-12,3.2179118826427494e-15,1.0460088177955373e-09,2.4604472983849215e-14,-5.4731601903739603e-30,-7.026639884981313e-24,3.9327128706801373e-30,2.992271637410532e-24,7.4271674371814232e-26,2.0694726617497799e-16,6.2643368345172211e-23,-9.9800952852307721e-30,7.2045018733893829e-28,5.5975230272180229e-24,1.2319647669923004e-28,1.4914539772926873e-41,2.4223401111089648e-30,1.0504290072812646e-26,1.2241170701212597e-37,4.1549267113074467e-24,-3.7245208436309149e-33,6.2078728366159323e-35,2.591427639867624e-30,1.2993491180847963e-17,-6.9953435794882663e-38,5.0822089044224774e-31,2.9750646959765539e-30,6.3955564973355516e-36,1.588793442448887e-51,0.88129999999999997,0.0,0.0,0.0,0.0098656987301702533,0.10880262233254882,9.9999999999793207e-05,8.3974129515096887e-07,5.7282103104072983e-06,5.3658020014414214e-06,1.1179148157951184e-12,3.6946299247685343e-07,4.3184410524318844e-08,7.1458754757243947e-09,3.6481362808236789e-15,4.9535464483866678e-17,1.1424381415529126e-11,5.2378229499007198e-10,1.1935140206016185e-05,1.2046391121333218e-08,9.879476022538331e-19,1.7283966307463989e-14,1.3909110041667738e-18,1.5628093559256653e-15
